index;time;month;year;day;Ciego_de_Avila;Mayabeque;Isla_de_la_Juventud;Sancti_Spiritus;Ciudad_de_la_Habana;Holguin;Santiago_de_Cuba;Cienfuegos;Matanzas;Camaguey;CUB;Granma;Las_Tunas;La_Habana;Guantanamo;Villa_Clara;Pinar_del_Rio
38;-16728;3;1904;15;1.4731304506538886e+35;33.45264544543547;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;64.70316675381358;72.14553231359577;32.99963741972958;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;44.700835390584565;35.78300519834451;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
39;-16697;4;1904;15;1.4731304506538886e+35;20.501445337868;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;52.60093947302354;61.85335124815125;27.569756866036354;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;44.40465958645187;34.037663144057056;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
40;-16667;5;1904;15;1.4731304506538886e+35;114.95786361922215;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;185.91697216486398;211.01691690149863;84.84870794035659;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;165.035234722982;158.5541625663018;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
41;-16636;6;1904;15;1.4731304506538886e+35;123.99342222491167;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;351.4938500297488;467.79611039348185;226.65305995818477;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;469.1166776409375;396.6685312096994;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
42;-16606;7;1904;15;1.4731304506538886e+35;136.248586358712;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;65.12086179782183;102.49494687963734;113.71403482643429;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;94.50500179599973;67.2064903459476;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
43;-16575;8;1904;15;1.4731304506538886e+35;210.36884477577294;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;50.12961112173804;64.91586523434155;169.60239024744928;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;52.391475520001464;49.83302639822623;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
44;-16544;9;1904;15;1.4731304506538886e+35;105.60491557943496;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;425.2385094155899;605.0215652232329;146.52323567379088;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;429.5815282789789;308.14160820854295;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
45;-16514;10;1904;15;1.4731304506538886e+35;112.53525426985769;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;145.16430050655916;159.5377282716072;225.57790671656355;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;240.7845935336455;251.0256418447846;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
46;-16483;11;1904;15;1.4731304506538886e+35;52.0029461161812;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;110.49252415324642;107.37153054751903;34.250681944309456;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;51.09614990684558;44.46254097130088;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
47;-16453;12;1904;15;1.4731304506538886e+35;17.66846502255692;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;47.3391639201913;38.16475985963762;11.947879555234406;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;19.93506790615694;16.43463349067221;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
48;-16422;1;1905;15;1.4731304506538886e+35;18.731227784709425;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;112.63589949067446;88.97144826647886;24.628883026793794;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;52.77895282958396;53.98318016181618;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
49;-16391;2;1905;15;1.4731304506538886e+35;2.917132764728781;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;28.119032694145137;27.17764801298169;4.074264654783217;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;18.64856676001363;14.029752680961003;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
50;-16363;3;1905;15;1.4731304506538886e+35;42.65639741862264;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;63.34591710455424;72.27467502082213;72.93261244239427;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;81.11432024377571;67.13889908062073;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
51;-16332;4;1905;15;1.4731304506538886e+35;185.75441561541467;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;67.04423706530173;82.28815450888116;194.7952131609321;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;86.17285282600135;67.27351285184157;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
52;-16302;5;1905;15;1.4731304506538886e+35;43.11586516502368;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;183.18089861176935;243.4000351845376;80.4360037230328;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;197.71820629762345;161.00437888422044;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
53;-16271;6;1905;15;1.4731304506538886e+35;107.62819809455111;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;195.22004410790294;252.50881243052137;237.90626205179439;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;348.81293409518446;336.2083935721458;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
54;-16241;7;1905;15;1.4731304506538886e+35;98.84811047901356;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;101.98295112338175;141.07343710283973;117.58669021736526;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;154.858920710261;130.78861834945354;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
55;-16210;8;1905;15;1.4731304506538886e+35;324.66465587320704;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;112.0253516378255;159.92833112131353;297.971709216553;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;154.96384656556523;135.18428827026057;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
56;-16179;9;1905;15;1.4731304506538886e+35;151.07281782163207;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;153.27949503189276;185.89843875057275;263.9773274988339;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;259.99067922354504;258.79283276956033;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
57;-16149;10;1905;15;1.4731304506538886e+35;48.4185506910494;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;142.29373044635827;196.4994437841178;96.91552785326617;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;159.89659569194464;136.0151590754813;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
58;-16118;11;1905;15;1.4731304506538886e+35;32.194015591860456;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;91.84036479922815;86.69855292422203;23.797756808618452;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;44.54857035827157;39.89033531411983;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
59;-16088;12;1905;15;1.4731304506538886e+35;84.54403337545914;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;78.5214571690275;58.74312185994514;78.81886106296177;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;79.93946539189069;57.05043872147145;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
60;-16057;1;1906;15;1.4731304506538886e+35;39.53762098988324;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;65.84955231036456;47.541365820681015;47.62775794222895;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;42.540220141487794;42.120717159349965;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
61;-16026;2;1906;15;1.4731304506538886e+35;18.102298796598284;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;33.432564075902086;28.212962427964122;20.328476447864613;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;36.91597037938577;29.811651305680705;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
62;-15998;3;1906;15;1.4731304506538886e+35;71.214305269916;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;103.88367912833928;107.14113892687139;82.44772190732816;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;86.84416723300703;79.5766130711643;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
63;-15967;4;1906;15;1.4731304506538886e+35;24.138457586389734;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;82.31515986681583;113.9683685819115;39.39623962383773;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;85.36753474307287;52.22183635425812;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
64;-15937;5;1906;15;1.4731304506538886e+35;583.1833641660146;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;249.02604369438347;251.30408877783776;489.9460755632866;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;341.5599651808102;306.6674884391206;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
65;-15906;6;1906;15;1.4731304506538886e+35;186.4954856593113;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;288.2887652162084;373.49557735759294;336.30160628115203;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;485.26038240140736;458.5800980563448;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
66;-15876;7;1906;15;1.4731304506538886e+35;135.1337572043434;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;85.495839721686;137.98824646392112;98.98757061126543;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;103.81686197091112;62.288615396788494;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
67;-15845;8;1906;15;1.4731304506538886e+35;291.9856631630801;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;110.50341740602556;160.2032955931536;265.161504537802;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;145.82234482138247;122.73343562284954;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
68;-15814;9;1906;15;1.4731304506538886e+35;363.93419471894197;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;201.01172057588553;285.8644443703364;380.4456366061364;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;278.56730669029776;228.49157532689608;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
69;-15784;10;1906;15;1.4731304506538886e+35;207.2299064190189;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;108.50867029877989;140.20200560966097;204.13772563584553;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;92.40738192041272;84.69366195211319;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
70;-15753;11;1906;15;1.4731304506538886e+35;45.36778923943958;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;171.82456853157512;154.25134145065277;41.957786057977444;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;94.49076803567746;95.6009870506676;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
71;-15723;12;1906;15;1.4731304506538886e+35;4.3009233819981665;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;42.09744554976204;34.27794009763434;2.7565113734372693;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;14.720363928605215;12.470984925762043;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
