index;time;month;year;day;Trujillo_Alto;Isabela;Morovis;Vega_Baja;Las_Marias;Maunabo;Rio_Grande;Vega_Alta;Ponce;Cabo_Rojo;Moca;Penuelas;Coamo;Las_Piedras;Luquillo;Gurabo;Comerio;Caguas;Carolina;San_Sebastian;Camuy;Naranjito;Guaynabo;Hatillo;Aguas_Buenas;Rincon;PRI;Bayamon;Hormigueros;Culebra;Adjuntas;Guayanilla;Dorado;Anasco;Juncos;Barranquitas;Arecibo;Vieques;Arroyo;Lares;Loiza;Ceiba;Sabana_Grande;San_German;Catano;Toa_Baja;Florida;Ciales;Cayey;Manati;Fajardo;Quebradillas;Patillas;Aguadilla;Cidra;Aibonito;Santa_Isabel;Canovanas;Barceloneta;San_Juan;Guanica;Guayama;Corozal;Jayuya;Orocovis;San_Lorenzo;Yauco;Mayaguez;Utuado;Salinas;Maricao;Yabucoa;Naguabo;Aguada;Juana_Diaz;Humacao;Villalba;Lajas;Toa_Alta
10;-17579;11;1901;15;394.53716053941224;352.467568148148;368.1;368.1;359.27324776041615;420.8112556076353;424.1;368.1;370.5902556861543;329.72042932640255;336.1;372.0794976032488;368.1;424.1;424.1;411.8428897112512;368.1;368.2332950087222;418.91543480253944;363.3056448921265;374.5;368.1;368.1;374.5;368.1;336.1;2.4943926438693767e+29;368.1;336.1;422.6;374.5;370.06563182386026;368.1;336.1;424.1;368.1;374.5;1.6350911734416008e+31;378.2077461805152;374.5;424.1;424.1;374.5;342.252092465929;368.1;368.1;374.5;372.4227760876692;368.1;370.7228690661427;424.1;374.5;385.60727992536715;335.16354348660184;368.1;368.1;379.0028593298501;424.1;374.5;368.5355858658012;358.32568387131755;377.4783994206617;368.1;374.5;368.7392836304903;411.31227705216855;372.75879390228164;315.47996959648464;374.5;375.93363406240957;369.3874671766524;423.49490679494323;424.1;336.1;371.02055372205297;424.1;369.55295235411444;336.72927120324044;368.1
11;-17549;12;1901;15;204.75624650310746;131.11078580336542;187.10000000000002;187.10000000000002;124.76977776665532;234.5348867356769;224.5;187.10000000000002;146.24310538281742;116.00699353512888;102.2;143.71271203695784;187.10000000000002;224.5;224.5;216.31400134287134;187.10000000000002;187.18902202368238;221.03745110026742;128.69716455639403;139.6;187.10000000000002;187.10000000000002;139.6;187.10000000000002;102.2;2.4943926438693767e+29;187.10000000000002;102.2;268.3;139.6;147.13450167981267;187.10000000000002;102.2;224.5;187.10000000000002;139.6;1.6350911734416008e+31;210.59654085941753;139.6;224.5;224.5;139.6;108.19188172462876;187.10000000000002;187.10000000000002;139.6;155.01689622432997;187.10000000000002;167.6333936497221;224.5;139.6;214.05448929057786;110.93347487495235;187.10000000000002;187.10000000000002;212.4448667144158;224.5;139.6;187.3909091318029;167.08202386466405;208.90109603546478;187.10000000000002;139.6;182.3553168049545;215.95962788841257;142.55850947576928;115.77485334898101;139.6;205.31012316078449;134.62060605226046;224.0958841809085;224.5;102.2;169.22750787668215;224.5;176.31636924680694;126.26520391877185;187.10000000000002
12;-17518;1;1902;15;239.11725040249547;177.1956934906735;261.40000000000003;261.40000000000003;177.47709564561558;221.16539196946988;214.20000000000002;261.40000000000003;205.3110243555337;160.76693373889168;143.20000000000002;203.288027592047;261.40000000000003;214.20000000000002;214.20000000000002;224.53099295765975;261.40000000000003;261.2876513497913;218.56984780928823;183.44168306960376;200.0;261.40000000000003;261.40000000000003;200.0;261.40000000000003;143.20000000000002;2.4943926438693767e+29;261.40000000000003;143.20000000000002;282.2;200.0;206.02367712422526;261.40000000000003;143.20000000000002;214.20000000000002;261.40000000000003;200.0;1.6350911734416008e+31;260.28867712151407;200.0;214.20000000000002;214.20000000000002;200.0;152.29997010585333;261.40000000000003;261.40000000000003;200.0;219.92836690892335;261.40000000000003;236.23684989669346;214.20000000000002;200.0;252.04318202038087;149.09696166770289;261.40000000000003;261.40000000000003;260.20125630404794;214.20000000000002;200.0;261.032863341682;221.97130553763506;260.3688670794037;261.40000000000003;200.0;255.2668726699833;224.97822362745794;202.36526669026347;151.56256788587018;200.0;260.538710391044;192.4377118654651;214.71000712997645;214.20000000000002;143.20000000000002;233.95715808477857;214.20000000000002;247.46073835271469;174.26427464194248;261.40000000000003
13;-17487;2;1902;15;7.486748452801433;24.906565122946358;9.8;9.8;14.603218066135122;5.4228260316066965;4.9;9.8;10.918992608032612;18.965933988128338;21.0;10.72130562788733;9.8;4.9;4.9;5.9724971502655215;9.8;9.788336686736807;5.353649454777801;13.490108441235916;10.4;9.8;9.8;10.4;9.8;21.0;2.4943926438693767e+29;9.8;21.0;13.200000000000001;10.4;10.988632943735368;9.8;21.0;4.9;9.8;10.4;1.6350911734416008e+31;10.805482604344444;10.4;4.9;4.9;10.4;19.30176614221752;9.8;9.8;10.4;10.20526025821899;9.8;10.04589397495088;4.9;10.4;8.71830806759482;27.54162376025958;9.8;9.8;10.884577629670947;4.9;10.4;9.761886236742404;12.54703311442688;10.732929785301419;9.8;10.4;9.85993284035847;6.018925757935253;10.631133552794473;22.40330762468369;10.4;10.579262027150687;11.81127208144489;4.952945655442468;4.9;21.0;10.345363024391562;4.9;9.936214283198229;17.09001827088977;9.8
14;-17459;3;1902;15;52.23975464159571;29.09498784354813;45.300000000000004;45.300000000000004;28.653910867105843;61.888919856127416;60.0;45.300000000000004;33.65734903338368;12.533166708206114;15.8;34.968672668347374;45.300000000000004;60.0;60.0;56.782508549203435;45.300000000000004;45.334989939789594;58.6390516356666;30.89063115110141;37.1;45.300000000000004;45.300000000000004;37.1;45.300000000000004;15.8;2.4943926438693767e+29;45.300000000000004;15.8;80.10000000000001;37.1;33.19540147322206;45.300000000000004;15.8;60.0;45.300000000000004;37.1;1.6350911734416008e+31;44.241597258584804;37.1;60.0;60.0;37.1;19.21248878969499;45.300000000000004;45.300000000000004;37.1;39.76144313767381;45.300000000000004;41.93944900900466;60.0;37.1;52.58150059883761;18.39900612051807;45.300000000000004;45.300000000000004;44.15833933718849;60.0;37.1;45.41434128977279;22.85801367430171;44.317968647051146;45.300000000000004;37.1;44.48091784843425;56.643222726194246;35.56681409979666;17.51833586695962;37.1;44.47972418194665;34.26414194954942;59.8411630336726;60.0;15.8;40.29361965379066;60.0;43.43840479629089;15.760599141027537;45.300000000000004
15;-17428;4;1902;15;168.26654802593876;289.93707878113804;188.0;188.0;322.60053235175104;148.00459307683602;146.20000000000002;188.0;346.41374763090755;263.10519492779787;259.90000000000003;353.03626146577443;188.0;146.20000000000002;146.20000000000002;155.34905732267322;188.0;187.90050479706093;150.0699075938188;333.51110688260263;363.8;188.0;188.0;363.8;188.0;259.90000000000003;2.4943926438693767e+29;188.0;259.90000000000003;164.20000000000002;363.8;344.08079638486515;188.0;259.90000000000003;146.20000000000002;188.0;363.8;1.6350911734416008e+31;204.66984317728947;363.8;146.20000000000002;146.20000000000002;363.8;276.5458960210944;188.0;188.0;363.8;306.74125565816405;188.0;260.0469346606075;146.20000000000002;363.8;176.6324714351214;246.7353214783158;188.0;188.0;205.98115543928148;146.20000000000002;363.8;187.6748662644556;291.8743906666996;203.46699380894458;188.0;363.8;205.5603222250316;155.7451217717742;356.05702598138515;242.63072453705587;363.8;200.91934413434035;349.96687082432794;146.65165885663168;146.20000000000002;259.90000000000003;267.35967716179215;146.20000000000002;227.91078497708082;276.84484301739855;188.0
16;-17398;5;1902;15;274.547209215249;482.758243425212;274.5;274.5;526.4758930004863;270.08008462998083;274.6;274.5;561.9916989198401;432.6661839258192;429.8;572.6602062816804;274.5;274.6;274.6;274.57811230305583;274.5;274.50023802680136;274.59074184786175;543.2985497843401;590.0;274.5;274.5;590.0;274.5;429.8;2.4943926438693767e+29;274.5;429.8;248.4;590.0;558.2334421364146;274.5;429.8;274.6;274.5;590.0;1.6350911734416008e+31;314.56054376256543;590.0;274.6;274.6;590.0;455.4657607562975;274.5;274.5;590.0;487.5993524468189;274.5;403.7992484950038;274.6;590.0;273.5232779325979;414.4231126133317;274.5;274.5;317.71185608741615;274.6;590.0;274.50077783190324;474.13177959142945;311.66988670911445;274.5;590.0;306.01468522182864;274.57716478045035;577.5264926008583;408.2921627318888;590.0;305.5474397133195;568.671152127597;274.59891947641955;274.6;429.8;418.9623914495336;274.6;346.12601058173493;453.43644956945366;274.5
17;-17367;6;1902;15;500.1468722286869;256.54711781906974;317.40000000000003;317.40000000000003;263.71513961317197;690.6704081962099;704.5;317.40000000000003;282.141287718013;200.4735254856295;226.3;284.487173215737;317.40000000000003;704.5;704.5;619.7727251290238;317.40000000000003;318.3214017477924;668.6616930725538;270.2257808154126;288.3;317.40000000000003;317.40000000000003;288.3;317.40000000000003;226.3;2.4943926438693767e+29;317.40000000000003;226.3;623.6;288.3;281.3148890676737;317.40000000000003;226.3;704.5;317.40000000000003;288.3;1.6350911734416008e+31;380.21620270299235;288.3;704.5;704.5;288.3;236.23306596061457;317.40000000000003;317.40000000000003;288.3;297.744877476379;317.40000000000003;305.4741422148824;704.5;288.3;447.6038708015501;227.56218051805837;317.40000000000003;317.40000000000003;385.15756033786386;704.5;288.3;320.41098729735023;262.82187370880104;375.68356079751504;317.40000000000003;288.3;314.4932572426143;616.1048651231152;285.5572151735056;205.47949707867264;288.3;366.08336980146663;280.04538971230346;700.317293220045;704.5;226.3;308.5506509000021;704.5;310.79360726488596;213.25168220924445;317.40000000000003
18;-17337;7;1902;15;167.28462260165574;151.22425338805348;151.8;151.8;160.0239120648873;184.1615007476847;184.60000000000002;151.8;151.55776184612716;148.88716217109865;166.3;153.21174291334268;151.8;184.60000000000002;184.60000000000002;177.42083540230428;151.8;151.87807279082304;181.56332609863028;158.9318045083824;155.9;151.8;151.8;155.9;151.8;166.3;2.4943926438693767e+29;151.8;166.3;189.60000000000002;155.9;150.97510437074743;151.8;166.3;184.60000000000002;151.8;155.9;1.6350911734416008e+31;154.92228808717488;155.9;184.60000000000002;184.60000000000002;155.9;164.6338082904776;151.8;151.8;155.9;154.5692784311631;151.8;153.4802754954977;184.60000000000002;155.9;163.42695496842796;158.59798447313835;151.8;151.8;155.167898955294;184.60000000000002;155.9;152.05512886425495;137.93648960929514;154.69699249119918;151.8;155.9;152.20954107578288;177.11004798769878;153.96618260828626;142.75879862265322;155.9;154.2198136632574;157.2846443063233;184.24558826560963;184.60000000000002;166.3;152.76260235185197;184.60000000000002;152.73079760185456;145.99976751985344;151.8
19;-17306;8;1902;15;109.3341730720936;158.23009042327092;102.30000000000001;102.30000000000001;156.66864409233963;117.36865355858279;117.2;102.30000000000001;144.0011968347728;146.2763728872192;165.60000000000002;146.59089627467597;102.30000000000001;117.2;117.2;113.93873315531505;102.30000000000001;102.33546599339218;115.82053533138996;155.1144910311596;150.8;102.30000000000001;102.30000000000001;150.8;102.30000000000001;165.60000000000002;2.4943926438693767e+29;102.30000000000001;165.60000000000002;122.7;150.8;143.0889084370667;102.30000000000001;165.60000000000002;117.2;102.30000000000001;150.8;1.6350911734416008e+31;110.71430179425087;150.8;117.2;117.2;150.8;163.22888102875658;102.30000000000001;102.30000000000001;150.8;135.0585375393684;102.30000000000001;122.17642964186271;117.2;150.8;108.69031694438432;165.1521294935922;102.30000000000001;102.30000000000001;111.37620226935161;117.2;150.8;102.41589695357924;122.6738662010079;110.10714925594345;102.30000000000001;150.8;107.14457126230964;113.79755228709486;147.77215045839242;144.4358299052807;150.8;108.82119275352417;152.77045535899853;117.03900198651169;117.2;165.60000000000002;124.00082424542138;117.2;113.31065455852345;141.37141302344753;102.30000000000001
20;-17275;9;1902;15;203.36434728889037;178.09821315737653;164.70000000000002;164.70000000000002;191.63905167805925;246.56626928828345;246.60000000000002;164.70000000000002;205.47419437078366;154.64435542036946;160.5;207.99799815063844;164.70000000000002;246.60000000000002;246.60000000000002;228.67397620270486;164.70000000000002;164.89494395025628;239.01757339871395;197.05758532379497;212.10000000000002;164.70000000000002;164.70000000000002;212.10000000000002;164.70000000000002;160.5;2.4943926438693767e+29;164.70000000000002;160.5;242.9;212.10000000000002;204.58511941831182;164.70000000000002;160.5;246.60000000000002;164.70000000000002;212.10000000000002;1.6350911734416008e+31;191.47758935780467;212.10000000000002;246.60000000000002;246.60000000000002;212.10000000000002;168.7668742510921;164.70000000000002;164.70000000000002;212.10000000000002;196.71556039930022;164.70000000000002;184.12562402111945;246.60000000000002;212.10000000000002;196.80980913473968;155.94664985152056;164.70000000000002;164.70000000000002;193.5840147691315;246.60000000000002;212.10000000000002;165.33704432873415;184.68954390581686;189.54539322960625;164.70000000000002;212.10000000000002;169.43469438831912;227.89795518879652;209.14919497599058;143.23072453705583;212.10000000000002;185.45297819674988;205.23003401862678;245.71505118760447;246.60000000000002;160.5;187.89351264811825;246.60000000000002;175.46092837266002;163.1351086005819;164.70000000000002
21;-17245;10;1902;15;91.33417307209362;131.68260180335685;84.30000000000001;84.30000000000001;137.59542482842303;102.10084120762426;99.2;84.30000000000001;145.47254311980976;121.36983018397667;121.0;146.62571717065725;84.30000000000001;99.2;99.2;95.93873315531505;84.30000000000001;84.33546599339219;97.82053533138996;140.48320923264265;148.5;84.30000000000001;84.30000000000001;148.5;84.30000000000001;121.0;2.4943926438693767e+29;84.30000000000001;121.0;108.0;148.5;145.06630782821034;84.30000000000001;121.0;99.2;84.30000000000001;148.5;1.6350911734416008e+31;108.32574223012514;148.5;99.2;99.2;148.5;125.40579538575645;84.30000000000001;84.30000000000001;148.5;127.66284762943194;84.30000000000001;110.61065531974404;99.2;148.5;95.28719767929708;119.54781381255648;84.30000000000001;84.30000000000001;110.21569704582157;99.2;148.5;84.41589695357924;135.9756401658432;106.5921117119392;84.30000000000001;148.5;90.71281391835626;95.79755228709486;147.15172094203223;112.06465349180999;148.5;102.92026106981116;144.83868092077978;99.03900198651168;99.2;121.0;116.19021959510562;99.2;98.8749283022104;125.83506936114865;84.30000000000001
22;-17214;11;1902;15;242.38696385684466;228.53478540925764;235.4;235.4;242.0817967810054;250.2168653558583;250.20000000000002;235.4;255.01391404473804;223.82782228981532;220.9;255.38951930701407;235.4;250.20000000000002;250.20000000000002;246.96062085225924;235.4;235.43522796659087;248.8297934835283;245.76765978420934;256.0;235.4;235.4;256.0;235.4;220.9;2.4943926438693767e+29;235.4;220.9;253.3;256.0;254.88159740690278;235.4;220.9;250.20000000000002;235.4;256.0;1.6350911734416008e+31;247.7303919374871;256.0;250.20000000000002;250.20000000000002;256.0;226.52339701963825;235.4;235.4;256.0;249.31393553218533;235.4;243.84235980664687;250.20000000000002;256.0;241.97753470642624;214.5823114929443;235.4;235.4;248.70034672175424;250.20000000000002;256.0;235.515119121676;251.92063708258894;246.84066526185427;235.4;256.0;237.45769418564078;246.82038750664455;255.5608462496905;207.21059092655506;256.0;244.95621328032158;251.32682546615888;250.04008251009213;250.20000000000002;220.9;246.12125458919365;250.20000000000002;240.07669038980583;230.74491767580156;235.4
23;-17184;12;1902;15;194.86982578320325;206.33825937990284;226.5;226.5;214.27349968804194;163.2441090005383;159.5;226.5;242.38658197492072;217.0457055559214;184.10000000000002;239.23017985860105;226.5;159.5;159.5;174.16475695261016;226.5;226.34052204313593;165.70296193267606;219.52401678662304;234.10000000000002;226.5;226.5;234.10000000000002;226.5;184.10000000000002;2.4943926438693767e+29;226.5;184.10000000000002;185.0;234.10000000000002;243.49850600164137;226.5;184.10000000000002;159.5;226.5;234.10000000000002;1.6350911734416008e+31;240.0475550901146;234.10000000000002;159.5;159.5;234.10000000000002;192.11053706501173;226.5;226.5;234.10000000000002;231.63329660410722;226.5;229.61465701604448;159.5;234.10000000000002;207.90739556914252;183.5639125756634;226.5;226.5;241.1132564839875;159.5;234.10000000000002;225.9788526248451;268.38096206034913;239.07000131774544;226.5;234.10000000000002;227.25914931120727;174.79959709829836;237.7904323929518;206.72475558163504;234.10000000000002;236.99953047108295;227.44305621959958;160.2239507989072;159.5;184.10000000000002;234.0077665694339;159.5;228.22538092051087;229.17075892914502;226.5
