index;time;month;year;day;DMA;Saint_Paul;Saint_Patrick;Saint_John;Saint_Peter;Saint_David;Saint_George;Saint_Andrew;Saint_Joseph;Saint_Mark;Saint_Luke
689;3087;6;1958;15;446.0462358198805;457.6;457.6;420.6;434.04986021329563;456.4352323273593;457.6;427.0684462277272;457.54224511639256;457.6;457.6
690;3117;7;1958;15;434.6001011771564;443.0;443.0;416.1;425.8784118848014;442.1531824217828;443.0;420.8027352304287;442.9580106386745;443.0;443.0
691;3148;8;1958;15;272.90518753541994;271.5;271.5;276.0;274.3642061902749;271.641660933159;271.5;275.2132970804116;271.5070242426009;271.5;271.5
692;3179;9;1958;15;578.7147328421769;598.2;598.2;535.8000000000001;558.4830074948553;596.2356350601951;598.2;546.7089471516264;598.1025971692674;598.2;598.2
693;3209;10;1958;15;587.575094441296;587.7;587.7;587.3000000000001;587.4454038941979;587.6874079170526;587.7;587.369929148408;587.69937562288;587.7;587.7
694;3240;11;1958;15;415.306320830972;415.40000000000003;415.40000000000003;415.1;415.2090529206484;415.39055593778943;415.40000000000003;415.1524468613059;415.39953171715996;415.40000000000003;415.40000000000003
695;3270;12;1958;15;434.253791123561;455.8;455.8;386.8;411.88217174911875;453.62786569156185;455.8;398.86277810035597;455.69229494678603;455.8;455.8
696;3301;1;1959;15;272.7123650739164;280.8;280.8;254.9;264.31490214930693;279.98466262915144;280.8;259.42791235940905;280.75957158147475;280.8;280.8
697;3332;2;1959;15;223.7648205476125;235.10000000000002;235.10000000000002;198.8;211.99540339844944;233.95726847251734;235.10000000000002;205.14607021801336;235.04333777635267;235.10000000000002;235.10000000000002
698;3360;3;1959;15;291.2358607490406;305.6;305.6;259.6;276.3214478327459;304.15191046104127;305.6;267.641852066904;305.5281966311907;305.6;305.6
699;3391;4;1959;15;331.3789732702926;344.90000000000003;344.90000000000003;301.6;317.3399715469108;343.53690702093667;344.90000000000003;309.169830315151;344.83241117675124;344.90000000000003;344.90000000000003
700;3421;5;1959;15;377.9044320050519;375.5;375.5;383.20000000000005;380.4009750366926;375.7423975967387;375.5;381.85386389314874;375.51201925956155;375.5;375.5
701;3452;6;1959;15;205.73387074596414;209.20000000000002;209.20000000000002;198.10000000000002;202.1349580639887;208.85056969820778;209.20000000000002;200.04053386831816;209.18267353491777;209.20000000000002;209.20000000000002
702;3482;7;1959;15;330.2471667611198;326.5;326.5;338.5;334.1378831740663;326.87776248842397;326.5;336.40212554776423;326.5187313136024;326.5;326.5
703;3513;8;1959;15;133.10659741899966;125.30000000000001;125.30000000000001;150.3;141.21225661263816;126.08700518421672;125.30000000000001;145.92942822450874;125.33902357000505;125.30000000000001;125.30000000000001
704;3544;9;1959;15;357.6915137550802;363.0;363.0;346.0;352.17966550340606;362.46483647473264;363.0;348.9719888073341;362.9734639723966;363.0;363.0
705;3574;10;1959;15;267.03122638967596;267.0;267.0;267.1;267.0636490264506;267.0031480207369;267.0;267.0825177128981;267.00015609428004;267.0;267.0
706;3605;11;1959;15;340.8064220081284;349.3;349.3;322.1;331.98746480544975;348.4437383595722;349.3;326.85518209173455;349.2575423558345;349.3;349.3
707;3635;12;1959;15;211.92150567204777;207.3;207.3;222.10000000000002;216.7200559146818;207.7659070690563;207.3;219.5126215089092;207.32310195344297;207.3;207.3
708;3666;1;1960;15;199.6882150455804;208.9;208.9;179.4;190.12353719708702;207.9713338826243;208.9;184.55727469507974;208.85395218739401;208.9;208.9
709;3697;2;1960;15;207.03057203646432;214.4;214.4;190.8;199.3788297576696;213.65706710609942;214.4;194.9258197560638;214.36316174991524;214.4;214.4
710;3726;3;1960;15;243.72906097572823;249.10000000000002;249.10000000000002;231.9;238.15236745050498;248.5585404332589;249.10000000000002;234.90695338153802;249.07315178383655;249.10000000000002;249.10000000000002
711;3757;4;1960;15;233.793301403844;233.20000000000002;233.20000000000002;235.10000000000002;234.40933150256052;233.25981239400048;233.20000000000002;234.7678365450627;233.20296579132037;233.20000000000002;233.20000000000002
712;3787;5;1960;15;242.91150836639196;241.60000000000002;241.60000000000002;245.8;244.27325911092322;241.73221687094843;241.60000000000002;245.0657439417175;241.60655595976084;241.60000000000002;241.60000000000002
713;3818;6;1960;15;172.35018888259202;172.60000000000002;172.60000000000002;171.8;172.0908077883956;172.5748158341051;172.60000000000002;171.93985829681577;172.59875124575987;172.60000000000002;172.60000000000002
