index;time;month;year;day;DMA;Saint_Paul;Saint_Patrick;Saint_John;Saint_Peter;Saint_David;Saint_George;Saint_Andrew;Saint_Joseph;Saint_Mark;Saint_Luke
340;-7536;5;1929;15;20.95575418319597;20.3;20.3;22.400000000000002;21.636629555461607;20.366108435474203;20.3;22.032871970858736;20.303277979880423;20.3;20.3
341;-7505;6;1929;15;21.98698057287197;21.3;21.3;23.5;22.700278581912155;21.369256456211073;21.3;23.115389683756767;21.303434074160442;21.3;21.3
342;-7475;7;1929;15;22.28698057287197;21.6;21.6;23.8;23.00027858191216;21.669256456211073;21.6;23.415389683756768;21.603434074160443;21.6;21.6
343;-7444;8;1929;15;22.355754183195973;21.700000000000003;21.700000000000003;23.8;23.036629555461605;21.76610843547421;21.700000000000003;23.432871970858734;21.703277979880426;21.700000000000003;21.700000000000003
344;-7413;9;1929;15;22.118206962547973;21.400000000000002;21.400000000000002;23.700000000000003;22.86392760836271;21.472404476947936;21.400000000000002;23.297907396654807;21.403590168440466;21.400000000000002;21.400000000000002
345;-7383;10;1929;15;21.98698057287197;21.3;21.3;23.5;22.700278581912155;21.369256456211073;21.3;23.115389683756767;21.303434074160442;21.3;21.3
346;-7352;11;1929;15;21.386980572871973;20.700000000000003;20.700000000000003;22.900000000000002;22.10027858191216;20.76925645621107;20.700000000000003;22.515389683756773;20.703434074160448;20.700000000000003;20.700000000000003
347;-7322;12;1929;15;20.78698057287197;20.1;20.1;22.3;21.50027858191216;20.169256456211073;20.1;21.91538968375677;20.103434074160447;20.1;20.1
348;-7291;1;1930;15;20.224527793519975;19.6;19.6;21.6;20.872980529011052;19.662960414737338;19.6;21.250354257960698;19.6031218856004;19.6;19.6
349;-7260;2;1930;15;19.92452779351997;19.3;19.3;21.3;20.57298052901105;19.362960414737337;19.3;20.9503542579607;19.3031218856004;19.3;19.3
350;-7232;3;1930;15;20.28698057287197;19.6;19.6;21.8;21.00027858191216;19.669256456211073;19.6;21.415389683756768;19.603434074160443;19.6;19.6
351;-7201;4;1930;15;20.586980572871973;19.900000000000002;19.900000000000002;22.1;21.300278581912156;19.96925645621107;19.900000000000002;21.715389683756772;19.903434074160444;19.900000000000002;19.900000000000002
352;-7171;5;1930;15;22.055754183195972;21.400000000000002;21.400000000000002;23.5;22.736629555461604;21.466108435474204;21.400000000000002;23.132871970858734;21.403277979880425;21.400000000000002;21.400000000000002
353;-7140;6;1930;15;22.25575418319597;21.6;21.6;23.700000000000003;22.936629555461607;21.666108435474204;21.6;23.332871970858736;21.603277979880424;21.6;21.6
354;-7110;7;1930;15;22.38698057287197;21.700000000000003;21.700000000000003;23.900000000000002;23.10027858191216;21.769256456211075;21.700000000000003;23.515389683756773;21.703434074160445;21.700000000000003;21.700000000000003
355;-7079;8;1930;15;22.68698057287197;22.0;22.0;24.200000000000003;23.400278581912158;22.069256456211072;22.0;23.815389683756774;22.00343407416044;22.0;22.0
356;-7048;9;1930;15;22.31820696254797;21.6;21.6;23.900000000000002;23.06392760836271;21.67240447694794;21.6;23.497907396654806;21.603590168440462;21.6;21.6
357;-7018;10;1930;15;22.18698057287197;21.5;21.5;23.700000000000003;22.900278581912158;21.56925645621107;21.5;23.315389683756774;21.503434074160445;21.5;21.5
358;-6987;11;1930;15;21.88698057287197;21.200000000000003;21.200000000000003;23.400000000000002;22.60027858191216;21.269256456211075;21.200000000000003;23.015389683756773;21.203434074160448;21.200000000000003;21.200000000000003
359;-6957;12;1930;15;21.25575418319597;20.6;20.6;22.700000000000003;21.936629555461607;20.666108435474207;20.6;22.332871970858736;20.603277979880424;20.6;20.6
360;-6926;1;1931;15;20.724527793519975;20.1;20.1;22.1;21.372980529011052;20.162960414737338;20.1;21.7503542579607;20.103121885600405;20.1;20.1
361;-6895;2;1931;15;20.25575418319597;19.6;19.6;21.700000000000003;20.936629555461607;19.666108435474204;19.6;21.332871970858736;19.603277979880424;19.6;19.6
362;-6867;3;1931;15;21.08698057287197;20.400000000000002;20.400000000000002;22.6;21.800278581912156;20.469256456211074;20.400000000000002;22.215389683756772;20.403434074160447;20.400000000000002;20.400000000000002
363;-6836;4;1931;15;21.08698057287197;20.400000000000002;20.400000000000002;22.6;21.800278581912156;20.469256456211074;20.400000000000002;22.215389683756772;20.403434074160447;20.400000000000002;20.400000000000002
