index;time;month;year;day;Hanover;Saint_Mary;Saint_Ann;Trelawny;Clarendon;Kingston;Saint_James;Saint_Elizabeth;JAM;Manchester;Westmoreland;Saint_Andrew;Portland;Saint_Catherine;Saint_Thomas
807;6679;4;1968;15;24.09601027065531;22.587015914917;21.80002599864729;23.25035031769179;23.39730631113053;24.6;23.552443588561463;1.0635048164699827e+33;3.352616979690946e+32;23.622065584361554;23.98655013184101;23.113070355160986;22.940372993996053;23.07302069434585;3.27053275810496e+33
808;6709;5;1968;15;25.540577297517324;24.099569702148447;23.40002310990869;24.93495499587996;24.842728281021124;26.0;25.239332691421104;1.0635048164699827e+33;3.352616979690946e+32;25.154596151411532;25.47802864676629;24.5913298101525;24.48392744080465;24.559119059417228;3.27053275810496e+33
809;6740;6;1968;15;26.510865946275977;25.187015914916987;24.40002599864729;25.76517084005157;25.73967626094818;26.8;26.052443588561463;1.0635048164699827e+33;3.352616979690946e+32;25.97672370374203;26.41704297014943;25.62610817512709;25.491168357199196;25.51622530866341;3.27053275810496e+33
810;6770;7;1968;15;26.79601027065531;25.21212348937989;24.600020221170112;25.965458239777604;25.888150250911714;26.9;26.258999037131662;1.0635048164699827e+33;3.352616979690946e+32;26.183869835734374;26.68655013184101;25.647848720135563;25.582044044141888;25.627207178688263;3.27053275810496e+33
811;6801;8;1968;15;27.266298919413966;25.49956970214844;24.8000231099087;26.25149991659587;26.03662424087525;27.0;26.57866538284221;1.0635048164699827e+33;3.352616979690946e+32;26.398624756932264;27.125564455224147;25.904367630118607;25.791168357199197;25.819274554231004;3.27053275810496e+33
812;6832;9;1968;15;25.840577297517317;24.587015914917;23.80002599864729;25.249775518239737;25.19120227098465;26.4;25.539332691421105;1.0635048164699827e+33;3.352616979690946e+32;25.47370297908783;25.77802864676629;25.06958926514403;25.028423585944623;24.969196680760287;3.27053275810496e+33
813;6862;10;1968;15;25.92572162189665;24.224677276611327;23.700017332431532;25.235242395605976;24.833572220802303;25.6;25.545888139991288;1.0635048164699827e+33;3.352616979690946e+32;25.240095295012;25.847535808457856;24.582627085110143;24.445730513727842;24.577285052158985;3.27053275810496e+33
814;6893;11;1968;15;25.59601027065531;23.424677276611327;22.90001733243152;24.69106822825263;24.18815025091171;24.9;25.052443588561463;1.0635048164699827e+33;3.352616979690946e+32;24.698860915005213;25.48655013184101;23.80436763011861;23.64667221205921;23.846147939448;3.27053275810496e+33
815;6923;12;1968;15;24.581154595034644;22.49956970214844;21.8000231099087;23.591068228252638;23.242728281021122;24.1;23.95244358856147;1.0635048164699827e+33;3.352616979690946e+32;23.722197446227074;24.45605729353257;22.92610817512709;22.702176066919236;22.905088322016248;3.27053275810496e+33
816;6954;1;1969;15;24.196010270655307;22.212123489379888;21.60002022117012;23.305888750612432;23.042728281021123;24.1;23.652443588561468;1.0635048164699827e+33;3.352616979690946e+32;23.482416450977325;24.086550131841;22.691329810152503;22.537547899001922;22.71408031177761;3.27053275810496e+33
817;6985;2;1969;15;23.781154595034643;21.887015914917;21.10002599864729;22.805888750612432;22.645780301094057;23.70000000000001;23.152443588561468;1.0635048164699827e+33;3.352616979690946e+32;23.03246859908104;23.656057293532573;22.369589265144032;22.148555608721967;22.320049322248977;3.27053275810496e+33
818;7013;3;1969;15;25.16629891941397;23.399569702148447;22.700023109908706;24.1506377174178;24.40035833120347;25.70000000000001;24.458999037131647;1.0635048164699827e+33;3.352616979690946e+32;24.62037604153157;25.025564455224146;23.978291990186392;23.87574482607873;24.01591444509968;3.27053275810496e+33
819;7044;4;1969;15;26.38115459503464;24.399569702148447;23.700023109908706;25.40646355006447;25.142728281021125;26.1;25.765554485701838;1.0635048164699827e+33;3.352616979690946e+32;25.58241645097733;26.25605729353257;24.84784872013556;24.693051753861948;24.823098567816572;3.27053275810496e+33
820;7074;5;1969;15;26.61086594627598;24.537231063842768;24.100014443692928;25.805601350886405;25.388150250911714;26.20000000000001;26.145888139991282;1.0635048164699827e+33;3.352616979690946e+32;25.859079919755462;26.517042970149433;24.94784872013556;24.83754789900191;25.037129683409034;3.27053275810496e+33
821;7105;6;1969;15;26.966298919413966;24.91212348937989;24.30002022117011;25.921571472150283;25.53662424087525;26.20000000000001;26.272109934272024;1.0635048164699827e+33;3.352616979690946e+32;25.97818674743176;26.825564455224146;25.260886540101676;25.10123436858786;25.23821531499074;3.27053275810496e+33
822;7135;7;1969;15;27.38115459503464;25.424677276611327;24.90001733243152;26.436104594784045;26.18815025091171;27.0;26.765554485701838;1.0635048164699827e+33;3.352616979690946e+32;26.579517929255967;27.25605729353257;25.826108175127093;25.73754789900192;25.86415818524832;3.27053275810496e+33
823;7166;8;1969;15;27.281154595034643;25.512123489379878;24.90002022117012;26.35121251686985;26.136624240875243;27.1;26.672109934272022;1.0635048164699827e+33;3.352616979690946e+32;26.48253865391016;27.156057293532573;25.92610817512709;25.79211005553057;25.89224605239171;3.27053275810496e+33
824;7197;9;1969;15;26.22572162189665;24.69956970214844;24.0000231099087;25.53524239560597;25.33967626094818;26.4;25.845888139991285;1.0635048164699827e+33;3.352616979690946e+32;25.68845790028573;26.14753580845786;25.147848720135563;25.12748188761325;25.089196806824113;3.27053275810496e+33
825;7227;10;1969;15;26.11086594627598;24.13723106384277;23.700014443692947;25.320709272972213;24.833572220802303;25.5;25.652443588561468;1.0635048164699827e+33;3.352616979690946e+32;25.295962393283844;26.017042970149433;24.482627085110146;24.34573051372784;24.532246304519372;3.27053275810496e+33
826;7258;11;1969;15;25.396010270655307;23.32467727661133;22.800017332431523;24.505601350886412;24.088150250911713;24.9;24.845888139991285;1.0635048164699827e+33;3.352616979690946e+32;24.54299381673336;25.286550131841;23.72610817512709;23.502176066919237;23.764158185248323;3.27053275810496e+33
827;7288;12;1969;15;24.18115459503464;22.387015914917;21.60002599864729;23.22070927297221;23.09425429105759;24.1;23.552443588561463;1.0635048164699827e+33;3.352616979690946e+32;23.467661529779434;24.05605729353257;22.84784872013556;22.603117765250612;22.785088195952426;3.27053275810496e+33
828;7319;1;1970;15;23.79601027065531;21.712123489379888;21.100020221170112;22.89078082852662;22.645780301094057;23.70000000000001;23.245888139991287;1.0635048164699827e+33;3.352616979690946e+32;23.088335697352893;23.68655013184101;22.21307035516098;22.083927440804647;22.265992318570387;3.27053275810496e+33
