index;time;month;year;day;Sud;L'Artibonite;Centre;Nippes;Sud-Est;Ouest;HTI;Nord-Est;Nord-Ouest;Nord;Grand'Anse
862;8354;11;1972;15;25.589890125734904;25.097534213690633;24.129763421763336;25.95422287777357;24.686726762645904;4.4181474038020315e+29;5.712879423450801e+29;25.319174621576376;4.19471096904302e+30;25.130794824923512;2.3095342854042384e+30
863;8384;12;1972;15;24.3636011194214;23.827106129886847;22.82976342176333;24.700257057615723;23.199898536037452;4.4181474038020315e+29;5.712879423450801e+29;23.951153074523678;4.19471096904302e+30;23.904800175490706;2.3095342854042384e+30
864;8415;1;1973;15;23.363601777686092;22.96480835707936;21.976740448768602;23.691467389910404;22.498130014654773;4.4181474038020315e+29;5.712879423450801e+29;23.055291946649145;4.19471096904302e+30;23.030308412188283;2.3095342854042384e+30
865;8446;2;1973;15;23.48988880920552;22.601231490869708;21.901167215257285;23.82386987211049;22.730523251045145;4.4181474038020315e+29;5.712879423450801e+29;22.734178179599724;4.19471096904302e+30;22.567016080083498;2.3095342854042384e+30
866;8474;3;1973;15;24.2102995434789;23.80549139161636;22.90673183214366;24.590424870643023;23.2472800654556;4.4181474038020315e+29;5.712879423450801e+29;23.94059619099897;4.19471096904302e+30;23.831281237658736;2.3095342854042384e+30
867;8505;4;1973;15;25.21617913204841;24.617540392887506;23.783700242523977;25.641187379054543;24.3472800654556;4.4181474038020315e+29;5.712879423450801e+29;24.851269860226576;4.19471096904302e+30;24.557762299826763;2.3095342854042384e+30
868;8535;5;1973;15;26.2161797903131;25.74253241001848;24.81321029679594;26.653068831248937;25.208461749138813;4.4181474038020315e+29;5.712879423450801e+29;26.25772507297546;4.19471096904302e+30;25.995280139781073;2.3095342854042384e+30
869;8566;6;1973;15;25.836588549792406;25.608645383639598;24.630436604977703;26.280369629155818;24.871855090856013;4.4181474038020315e+29;5.712879423450801e+29;25.925592632975622;4.19471096904302e+30;25.762551069617064;2.3095342854042384e+30
870;8596;7;1973;15;26.889890783999597;26.385158164652587;25.483459577972436;27.29966064737737;25.986726762645908;4.4181474038020315e+29;5.712879423450801e+29;26.902274129351696;4.19471096904302e+30;26.620788376478647;2.3095342854042384e+30
871;8627;8;1973;15;26.79577103083379;26.211799375662824;25.336482550967165;27.25329188576345;25.9472800654556;4.4181474038020315e+29;5.712879423450801e+29;26.798135257226235;4.19471096904302e+30;26.495280139781073;2.3095342854042384e+30
872;8658;9;1973;15;26.675362271354476;25.922793437608714;25.11345096134749;27.132174656834717;25.922705040055188;4.4181474038020315e+29;5.712879423450801e+29;26.487578373701524;4.19471096904302e+30;26.1217612019491;2.3095342854042384e+30
873;8688;10;1973;15;25.916179790313098;25.495089358385144;24.489938042624715;26.329194399602898;25.00285519618284;4.4181474038020315e+29;5.712879423450801e+29;26.1577622743251;4.19471096904302e+30;25.90104173504183;2.3095342854042384e+30
874;8719;11;1973;15;24.689891442264287;24.411018640964816;23.289024194858804;25.0632355999934;23.66340849899253;4.4181474038020315e+29;5.712879423450801e+29;24.681043576599382;4.19471096904302e+30;24.55329728936033;2.3095342854042384e+30
875;8749;12;1973;15;22.74319367647147;22.296094143943716;21.329763421763335;23.09124433539589;21.759195077100102;4.4181474038020315e+29;5.712879423450801e+29;22.597981270173698;4.19471096904302e+30;22.52030196374342;2.3095342854042384e+30
876;8780;1;1974;15;22.889890125734905;22.369123467262032;21.429763421763333;23.245098628296482;22.058683317464467;4.4181474038020315e+29;5.712879423450801e+29;22.55115307452368;4.19471096904302e+30;22.488545719049867;2.3095342854042384e+30
877;8811;2;1974;15;23.169482682784974;22.55380255033311;21.783700242523977;23.535974378819393;22.394544973635863;4.4181474038020315e+29;5.712879423450801e+29;22.836457318873506;4.19471096904302e+30;22.673264088079478;2.3095342854042384e+30
878;8839;3;1974;15;23.569485315843743;23.468185584331675;22.559514140586842;24.002640904609184;22.74665168458208;4.4181474038020315e+29;5.712879423450801e+29;23.69380519669859;4.19471096904302e+30;23.589032131785093;2.3095342854042384e+30
879;8870;4;1974;15;24.295772347363172;23.875919475420144;23.036482550967165;24.753403413020706;23.5106734071728;4.4181474038020315e+29;5.712879423450801e+29;24.151269860226577;4.19471096904302e+30;23.85776229982676;2.3095342854042384e+30
880;8900;5;1974;15;25.016178473783718;24.379838217303163;23.460427988352755;25.440964324540033;23.98451510461192;4.4181474038020315e+29;5.712879423450801e+29;24.80451606727584;4.19471096904302e+30;24.537529245654714;2.3095342854042384e+30
881;8931;6;1974;15;26.269482024520286;25.640042044690187;24.877894961086064;26.690424870643024;25.39517335450938;4.4181474038020315e+29;5.712879423450801e+29;25.921416559500514;4.19471096904302e+30;25.698772324777053;2.3095342854042384e+30
882;8961;7;1974;15;26.169483341049666;25.79089923348544;24.930677269529248;26.61176515408627;25.37059832910897;4.4181474038020315e+29;5.712879423450801e+29;26.195856117952452;4.19471096904302e+30;25.889032131785093;2.3095342854042384e+30
883;8992;8;1974;15;26.39576905603972;25.540650461949106;24.801167215257287;26.844167636286365;25.571226709982493;4.4181474038020315e+29;5.712879423450801e+29;25.84902792230244;4.19471096904302e+30;25.541021430650694;2.3095342854042384e+30
884;9023;9;1974;15;25.82794160051087;25.463426318379035;24.706972496695204;26.39422220720227;25.306576606518256;4.4181474038020315e+29;5.712879423450801e+29;25.79168004447735;4.19471096904302e+30;25.44150784338592;2.3095342854042384e+30
885;9053;10;1974;15;25.32206201194137;25.31378126874956;24.330436604977702;25.840479441558934;24.52680184070973;4.4181474038020315e+29;5.712879423450801e+29;25.519174621576376;4.19471096904302e+30;25.314540368482668;2.3095342854042384e+30
886;9084;11;1974;15;24.010295593890756;23.34562490718069;22.29420742150191;24.372359849470485;22.903483577056363;4.4181474038020315e+29;5.712879423450801e+29;23.09980380167574;4.19471096904302e+30;23.066309510065942;2.3095342854042384e+30
887;9114;12;1974;15;23.569481366255598;22.987309957273865;22.170502648667863;23.953999823259057;22.583770102500516;4.4181474038020315e+29;5.712879423450801e+29;23.0488739352499;4.19471096904302e+30;22.96604325461304;2.3095342854042384e+30
888;9145;1;1975;15;23.18988880920552;22.623574936330026;21.694207421501908;23.554222877773572;22.298758395528292;4.4181474038020315e+29;5.712879423450801e+29;22.47219243887382;4.19471096904302e+30;22.50780594775146;2.3095342854042384e+30
889;9176;2;1975;15;23.16360309421547;22.965031592308442;21.976740448768602;23.506440626593864;22.27059832910897;4.4181474038020315e+29;5.712879423450801e+29;22.96167275669875;4.19471096904302e+30;22.95630306162108;2.3095342854042384e+30
890;9204;3;1975;15;23.989891442264287;23.77945854625687;22.847230394496645;24.41463388406083;23.047280065455602;4.4181474038020315e+29;5.712879423450801e+29;23.548836733900263;4.19471096904302e+30;23.49279057223397;2.3095342854042384e+30
891;9235;4;1975;15;24.74247274621475;25.012140482918284;23.98835101164444;25.264688454976742;24.010673407172796;4.4181474038020315e+29;5.712879423450801e+29;25.16820755380089;4.19471096904302e+30;24.973530343532374;2.3095342854042384e+30
892;9265;5;1975;15;25.342469454891297;25.143140775669227;24.206731832143657;25.840144859787163;24.468386671074988;4.4181474038020315e+29;5.712879423450801e+29;25.361826743751287;4.19471096904302e+30;25.131281237658733;2.3095342854042384e+30
893;9296;6;1975;15;26.41617847378372;25.737111339504217;24.97789496108606;26.856272142995266;25.595173354509384;4.4181474038020315e+29;5.712879423450801e+29;26.061826743751286;4.19471096904302e+30;25.79877232477705;2.3095342854042384e+30
894;9326;7;1975;15;26.369483341049666;26.136015301839663;25.10649116759211;26.82375813353792;25.38735514351943;4.4181474038020315e+29;5.712879423450801e+29;26.372383627275997;4.19471096904302e+30;26.204800175490707;2.3095342854042384e+30
895;9357;8;1975;15;26.59577498042194;26.88633097600422;25.8055773198262;27.116794676539786;25.831151631918665;4.4181474038020315e+29;5.712879423450801e+29;27.023313493701842;4.19471096904302e+30;26.872557518061924;2.3095342854042384e+30
896;9388;9;1975;15;25.875365562677935;25.838114302929476;24.859514140586843;26.38971693314742;25.182629961991363;4.4181474038020315e+29;5.712879423450801e+29;26.10223692800206;4.19471096904302e+30;25.831281237658736;2.3095342854042384e+30
