index;time;month;year;day;Saint_Patrick;Charlotte;Saint_David;VCT;Saint_George;Saint_Andrew;Grenadines
278;-9423;3;1924;15;39.400000000000006;39.400000000000006;39.400000000000006;9.396166758599263e+35;39.400000000000006;39.400000000000006;7.60852404253286e+36
279;-9392;4;1924;15;53.400000000000006;53.400000000000006;53.400000000000006;9.396166758599263e+35;53.400000000000006;53.400000000000006;7.60852404253286e+36
280;-9362;5;1924;15;64.7;64.7;64.7;9.396166758599263e+35;64.7;64.7;7.60852404253286e+36
281;-9331;6;1924;15;109.5;109.5;109.5;9.396166758599263e+35;109.5;109.5;7.60852404253286e+36
282;-9301;7;1924;15;150.8;150.8;150.8;9.396166758599263e+35;150.8;150.8;7.60852404253286e+36
283;-9270;8;1924;15;208.0;208.0;208.0;9.396166758599263e+35;208.0;208.0;7.60852404253286e+36
284;-9239;9;1924;15;209.3;209.3;209.3;9.396166758599263e+35;209.3;209.3;7.60852404253286e+36
285;-9209;10;1924;15;215.3;215.3;215.3;9.396166758599263e+35;215.3;215.3;7.60852404253286e+36
286;-9178;11;1924;15;224.3;224.3;224.3;9.396166758599263e+35;224.3;224.3;7.60852404253286e+36
287;-9148;12;1924;15;104.2;104.2;104.2;9.396166758599263e+35;104.2;104.2;7.60852404253286e+36
288;-9117;1;1925;15;47.300000000000004;47.300000000000004;47.300000000000004;9.396166758599263e+35;47.300000000000004;47.300000000000004;7.60852404253286e+36
289;-9086;2;1925;15;35.5;35.5;35.5;9.396166758599263e+35;35.5;35.5;7.60852404253286e+36
290;-9058;3;1925;15;31.3;31.3;31.3;9.396166758599263e+35;31.3;31.3;7.60852404253286e+36
291;-9027;4;1925;15;48.0;48.0;48.0;9.396166758599263e+35;48.0;48.0;7.60852404253286e+36
292;-8997;5;1925;15;64.8;64.8;64.8;9.396166758599263e+35;64.8;64.8;7.60852404253286e+36
293;-8966;6;1925;15;116.2;116.2;116.2;9.396166758599263e+35;116.2;116.2;7.60852404253286e+36
294;-8936;7;1925;15;195.4;195.4;195.4;9.396166758599263e+35;195.4;195.4;7.60852404253286e+36
295;-8905;8;1925;15;187.4;187.4;187.4;9.396166758599263e+35;187.4;187.4;7.60852404253286e+36
296;-8874;9;1925;15;195.4;195.4;195.4;9.396166758599263e+35;195.4;195.4;7.60852404253286e+36
297;-8844;10;1925;15;214.60000000000002;214.60000000000002;214.60000000000002;9.396166758599263e+35;214.60000000000002;214.60000000000002;7.60852404253286e+36
298;-8813;11;1925;15;196.60000000000002;196.60000000000002;196.60000000000002;9.396166758599263e+35;196.60000000000002;196.60000000000002;7.60852404253286e+36
299;-8783;12;1925;15;120.9;120.9;120.9;9.396166758599263e+35;120.9;120.9;7.60852404253286e+36
300;-8752;1;1926;15;47.300000000000004;47.300000000000004;47.300000000000004;9.396166758599263e+35;47.300000000000004;47.300000000000004;7.60852404253286e+36
301;-8721;2;1926;15;82.9;82.9;82.9;9.396166758599263e+35;82.9;82.9;7.60852404253286e+36
302;-8693;3;1926;15;31.3;31.3;31.3;9.396166758599263e+35;31.3;31.3;7.60852404253286e+36
303;-8662;4;1926;15;77.5;77.5;77.5;9.396166758599263e+35;77.5;77.5;7.60852404253286e+36
304;-8632;5;1926;15;66.2;66.2;66.2;9.396166758599263e+35;66.2;66.2;7.60852404253286e+36
305;-8601;6;1926;15;109.4;109.4;109.4;9.396166758599263e+35;109.4;109.4;7.60852404253286e+36
306;-8571;7;1926;15;176.10000000000002;176.10000000000002;176.10000000000002;9.396166758599263e+35;176.10000000000002;176.10000000000002;7.60852404253286e+36
307;-8540;8;1926;15;266.5;266.5;266.5;9.396166758599263e+35;266.5;266.5;7.60852404253286e+36
308;-8509;9;1926;15;205.60000000000002;205.60000000000002;205.60000000000002;9.396166758599263e+35;205.60000000000002;205.60000000000002;7.60852404253286e+36
309;-8479;10;1926;15;180.8;180.8;180.8;9.396166758599263e+35;180.8;180.8;7.60852404253286e+36
310;-8448;11;1926;15;167.9;167.9;167.9;9.396166758599263e+35;167.9;167.9;7.60852404253286e+36
311;-8418;12;1926;15;154.5;154.5;154.5;9.396166758599263e+35;154.5;154.5;7.60852404253286e+36
312;-8387;1;1927;15;47.300000000000004;47.300000000000004;47.300000000000004;9.396166758599263e+35;47.300000000000004;47.300000000000004;7.60852404253286e+36
313;-8356;2;1927;15;37.300000000000004;37.300000000000004;37.300000000000004;9.396166758599263e+35;37.300000000000004;37.300000000000004;7.60852404253286e+36
314;-8328;3;1927;15;31.3;31.3;31.3;9.396166758599263e+35;31.3;31.3;7.60852404253286e+36
315;-8297;4;1927;15;38.300000000000004;38.300000000000004;38.300000000000004;9.396166758599263e+35;38.300000000000004;38.300000000000004;7.60852404253286e+36
316;-8267;5;1927;15;64.7;64.7;64.7;9.396166758599263e+35;64.7;64.7;7.60852404253286e+36
317;-8236;6;1927;15;113.7;113.7;113.7;9.396166758599263e+35;113.7;113.7;7.60852404253286e+36
318;-8206;7;1927;15;214.10000000000002;214.10000000000002;214.10000000000002;9.396166758599263e+35;214.10000000000002;214.10000000000002;7.60852404253286e+36
319;-8175;8;1927;15;188.8;188.8;188.8;9.396166758599263e+35;188.8;188.8;7.60852404253286e+36
320;-8144;9;1927;15;219.10000000000002;219.10000000000002;219.10000000000002;9.396166758599263e+35;219.10000000000002;219.10000000000002;7.60852404253286e+36
321;-8114;10;1927;15;210.60000000000002;210.60000000000002;210.60000000000002;9.396166758599263e+35;210.60000000000002;210.60000000000002;7.60852404253286e+36
322;-8083;11;1927;15;152.70000000000002;152.70000000000002;152.70000000000002;9.396166758599263e+35;152.70000000000002;152.70000000000002;7.60852404253286e+36
323;-8053;12;1927;15;167.20000000000002;167.20000000000002;167.20000000000002;9.396166758599263e+35;167.20000000000002;167.20000000000002;7.60852404253286e+36
324;-8022;1;1928;15;47.300000000000004;47.300000000000004;47.300000000000004;9.396166758599263e+35;47.300000000000004;47.300000000000004;7.60852404253286e+36
325;-7991;2;1928;15;35.5;35.5;35.5;9.396166758599263e+35;35.5;35.5;7.60852404253286e+36
326;-7962;3;1928;15;31.3;31.3;31.3;9.396166758599263e+35;31.3;31.3;7.60852404253286e+36
327;-7931;4;1928;15;41.900000000000006;41.900000000000006;41.900000000000006;9.396166758599263e+35;41.900000000000006;41.900000000000006;7.60852404253286e+36
328;-7901;5;1928;15;75.5;75.5;75.5;9.396166758599263e+35;75.5;75.5;7.60852404253286e+36
329;-7870;6;1928;15;125.0;125.0;125.0;9.396166758599263e+35;125.0;125.0;7.60852404253286e+36
330;-7840;7;1928;15;183.4;183.4;183.4;9.396166758599263e+35;183.4;183.4;7.60852404253286e+36
331;-7809;8;1928;15;187.8;187.8;187.8;9.396166758599263e+35;187.8;187.8;7.60852404253286e+36
332;-7778;9;1928;15;231.0;231.0;231.0;9.396166758599263e+35;231.0;231.0;7.60852404253286e+36
333;-7748;10;1928;15;193.70000000000002;193.70000000000002;193.70000000000002;9.396166758599263e+35;193.70000000000002;193.70000000000002;7.60852404253286e+36
334;-7717;11;1928;15;262.3;262.3;262.3;9.396166758599263e+35;262.3;262.3;7.60852404253286e+36
335;-7687;12;1928;15;81.5;81.5;81.5;9.396166758599263e+35;81.5;81.5;7.60852404253286e+36
336;-7656;1;1929;15;47.300000000000004;47.300000000000004;47.300000000000004;9.396166758599263e+35;47.300000000000004;47.300000000000004;7.60852404253286e+36
337;-7625;2;1929;15;35.5;35.5;35.5;9.396166758599263e+35;35.5;35.5;7.60852404253286e+36
338;-7597;3;1929;15;31.3;31.3;31.3;9.396166758599263e+35;31.3;31.3;7.60852404253286e+36
339;-7566;4;1929;15;41.900000000000006;41.900000000000006;41.900000000000006;9.396166758599263e+35;41.900000000000006;41.900000000000006;7.60852404253286e+36
340;-7536;5;1929;15;65.9;65.9;65.9;9.396166758599263e+35;65.9;65.9;7.60852404253286e+36
341;-7505;6;1929;15;138.20000000000002;138.20000000000002;138.20000000000002;9.396166758599263e+35;138.20000000000002;138.20000000000002;7.60852404253286e+36
342;-7475;7;1929;15;221.5;221.5;221.5;9.396166758599263e+35;221.5;221.5;7.60852404253286e+36
343;-7444;8;1929;15;198.5;198.5;198.5;9.396166758599263e+35;198.5;198.5;7.60852404253286e+36
344;-7413;9;1929;15;197.10000000000002;197.10000000000002;197.10000000000002;9.396166758599263e+35;197.10000000000002;197.10000000000002;7.60852404253286e+36
345;-7383;10;1929;15;234.5;234.5;234.5;9.396166758599263e+35;234.5;234.5;7.60852404253286e+36
346;-7352;11;1929;15;168.70000000000002;168.70000000000002;168.70000000000002;9.396166758599263e+35;168.70000000000002;168.70000000000002;7.60852404253286e+36
347;-7322;12;1929;15;178.70000000000002;178.70000000000002;178.70000000000002;9.396166758599263e+35;178.70000000000002;178.70000000000002;7.60852404253286e+36
348;-7291;1;1930;15;47.300000000000004;47.300000000000004;47.300000000000004;9.396166758599263e+35;47.300000000000004;47.300000000000004;7.60852404253286e+36
349;-7260;2;1930;15;41.900000000000006;41.900000000000006;41.900000000000006;9.396166758599263e+35;41.900000000000006;41.900000000000006;7.60852404253286e+36
350;-7232;3;1930;15;37.6;37.6;37.6;9.396166758599263e+35;37.6;37.6;7.60852404253286e+36
351;-7201;4;1930;15;38.300000000000004;38.300000000000004;38.300000000000004;9.396166758599263e+35;38.300000000000004;38.300000000000004;7.60852404253286e+36
352;-7171;5;1930;15;64.7;64.7;64.7;9.396166758599263e+35;64.7;64.7;7.60852404253286e+36
353;-7140;6;1930;15;140.5;140.5;140.5;9.396166758599263e+35;140.5;140.5;7.60852404253286e+36
354;-7110;7;1930;15;230.3;230.3;230.3;9.396166758599263e+35;230.3;230.3;7.60852404253286e+36
355;-7079;8;1930;15;237.0;237.0;237.0;9.396166758599263e+35;237.0;237.0;7.60852404253286e+36
356;-7048;9;1930;15;258.0;258.0;258.0;9.396166758599263e+35;258.0;258.0;7.60852404253286e+36
357;-7018;10;1930;15;230.60000000000002;230.60000000000002;230.60000000000002;9.396166758599263e+35;230.60000000000002;230.60000000000002;7.60852404253286e+36
358;-6987;11;1930;15;177.3;177.3;177.3;9.396166758599263e+35;177.3;177.3;7.60852404253286e+36
359;-6957;12;1930;15;128.0;128.0;128.0;9.396166758599263e+35;128.0;128.0;7.60852404253286e+36
360;-6926;1;1931;15;47.300000000000004;47.300000000000004;47.300000000000004;9.396166758599263e+35;47.300000000000004;47.300000000000004;7.60852404253286e+36
361;-6895;2;1931;15;35.5;35.5;35.5;9.396166758599263e+35;35.5;35.5;7.60852404253286e+36
362;-6867;3;1931;15;31.3;31.3;31.3;9.396166758599263e+35;31.3;31.3;7.60852404253286e+36
363;-6836;4;1931;15;56.2;56.2;56.2;9.396166758599263e+35;56.2;56.2;7.60852404253286e+36
364;-6806;5;1931;15;92.9;92.9;92.9;9.396166758599263e+35;92.9;92.9;7.60852404253286e+36
365;-6775;6;1931;15;172.4;172.4;172.4;9.396166758599263e+35;172.4;172.4;7.60852404253286e+36
366;-6745;7;1931;15;241.70000000000002;241.70000000000002;241.70000000000002;9.396166758599263e+35;241.70000000000002;241.70000000000002;7.60852404253286e+36
367;-6714;8;1931;15;294.8;294.8;294.8;9.396166758599263e+35;294.8;294.8;7.60852404253286e+36
368;-6683;9;1931;15;191.70000000000002;191.70000000000002;191.70000000000002;9.396166758599263e+35;191.70000000000002;191.70000000000002;7.60852404253286e+36
369;-6653;10;1931;15;220.60000000000002;220.60000000000002;220.60000000000002;9.396166758599263e+35;220.60000000000002;220.60000000000002;7.60852404253286e+36
370;-6622;11;1931;15;150.20000000000002;150.20000000000002;150.20000000000002;9.396166758599263e+35;150.20000000000002;150.20000000000002;7.60852404253286e+36
371;-6592;12;1931;15;102.60000000000001;102.60000000000001;102.60000000000001;9.396166758599263e+35;102.60000000000001;102.60000000000001;7.60852404253286e+36
372;-6561;1;1932;15;45.0;45.0;45.0;9.396166758599263e+35;45.0;45.0;7.60852404253286e+36
373;-6530;2;1932;15;31.1;31.1;31.1;9.396166758599263e+35;31.1;31.1;7.60852404253286e+36
374;-6501;3;1932;15;32.7;32.7;32.7;9.396166758599263e+35;32.7;32.7;7.60852404253286e+36
375;-6470;4;1932;15;34.1;34.1;34.1;9.396166758599263e+35;34.1;34.1;7.60852404253286e+36
376;-6440;5;1932;15;89.30000000000001;89.30000000000001;89.30000000000001;9.396166758599263e+35;89.30000000000001;89.30000000000001;7.60852404253286e+36
377;-6409;6;1932;15;161.0;161.0;161.0;9.396166758599263e+35;161.0;161.0;7.60852404253286e+36
378;-6379;7;1932;15;189.3;189.3;189.3;9.396166758599263e+35;189.3;189.3;7.60852404253286e+36
379;-6348;8;1932;15;165.10000000000002;165.10000000000002;165.10000000000002;9.396166758599263e+35;165.10000000000002;165.10000000000002;7.60852404253286e+36
380;-6317;9;1932;15;204.8;204.8;204.8;9.396166758599263e+35;204.8;204.8;7.60852404253286e+36
381;-6287;10;1932;15;193.0;193.0;193.0;9.396166758599263e+35;193.0;193.0;7.60852404253286e+36
382;-6256;11;1932;15;266.8;266.8;266.8;9.396166758599263e+35;266.8;266.8;7.60852404253286e+36
383;-6226;12;1932;15;81.2;81.2;81.2;9.396166758599263e+35;81.2;81.2;7.60852404253286e+36
384;-6195;1;1933;15;109.9;109.9;109.9;9.396166758599263e+35;109.9;109.9;7.60852404253286e+36
385;-6164;2;1933;15;33.6;33.6;33.6;9.396166758599263e+35;33.6;33.6;7.60852404253286e+36
386;-6136;3;1933;15;44.400000000000006;44.400000000000006;44.400000000000006;9.396166758599263e+35;44.400000000000006;44.400000000000006;7.60852404253286e+36
387;-6105;4;1933;15;24.200000000000003;24.200000000000003;24.200000000000003;9.396166758599263e+35;24.200000000000003;24.200000000000003;7.60852404253286e+36
388;-6075;5;1933;15;115.5;115.5;115.5;9.396166758599263e+35;115.5;115.5;7.60852404253286e+36
389;-6044;6;1933;15;188.10000000000002;188.10000000000002;188.10000000000002;9.396166758599263e+35;188.10000000000002;188.10000000000002;7.60852404253286e+36
390;-6014;7;1933;15;241.70000000000002;241.70000000000002;241.70000000000002;9.396166758599263e+35;241.70000000000002;241.70000000000002;7.60852404253286e+36
391;-5983;8;1933;15;257.0;257.0;257.0;9.396166758599263e+35;257.0;257.0;7.60852404253286e+36
392;-5952;9;1933;15;364.1;364.1;364.1;9.396166758599263e+35;364.1;364.1;7.60852404253286e+36
393;-5922;10;1933;15;202.3;202.3;202.3;9.396166758599263e+35;202.3;202.3;7.60852404253286e+36
394;-5891;11;1933;15;199.9;199.9;199.9;9.396166758599263e+35;199.9;199.9;7.60852404253286e+36
395;-5861;12;1933;15;89.5;89.5;89.5;9.396166758599263e+35;89.5;89.5;7.60852404253286e+36
396;-5830;1;1934;15;30.200000000000003;30.200000000000003;30.200000000000003;9.396166758599263e+35;30.200000000000003;30.200000000000003;7.60852404253286e+36
397;-5799;2;1934;15;17.7;17.7;17.7;9.396166758599263e+35;17.7;17.7;7.60852404253286e+36
398;-5771;3;1934;15;37.0;37.0;37.0;9.396166758599263e+35;37.0;37.0;7.60852404253286e+36
399;-5740;4;1934;15;35.300000000000004;35.300000000000004;35.300000000000004;9.396166758599263e+35;35.300000000000004;35.300000000000004;7.60852404253286e+36
400;-5710;5;1934;15;78.2;78.2;78.2;9.396166758599263e+35;78.2;78.2;7.60852404253286e+36
401;-5679;6;1934;15;68.4;68.4;68.4;9.396166758599263e+35;68.4;68.4;7.60852404253286e+36
402;-5649;7;1934;15;160.8;160.8;160.8;9.396166758599263e+35;160.8;160.8;7.60852404253286e+36
403;-5618;8;1934;15;204.20000000000002;204.20000000000002;204.20000000000002;9.396166758599263e+35;204.20000000000002;204.20000000000002;7.60852404253286e+36
404;-5587;9;1934;15;141.6;141.6;141.6;9.396166758599263e+35;141.6;141.6;7.60852404253286e+36
405;-5557;10;1934;15;126.5;126.5;126.5;9.396166758599263e+35;126.5;126.5;7.60852404253286e+36
406;-5526;11;1934;15;140.9;140.9;140.9;9.396166758599263e+35;140.9;140.9;7.60852404253286e+36
407;-5496;12;1934;15;133.0;133.0;133.0;9.396166758599263e+35;133.0;133.0;7.60852404253286e+36
408;-5465;1;1935;15;45.2;45.2;45.2;9.396166758599263e+35;45.2;45.2;7.60852404253286e+36
409;-5434;2;1935;15;32.9;32.9;32.9;9.396166758599263e+35;32.9;32.9;7.60852404253286e+36
410;-5406;3;1935;15;56.5;56.5;56.5;9.396166758599263e+35;56.5;56.5;7.60852404253286e+36
411;-5375;4;1935;15;49.7;49.7;49.7;9.396166758599263e+35;49.7;49.7;7.60852404253286e+36
412;-5345;5;1935;15;114.7;114.7;114.7;9.396166758599263e+35;114.7;114.7;7.60852404253286e+36
413;-5314;6;1935;15;92.30000000000001;92.30000000000001;92.30000000000001;9.396166758599263e+35;92.30000000000001;92.30000000000001;7.60852404253286e+36
414;-5284;7;1935;15;279.3;279.3;279.3;9.396166758599263e+35;279.3;279.3;7.60852404253286e+36
415;-5253;8;1935;15;283.1;283.1;283.1;9.396166758599263e+35;283.1;283.1;7.60852404253286e+36
416;-5222;9;1935;15;194.60000000000002;194.60000000000002;194.60000000000002;9.396166758599263e+35;194.60000000000002;194.60000000000002;7.60852404253286e+36
417;-5192;10;1935;15;173.9;173.9;173.9;9.396166758599263e+35;173.9;173.9;7.60852404253286e+36
418;-5161;11;1935;15;103.0;103.0;103.0;9.396166758599263e+35;103.0;103.0;7.60852404253286e+36
419;-5131;12;1935;15;83.4;83.4;83.4;9.396166758599263e+35;83.4;83.4;7.60852404253286e+36
420;-5100;1;1936;15;30.1;30.1;30.1;9.396166758599263e+35;30.1;30.1;7.60852404253286e+36
421;-5069;2;1936;15;32.4;32.4;32.4;9.396166758599263e+35;32.4;32.4;7.60852404253286e+36
422;-5040;3;1936;15;15.200000000000001;15.200000000000001;15.200000000000001;9.396166758599263e+35;15.200000000000001;15.200000000000001;7.60852404253286e+36
423;-5009;4;1936;15;19.400000000000002;19.400000000000002;19.400000000000002;9.396166758599263e+35;19.400000000000002;19.400000000000002;7.60852404253286e+36
424;-4979;5;1936;15;218.20000000000002;218.20000000000002;218.20000000000002;9.396166758599263e+35;218.20000000000002;218.20000000000002;7.60852404253286e+36
425;-4948;6;1936;15;213.8;213.8;213.8;9.396166758599263e+35;213.8;213.8;7.60852404253286e+36
426;-4918;7;1936;15;174.4;174.4;174.4;9.396166758599263e+35;174.4;174.4;7.60852404253286e+36
427;-4887;8;1936;15;259.7;259.7;259.7;9.396166758599263e+35;259.7;259.7;7.60852404253286e+36
428;-4856;9;1936;15;217.10000000000002;217.10000000000002;217.10000000000002;9.396166758599263e+35;217.10000000000002;217.10000000000002;7.60852404253286e+36
429;-4826;10;1936;15;305.1;305.1;305.1;9.396166758599263e+35;305.1;305.1;7.60852404253286e+36
430;-4795;11;1936;15;156.60000000000002;156.60000000000002;156.60000000000002;9.396166758599263e+35;156.60000000000002;156.60000000000002;7.60852404253286e+36
431;-4765;12;1936;15;65.9;65.9;65.9;9.396166758599263e+35;65.9;65.9;7.60852404253286e+36
432;-4734;1;1937;15;73.8;73.8;73.8;9.396166758599263e+35;73.8;73.8;7.60852404253286e+36
433;-4703;2;1937;15;24.200000000000003;24.200000000000003;24.200000000000003;9.396166758599263e+35;24.200000000000003;24.200000000000003;7.60852404253286e+36
434;-4675;3;1937;15;11.600000000000001;11.600000000000001;11.600000000000001;9.396166758599263e+35;11.600000000000001;11.600000000000001;7.60852404253286e+36
435;-4644;4;1937;15;63.6;63.6;63.6;9.396166758599263e+35;63.6;63.6;7.60852404253286e+36
436;-4614;5;1937;15;45.2;45.2;45.2;9.396166758599263e+35;45.2;45.2;7.60852404253286e+36
437;-4583;6;1937;15;98.7;98.7;98.7;9.396166758599263e+35;98.7;98.7;7.60852404253286e+36
438;-4553;7;1937;15;131.4;131.4;131.4;9.396166758599263e+35;131.4;131.4;7.60852404253286e+36
439;-4522;8;1937;15;140.5;140.5;140.5;9.396166758599263e+35;140.5;140.5;7.60852404253286e+36
440;-4491;9;1937;15;184.20000000000002;184.20000000000002;184.20000000000002;9.396166758599263e+35;184.20000000000002;184.20000000000002;7.60852404253286e+36
441;-4461;10;1937;15;128.70000000000002;128.70000000000002;128.70000000000002;9.396166758599263e+35;128.70000000000002;128.70000000000002;7.60852404253286e+36
442;-4430;11;1937;15;178.0;178.0;178.0;9.396166758599263e+35;178.0;178.0;7.60852404253286e+36
443;-4400;12;1937;15;42.5;42.5;42.5;9.396166758599263e+35;42.5;42.5;7.60852404253286e+36
444;-4369;1;1938;15;80.7;80.7;80.7;9.396166758599263e+35;80.7;80.7;7.60852404253286e+36
445;-4338;2;1938;15;28.0;28.0;28.0;9.396166758599263e+35;28.0;28.0;7.60852404253286e+36
446;-4310;3;1938;15;53.6;53.6;53.6;9.396166758599263e+35;53.6;53.6;7.60852404253286e+36
447;-4279;4;1938;15;54.7;54.7;54.7;9.396166758599263e+35;54.7;54.7;7.60852404253286e+36
448;-4249;5;1938;15;140.1;140.1;140.1;9.396166758599263e+35;140.1;140.1;7.60852404253286e+36
449;-4218;6;1938;15;165.0;165.0;165.0;9.396166758599263e+35;165.0;165.0;7.60852404253286e+36
450;-4188;7;1938;15;148.20000000000002;148.20000000000002;148.20000000000002;9.396166758599263e+35;148.20000000000002;148.20000000000002;7.60852404253286e+36
451;-4157;8;1938;15;250.3;250.3;250.3;9.396166758599263e+35;250.3;250.3;7.60852404253286e+36
452;-4126;9;1938;15;229.60000000000002;229.60000000000002;229.60000000000002;9.396166758599263e+35;229.60000000000002;229.60000000000002;7.60852404253286e+36
453;-4096;10;1938;15;140.4;140.4;140.4;9.396166758599263e+35;140.4;140.4;7.60852404253286e+36
454;-4065;11;1938;15;272.1;272.1;272.1;9.396166758599263e+35;272.1;272.1;7.60852404253286e+36
455;-4035;12;1938;15;95.30000000000001;95.30000000000001;95.30000000000001;9.396166758599263e+35;95.30000000000001;95.30000000000001;7.60852404253286e+36
456;-4004;1;1939;15;45.5;45.5;45.5;9.396166758599263e+35;45.5;45.5;7.60852404253286e+36
457;-3973;2;1939;15;33.7;33.7;33.7;9.396166758599263e+35;33.7;33.7;7.60852404253286e+36
458;-3945;3;1939;15;50.800000000000004;50.800000000000004;50.800000000000004;9.396166758599263e+35;50.800000000000004;50.800000000000004;7.60852404253286e+36
459;-3914;4;1939;15;22.400000000000002;22.400000000000002;22.400000000000002;9.396166758599263e+35;22.400000000000002;22.400000000000002;7.60852404253286e+36
460;-3884;5;1939;15;50.2;50.2;50.2;9.396166758599263e+35;50.2;50.2;7.60852404253286e+36
461;-3853;6;1939;15;172.8;172.8;172.8;9.396166758599263e+35;172.8;172.8;7.60852404253286e+36
462;-3823;7;1939;15;147.9;147.9;147.9;9.396166758599263e+35;147.9;147.9;7.60852404253286e+36
463;-3792;8;1939;15;145.5;145.5;145.5;9.396166758599263e+35;145.5;145.5;7.60852404253286e+36
464;-3761;9;1939;15;169.3;169.3;169.3;9.396166758599263e+35;169.3;169.3;7.60852404253286e+36
465;-3731;10;1939;15;186.9;186.9;186.9;9.396166758599263e+35;186.9;186.9;7.60852404253286e+36
466;-3700;11;1939;15;201.60000000000002;201.60000000000002;201.60000000000002;9.396166758599263e+35;201.60000000000002;201.60000000000002;7.60852404253286e+36
467;-3670;12;1939;15;26.200000000000003;26.200000000000003;26.200000000000003;9.396166758599263e+35;26.200000000000003;26.200000000000003;7.60852404253286e+36
468;-3639;1;1940;15;28.200000000000003;28.200000000000003;28.200000000000003;9.396166758599263e+35;28.200000000000003;28.200000000000003;7.60852404253286e+36
469;-3608;2;1940;15;36.300000000000004;36.300000000000004;36.300000000000004;9.396166758599263e+35;36.300000000000004;36.300000000000004;7.60852404253286e+36
470;-3579;3;1940;15;38.900000000000006;38.900000000000006;38.900000000000006;9.396166758599263e+35;38.900000000000006;38.900000000000006;7.60852404253286e+36
471;-3548;4;1940;15;39.0;39.0;39.0;9.396166758599263e+35;39.0;39.0;7.60852404253286e+36
472;-3518;5;1940;15;34.6;34.6;34.6;9.396166758599263e+35;34.6;34.6;7.60852404253286e+36
473;-3487;6;1940;15;160.70000000000002;160.70000000000002;160.70000000000002;9.396166758599263e+35;160.70000000000002;160.70000000000002;7.60852404253286e+36
474;-3457;7;1940;15;166.3;166.3;166.3;9.396166758599263e+35;166.3;166.3;7.60852404253286e+36
475;-3426;8;1940;15;129.4;129.4;129.4;9.396166758599263e+35;129.4;129.4;7.60852404253286e+36
476;-3395;9;1940;15;107.0;107.0;107.0;9.396166758599263e+35;107.0;107.0;7.60852404253286e+36
477;-3365;10;1940;15;127.7;127.7;127.7;9.396166758599263e+35;127.7;127.7;7.60852404253286e+36
478;-3334;11;1940;15;221.9;221.9;221.9;9.396166758599263e+35;221.9;221.9;7.60852404253286e+36
479;-3304;12;1940;15;81.9;81.9;81.9;9.396166758599263e+35;81.9;81.9;7.60852404253286e+36
480;-3273;1;1941;15;67.0;67.0;67.0;9.396166758599263e+35;67.0;67.0;7.60852404253286e+36
481;-3242;2;1941;15;9.600000000000001;9.600000000000001;9.600000000000001;9.396166758599263e+35;9.600000000000001;9.600000000000001;7.60852404253286e+36
482;-3214;3;1941;15;30.8;30.8;30.8;9.396166758599263e+35;30.8;30.8;7.60852404253286e+36
483;-3183;4;1941;15;60.0;60.0;60.0;9.396166758599263e+35;60.0;60.0;7.60852404253286e+36
484;-3153;5;1941;15;77.4;77.4;77.4;9.396166758599263e+35;77.4;77.4;7.60852404253286e+36
485;-3122;6;1941;15;191.8;191.8;191.8;9.396166758599263e+35;191.8;191.8;7.60852404253286e+36
486;-3092;7;1941;15;176.9;176.9;176.9;9.396166758599263e+35;176.9;176.9;7.60852404253286e+36
487;-3061;8;1941;15;132.4;132.4;132.4;9.396166758599263e+35;132.4;132.4;7.60852404253286e+36
488;-3030;9;1941;15;248.4;248.4;248.4;9.396166758599263e+35;248.4;248.4;7.60852404253286e+36
489;-3000;10;1941;15;132.1;132.1;132.1;9.396166758599263e+35;132.1;132.1;7.60852404253286e+36
490;-2969;11;1941;15;254.70000000000002;254.70000000000002;254.70000000000002;9.396166758599263e+35;254.70000000000002;254.70000000000002;7.60852404253286e+36
491;-2939;12;1941;15;70.5;70.5;70.5;9.396166758599263e+35;70.5;70.5;7.60852404253286e+36
492;-2908;1;1942;15;37.800000000000004;37.800000000000004;37.800000000000004;9.396166758599263e+35;37.800000000000004;37.800000000000004;7.60852404253286e+36
493;-2877;2;1942;15;47.2;47.2;47.2;9.396166758599263e+35;47.2;47.2;7.60852404253286e+36
494;-2849;3;1942;15;21.700000000000003;21.700000000000003;21.700000000000003;9.396166758599263e+35;21.700000000000003;21.700000000000003;7.60852404253286e+36
495;-2818;4;1942;15;99.9;99.9;99.9;9.396166758599263e+35;99.9;99.9;7.60852404253286e+36
496;-2788;5;1942;15;104.80000000000001;104.80000000000001;104.80000000000001;9.396166758599263e+35;104.80000000000001;104.80000000000001;7.60852404253286e+36
497;-2757;6;1942;15;127.4;127.4;127.4;9.396166758599263e+35;127.4;127.4;7.60852404253286e+36
498;-2727;7;1942;15;182.20000000000002;182.20000000000002;182.20000000000002;9.396166758599263e+35;182.20000000000002;182.20000000000002;7.60852404253286e+36
499;-2696;8;1942;15;157.9;157.9;157.9;9.396166758599263e+35;157.9;157.9;7.60852404253286e+36
500;-2665;9;1942;15;320.3;320.3;320.3;9.396166758599263e+35;320.3;320.3;7.60852404253286e+36
501;-2635;10;1942;15;171.4;171.4;171.4;9.396166758599263e+35;171.4;171.4;7.60852404253286e+36
502;-2604;11;1942;15;315.5;315.5;315.5;9.396166758599263e+35;315.5;315.5;7.60852404253286e+36
503;-2574;12;1942;15;79.80000000000001;79.80000000000001;79.80000000000001;9.396166758599263e+35;79.80000000000001;79.80000000000001;7.60852404253286e+36
