index;time;month;year;day;Borgou;Collines;BEN;Mono;Kouffo;Atlantique;Donga;Plateau;Atakora;Alibori;Littoral;Oueme;Zou
0;-17883.0;1.0;1901.0;15.0;0.5135579;0.08313017;0.75517976;2.9755096;2.2980926;8.657346;0.17580295;3.0080976;0.044234112;0.0;16.6;10.63812;1.5411882
1;-17852.0;2.0;1901.0;15.0;4.6586666;25.738997;10.972387;33.18936;42.53268;31.731287;3.182878;51.61414;0.4826138;0.58672756;30.0;30.341558;49.270443
2;-17824.0;3.0;1901.0;15.0;22.73396;52.189793;31.515543;110.63723;108.15306;125.002625;24.62593;85.992134;5.9982057;5.541375;149.3;125.772255;93.02975
3;-17793.0;4.0;1901.0;15.0;50.66896;79.71128;59.99088;70.68277;81.95852;55.255898;55.241886;91.233536;74.85114;36.240463;56.3;55.91526;95.37474
4;-17763.0;5.0;1901.0;15.0;114.72828;136.63634;117.121414;143.06519;165.25885;175.81274;121.21181;162.58537;100.65281;87.6959;171.9;185.0174;171.42543
5;-17732.0;6.0;1901.0;15.0;229.18129;246.90228;213.0995;124.19287;146.2115;192.37529;234.38618;284.91617;213.01561;176.62143;192.7;242.26848;200.84412
6;-17702.0;7.0;1901.0;15.0;156.54085;152.89928;147.37872;123.23747;137.83336;204.22884;131.34045;216.0682;121.882866;141.97603;246.2;260.46472;155.26436
7;-17671.0;8.0;1901.0;15.0;259.72418;197.49583;256.67303;113.1834;166.97316;206.04059;288.0942;191.3988;312.25748;273.28674;230.6;239.51283;191.5507
8;-17640.0;9.0;1901.0;15.0;302.6124;237.26451;262.19177;298.49994;272.14728;348.1351;355.2408;264.6105;238.07623;203.24704;415.3;366.8443;231.75182
9;-17610.0;10.0;1901.0;15.0;112.03129;174.87787;120.875;186.3535;205.88634;234.88785;136.0587;226.70988;94.63901;51.82536;247.0;259.7232;212.21632
10;-17579.0;11.0;1901.0;15.0;2.5593798;12.531477;9.725673;41.578808;40.76927;32.373898;3.7024086;32.183056;9.154597;1.9500464;38.7;34.157536;34.26703
11;-17549.0;12.0;1901.0;15.0;0.54794395;0.078829035;0.5695561;3.740953;1.6582735;3.6742134;0.36489597;0.77611655;0.38261396;0.28487337;8.3;3.080696;0.4779354
12;-17518.0;1.0;1902.0;15.0;0.6691162;2.949782;1.7874109;9.904658;8.84235;11.475194;0.24401611;5.7097297;0.06348164;0.0;20.4;8.817737;7.515976
13;-17487.0;2.0;1902.0;15.0;5.617212;19.992788;10.2714;53.91252;45.87734;45.107735;3.90243;45.87822;0.5941591;0.63981944;57.8;45.22212;25.798376
14;-17459.0;3.0;1902.0;15.0;43.856247;69.27058;44.398056;68.90879;63.255684;98.76474;65.43764;77.176315;32.02263;12.749549;121.6;104.17958;60.544395
15;-17428.0;4.0;1902.0;15.0;85.16691;113.49682;75.10255;157.93901;155.74924;172.35837;99.98245;132.06583;26.298414;24.196062;190.1;168.55496;140.37334
16;-17398.0;5.0;1902.0;15.0;172.19649;204.74335;163.62996;160.12894;164.5369;106.02058;204.0542;157.71198;163.89803;124.52719;113.2;91.093346;179.0243
17;-17367.0;6.0;1902.0;15.0;142.0705;150.86368;137.92738;172.57611;162.6008;159.65453;135.49782;175.98709;122.548836;121.73211;175.4;162.68286;165.53828
18;-17337.0;7.0;1902.0;15.0;191.32263;183.26678;158.60384;52.939552;74.78254;71.739105;177.91728;153.49254;141.70613;155.02853;80.9;95.94137;115.76036
19;-17306.0;8.0;1902.0;15.0;215.12894;120.372696;199.89372;11.571098;30.609917;12.540515;250.77428;39.08172;278.5876;252.24629;7.8;14.313539;50.107853
20;-17275.0;9.0;1902.0;15.0;154.36923;124.42543;135.25214;38.73447;68.59149;35.62665;146.6283;87.025055;154.28961;144.54912;25.2;45.86225;95.555916
21;-17245.0;10.0;1902.0;15.0;82.95568;113.16927;77.81895;65.95017;90.24306;61.73438;100.04001;99.131325;72.10168;42.8091;52.6;64.14011;107.8197
22;-17214.0;11.0;1902.0;15.0;3.791706;6.7226467;4.3734;10.623454;11.860477;6.730881;6.647312;6.210001;3.188673;1.0580715;6.6;4.6692514;9.627702
23;-17184.0;12.0;1902.0;15.0;1.3967861;7.3920813;7.427839;24.790024;26.285269;44.07685;3.4913514;22.10304;6.468145;1.8596028;72.0;46.68313;22.568579
24;-17153.0;1.0;1903.0;15.0;5.58856;15.459814;5.431859;13.655205;9.794818;9.404524;2.831945;21.853636;0.12868762;0.0;20.8;7.5898924;13.825836
25;-17122.0;2.0;1903.0;15.0;1.211359;5.450124;12.959868;98.56171;77.07703;134.4576;0.77209735;50.77225;0.5941591;0.5795699;180.7;123.55962;48.648674
26;-17094.0;3.0;1903.0;15.0;11.017083;19.259762;14.008734;36.16575;47.527813;47.565914;8.396845;32.595646;5.529611;4.723782;48.2;50.038506;44.098473
27;-17063.0;4.0;1903.0;15.0;94.7186;128.2103;91.54987;114.029945;121.55201;117.82115;126.26526;129.24564;80.16604;42.685318;126.0;124.04742;128.25629
28;-17033.0;5.0;1903.0;15.0;149.9933;152.89696;134.82593;101.13213;114.852585;107.896996;174.62238;123.05768;133.09335;106.53298;107.2;107.58871;126.97669
29;-17002.0;6.0;1903.0;15.0;107.084656;106.55124;112.178925;160.02094;157.14665;191.54335;94.506805;161.49869;97.06064;104.72321;203.4;205.31822;150.48976
30;-16972.0;7.0;1903.0;15.0;121.958916;107.70655;118.9086;57.05575;74.5369;41.33758;112.44942;80.48992;132.4968;144.67732;46.7;43.951965;91.894615
31;-16941.0;8.0;1903.0;15.0;227.89272;142.99767;218.91798;19.127;47.01907;23.449638;266.9515;58.626286;309.4106;268.71753;17.0;26.651873;73.57542
32;-16910.0;9.0;1903.0;15.0;183.49191;141.62228;165.9036;71.193115;92.477165;70.87061;194.29115;102.87037;199.86261;169.97069;70.8;82.38578;109.20415
33;-16880.0;10.0;1903.0;15.0;55.60963;86.92041;65.66867;143.12535;131.02054;132.51164;56.61193;125.82619;56.18472;35.003803;159.0;132.08531;121.86056
34;-16849.0;11.0;1903.0;15.0;5.7486;15.969176;10.586392;43.91989;38.01764;49.564796;8.041515;38.798145;2.520759;0.89802617;67.6;54.82481;31.46113
35;-16819.0;12.0;1903.0;15.0;1.1032424;6.589008;4.1757684;16.271402;21.42428;23.668282;1.309732;12.742315;0.4611679;0.31768218;33.1;26.430765;18.842842
36;-16788.0;1.0;1904.0;15.0;1.2841921;6.1365805;3.472308;10.5666895;11.433577;22.98282;0.8614815;17.653282;0.05785403;0.0;38.8;30.157259;10.538663
37;-16757.0;2.0;1904.0;15.0;1.4091196;5.514371;5.477312;25.425207;31.054611;37.56261;1.1432374;19.263706;0.60057276;0.59416634;39.3;35.463074;25.520475
38;-16728.0;3.0;1904.0;15.0;43.472755;101.72227;47.479874;73.558495;94.288284;93.38268;52.6225;116.80432;16.707275;8.961361;97.6;109.24274;111.30102
39;-16697.0;4.0;1904.0;15.0;50.34136;69.231834;65.081635;105.71907;117.93235;131.9305;66.534836;108.87056;72.81908;36.919106;136.2;134.60205;114.4989
40;-16667.0;5.0;1904.0;15.0;176.80283;198.73293;153.43454;169.2802;172.12065;199.17157;194.68495;199.80267;112.20307;99.19555;213.0;212.41238;181.63065
41;-16636.0;6.0;1904.0;15.0;97.97739;109.34886;120.59127;225.7283;209.96391;274.73663;83.67923;209.28668;108.090034;108.25488;299.2;286.968;190.12746
42;-16606.0;7.0;1904.0;15.0;163.68307;134.31264;150.28333;72.02523;86.58621;105.80892;163.40784;130.80452;158.4612;162.00183;125.4;131.16214;104.35063
43;-16575.0;8.0;1904.0;15.0;200.86203;102.89915;154.3045;9.760902;26.820305;9.170839;218.06439;22.382317;160.69211;188.32056;4.1;7.887714;39.54684
44;-16544.0;9.0;1904.0;15.0;122.43809;91.56865;124.65518;55.436207;69.31434;47.85197;114.33405;77.9682;171.07352;148.31972;50.2;54.254005;82.32252
45;-16514.0;10.0;1904.0;15.0;71.11291;99.394615;74.77768;75.74181;95.39473;129.06772;77.68422;142.21092;69.157036;40.304043;130.9;153.37245;113.21337
46;-16483.0;11.0;1904.0;15.0;1.3171287;5.375019;5.095167;13.985267;24.61484;10.771844;3.6953678;10.112203;6.1910973;1.5258354;1.4;8.110684;20.866713
47;-16453.0;12.0;1904.0;15.0;0.95703894;4.1873336;3.06125;36.822792;20.396538;17.022545;1.1676645;4.238532;0.4611679;0.31768218;39.1;6.9222803;10.041207
48;-16422.0;1.0;1905.0;15.0;5.3152456;11.09818;3.6777878;0.0;0.7471557;0.17686719;6.147064;6.492471;0.48114213;0.0;0.6;1.6427293;4.9138026
49;-16391.0;2.0;1905.0;15.0;1.5533357;3.9402785;3.94827;62.84021;24.571676;23.711555;1.1548486;6.792361;1.4353993;0.5170792;64.5;6.5642967;6.898143
50;-16363.0;3.0;1905.0;15.0;72.78233;75.270485;51.054043;57.457798;41.989967;48.5097;56.284756;83.356514;31.404541;25.842648;73.5;54.629898;54.640022
51;-16332.0;4.0;1905.0;15.0;89.71872;89.57923;78.73901;108.60649;94.62976;107.30818;91.41072;107.39193;68.730736;50.358078;130.0;111.24744;91.81962
52;-16302.0;5.0;1905.0;15.0;82.93344;142.91006;92.61718;116.99893;148.74554;137.01733;119.85743;144.89804;75.9289;42.63992;123.6;139.53331;162.8278
53;-16271.0;6.0;1905.0;15.0;196.53166;191.45293;184.22197;190.88103;200.85281;214.95609;167.39117;244.10712;162.45938;169.98532;218.7;238.29987;218.36276
54;-16241.0;7.0;1905.0;15.0;159.21031;179.2953;158.62816;123.85418;171.4702;176.07341;169.25182;195.9004;149.20978;134.76904;189.8;203.26845;195.59828
55;-16210.0;8.0;1905.0;15.0;148.76578;130.6094;171.3361;19.034023;50.98105;14.547913;249.12465;37.255104;280.59155;180.26729;3.6;11.105808;71.958176
56;-16179.0;9.0;1905.0;15.0;195.95982;131.80325;161.50606;8.394751;21.664537;9.136913;191.40656;74.458405;198.4847;181.31702;6.5;20.749699;52.95286
57;-16149.0;10.0;1905.0;15.0;92.04799;109.65681;96.78778;118.06971;135.66605;184.90628;122.28339;138.78885;93.53849;54.238342;191.3;198.77817;131.25336
58;-16118.0;11.0;1905.0;15.0;1.346374;3.3932388;5.623452;57.239532;30.027107;51.564915;1.2721936;20.32144;0.32360438;0.5672354;89.0;48.55784;13.779011
59;-16088.0;12.0;1905.0;15.0;8.915353;20.638489;11.584222;16.896063;24.166464;21.987125;19.150173;13.358645;9.315586;2.5017145;27.5;20.738163;22.313303
60;-16057.0;1.0;1906.0;15.0;0.15836726;1.6265761;1.4437902;10.344849;6.598844;14.266779;0.037594415;5.6342106;0.024986591;0.0;29.4;13.360489;4.7165804
61;-16026.0;2.0;1906.0;15.0;0.27101308;9.221875;6.379157;35.24308;32.370716;44.849693;0.33348405;30.691076;0.25606167;0.35823864;57.0;44.5065;27.902573
62;-15998.0;3.0;1906.0;15.0;2.0096188;30.159164;10.450274;26.896132;31.469713;40.070038;8.307227;42.57976;0.079019755;0.078396864;45.7;44.73047;36.21893
63;-15967.0;4.0;1906.0;15.0;76.235466;85.01452;75.37873;131.67722;137.60226;164.15514;97.11085;138.49905;72.182396;19.501553;176.0;168.67012;133.24406
64;-15937.0;5.0;1906.0;15.0;160.83195;206.73718;160.8476;299.652;266.37747;335.84308;181.86249;257.53812;106.593124;95.23849;383.7;337.62115;238.97957
65;-15906.0;6.0;1906.0;15.0;164.94164;117.777725;159.15822;136.10493;151.19739;209.0627;173.48737;166.42853;195.41737;134.65308;208.7;232.96494;150.1916
66;-15876.0;7.0;1906.0;15.0;126.662704;206.4707;155.96928;71.796814;102.00464;117.13976;177.22246;172.89102;137.15195;179.95993;128.8;152.9147;138.15807
67;-15845.0;8.0;1906.0;15.0;178.56413;63.21617;167.34706;21.130857;29.340084;13.323919;173.25154;36.310566;280.27542;209.28743;18.0;13.837783;41.23632
68;-15814.0;9.0;1906.0;15.0;213.37794;176.73503;175.29721;23.576572;43.397755;24.363224;230.82309;103.27683;199.77945;168.21294;20.0;36.913467;81.58028
69;-15784.0;10.0;1906.0;15.0;132.26071;102.87917;107.431595;120.47297;126.7372;177.31886;140.10587;124.09795;101.03136;58.32267;191.7;189.34282;115.59154
70;-15753.0;11.0;1906.0;15.0;4.544761;17.39101;14.051099;59.90349;57.972263;84.58664;10.136184;50.380817;5.702149;0.49397543;108.2;86.54114;44.680634
71;-15723.0;12.0;1906.0;15.0;7.3123507;9.410212;8.953905;34.771996;30.83107;56.186913;5.893936;27.315802;1.2372417;0.41392487;98.4;62.208256;24.64648
72;-15692.0;1.0;1907.0;15.0;0.15836726;1.3546014;2.1281464;11.307365;8.641187;25.123884;0.037594415;9.941659;0.024986591;0.0;47.8;27.942102;6.3747106
73;-15661.0;2.0;1907.0;15.0;15.969409;18.82941;14.342331;32.96083;40.3936;29.095882;18.461985;20.514755;8.149735;3.1397808;26.4;20.936293;34.713764
74;-15633.0;3.0;1907.0;15.0;34.418026;53.439625;27.56998;36.757107;38.610367;23.62168;37.65496;46.739292;13.898666;6.4414215;29.6;26.360394;46.37386
75;-15602.0;4.0;1907.0;15.0;48.140755;120.927086;70.48687;226.36674;215.36287;278.66708;57.286434;221.90993;12.202013;14.8326025;312.2;285.4396;198.31932
76;-15572.0;5.0;1907.0;15.0;77.235275;97.602036;75.99916;133.02647;109.17005;151.62326;95.02608;120.14024;58.11533;39.791286;182.3;163.83159;97.77601
77;-15541.0;6.0;1907.0;15.0;148.3473;169.6694;172.39139;347.40356;307.69592;396.94806;146.62683;279.74374;137.75294;143.49568;441.8;393.0956;264.01562
78;-15511.0;7.0;1907.0;15.0;189.1052;113.15421;173.29652;186.94397;182.02008;297.9296;156.85788;217.42113;148.81596;187.90884;372.9;346.14322;160.59392
79;-15480.0;8.0;1907.0;15.0;148.93939;91.77876;161.35567;13.859083;39.592598;11.211114;168.7077;28.807804;235.86441;231.72188;2.2;9.987592;56.074593
80;-15449.0;9.0;1907.0;15.0;294.33545;155.0259;224.30786;143.83183;162.8124;196.14078;260.18863;171.14165;244.48515;195.34845;209.6;209.44603;160.9941
81;-15419.0;10.0;1907.0;15.0;80.10772;108.880226;76.35899;107.71007;117.09562;154.74074;113.27749;120.81262;58.865948;21.529793;165.0;168.71718;112.823105
82;-15388.0;11.0;1907.0;15.0;2.9110205;9.728332;6.8201156;44.66199;30.37353;39.88159;4.9764595;21.73824;0.7525686;0.46755993;62.0;36.23097;19.351702
83;-15358.0;12.0;1907.0;15.0;1.7548198;10.246735;4.776855;15.453505;29.517632;11.077947;1.3080287;11.391809;0.5107383;0.29423916;0.8;10.106398;28.071539
84;-15327.0;1.0;1908.0;15.0;0.17585555;4.0478125;3.878941;24.88963;13.152497;44.476974;0.20118572;18.495125;0.024986591;0.0;94.2;41.59373;10.507939
85;-15296.0;2.0;1908.0;15.0;0.25068894;3.461604;1.3270091;3.10577;2.8474028;3.7711506;0.20281105;7.9351416;0.25606167;0.35823864;5.8;4.879357;4.7294035
86;-15267.0;3.0;1908.0;15.0;43.707222;83.32571;48.916485;91.35482;92.0781;103.12457;32.909084;110.69553;23.520248;28.721724;123.8;113.3993;98.135864
87;-15236.0;4.0;1908.0;15.0;60.794235;114.57975;80.43694;226.90198;212.54741;267.8005;97.42743;184.51508;48.812077;14.184577;301.3;265.8322;181.37482
88;-15206.0;5.0;1908.0;15.0;89.04207;119.8971;88.83026;142.6011;146.55087;165.47319;103.14902;142.42746;64.227806;46.48058;175.0;166.3552;143.81615
89;-15175.0;6.0;1908.0;15.0;112.872894;114.155624;114.774994;148.30273;116.15351;167.7617;111.27537;154.29346;103.907555;110.91037;204.3;184.07884;111.04644
90;-15145.0;7.0;1908.0;15.0;236.94598;136.86784;206.50974;42.444527;60.879974;64.424576;283.99756;95.22042;311.13342;184.39882;70.9;80.42875;81.16276
91;-15114.0;8.0;1908.0;15.0;167.18208;54.43173;155.39372;11.2375555;25.492733;13.470085;144.37642;25.516596;229.65755;227.88518;11.3;16.864197;36.124752
92;-15083.0;9.0;1908.0;15.0;258.18933;292.27106;237.99449;220.0402;251.69724;230.90083;275.71222;265.26746;193.76405;198.90442;247.8;247.0468;269.00626
93;-15053.0;10.0;1908.0;15.0;129.55614;177.23192;118.504585;195.9275;200.15617;228.61273;153.66211;179.28185;65.40307;51.992565;250.0;230.11111;184.64351
94;-15022.0;11.0;1908.0;15.0;8.193044;26.11669;16.92408;91.24319;63.95607;77.21404;16.030764;56.05289;4.974284;1.0624572;118.9;70.55955;46.38906
95;-14992.0;12.0;1908.0;15.0;0.5276037;12.361813;4.515778;13.387212;19.211761;14.007589;2.0281966;16.921888;0.30473265;0.26410496;16.5;15.500248;20.93201
96;-14961.0;1.0;1909.0;15.0;7.82047;22.959211;11.005734;35.662113;21.721766;63.05542;9.51452;33.383812;0.65653783;0.0;147.8;62.380333;23.230629
97;-14930.0;2.0;1909.0;15.0;9.525202;42.84442;23.32093;90.34218;82.8164;121.01427;14.101396;93.379;2.3168738;1.7487757;167.5;121.344284;76.06934
98;-14902.0;3.0;1909.0;15.0;60.42452;115.19647;55.911972;140.13625;103.65463;128.386;74.63668;98.16862;16.018446;11.224305;189.2;110.13929;86.36489
99;-14871.0;4.0;1909.0;15.0;153.7845;123.19726;133.81313;103.116104;113.43983;111.40802;104.2068;139.21783;125.71151;145.83383;117.7;118.38678;129.27473
100;-14841.0;5.0;1909.0;15.0;122.252174;109.56084;107.06492;91.821434;115.94427;114.47491;109.30167;137.21677;95.32641;88.64219;99.2;130.4658;131.69421
101;-14810.0;6.0;1909.0;15.0;155.74341;160.41208;171.64233;207.48889;216.1044;258.5453;115.88314;271.4425;133.73766;201.15459;241.4;293.32083;223.48811
102;-14780.0;7.0;1909.0;15.0;209.19173;193.57321;179.06754;51.683685;77.53439;60.730576;202.89474;134.96135;160.49274;200.77318;58.4;72.92242;114.81442
103;-14749.0;8.0;1909.0;15.0;257.9389;187.14194;253.54684;41.489723;65.206505;41.25478;284.3715;85.34919;330.2626;329.67105;41.7;41.013363;94.07882
104;-14718.0;9.0;1909.0;15.0;264.37747;154.68564;212.76463;71.03424;103.32864;84.90076;231.61597;119.9979;233.07492;237.63824;73.8;100.1397;123.619026
105;-14688.0;10.0;1909.0;15.0;76.352875;110.791115;74.099396;96.88502;104.82812;114.485725;112.77031;111.26141;60.302986;24.820179;119.7;126.76924;104.91818
106;-14657.0;11.0;1909.0;15.0;1.267642;6.634893;6.2668138;41.16489;34.036457;46.57489;2.129227;25.316977;0.32399082;0.19515336;67.4;47.618534;23.033651
107;-14627.0;12.0;1909.0;15.0;8.668349;39.973328;15.335029;34.97117;39.76464;45.623898;14.654773;47.04256;1.1836778;0.39783937;80.7;48.745415;51.34972
108;-14596.0;1.0;1910.0;15.0;0.17148349;2.1362863;0.57873446;0.012281229;0.39118072;0.7690833;0.1374349;4.186936;0.024986591;0.0;0.3;3.0362592;1.7418963
109;-14565.0;2.0;1910.0;15.0;0.48044348;4.7514596;3.564301;20.65445;14.622317;29.453876;1.0343392;16.073927;0.25608134;0.35823864;44.6;28.241966;10.405909
110;-14537.0;3.0;1910.0;15.0;12.036484;39.062057;17.672112;48.400623;52.12861;55.373775;14.0241375;54.591274;2.3972762;2.3452444;64.4;56.41988;53.067368
111;-14506.0;4.0;1910.0;15.0;51.29406;112.56945;58.51592;109.96321;132.68251;99.27539;48.43936;163.62561;25.907364;16.25214;81.0;106.6285;161.51317
112;-14476.0;5.0;1910.0;15.0;95.96252;142.22878;97.017586;137.31155;146.6534;144.06165;100.3154;157.29968;59.70765;67.695694;146.0;147.5546;156.02245
113;-14445.0;6.0;1910.0;15.0;142.50458;139.34988;143.11002;261.76718;208.68814;254.77448;141.66153;230.7339;145.65799;91.17756;297.0;267.67944;192.6134
114;-14415.0;7.0;1910.0;15.0;198.72133;216.83273;207.34029;233.68828;223.10812;292.45963;244.25972;257.35953;205.75566;170.84273;400.2;322.99872;210.71793
115;-14384.0;8.0;1910.0;15.0;303.4679;213.62085;291.07327;142.48598;178.92207;178.16046;350.3214;167.81168;394.0677;287.36337;229.7;192.07187;190.72316
116;-14353.0;9.0;1910.0;15.0;260.0079;181.78773;199.11974;76.87864;96.34909;50.664795;263.24753;93.43595;213.14941;182.5063;39.2;50.106503;113.87749
117;-14323.0;10.0;1910.0;15.0;59.86614;138.37283;88.735954;221.6823;247.86032;219.8487;51.341934;219.88057;51.11591;44.199863;222.8;215.1414;245.5175
118;-14292.0;11.0;1910.0;15.0;0.0;0.023656238;2.5465627;27.73659;15.276703;32.333035;0.0;10.542789;0.0;0.0;56.0;32.43253;6.2033715
119;-14262.0;12.0;1910.0;15.0;3.3696227;27.050526;8.613783;18.51923;25.805157;20.557812;15.085958;12.87536;0.30776522;0.26410496;27.5;18.531193;23.059061
120;-14231.0;1.0;1911.0;15.0;1.2139757;7.6965213;5.5733433;20.149261;25.619596;36.996204;0.4944754;27.499474;0.06348164;0.0;57.6;48.157654;25.210115
121;-14200.0;2.0;1911.0;15.0;0.26226893;8.076572;3.2699895;8.689922;15.687683;8.022873;0.2778965;16.802052;0.25606167;0.35823864;0.9;7.7491155;18.575762
122;-14172.0;3.0;1911.0;15.0;52.905094;135.54715;76.98279;196.10701;228.16011;242.2074;50.479702;218.8765;22.498434;26.4872;270.3;267.52066;224.21378
123;-14141.0;4.0;1911.0;15.0;148.26813;109.36201;133.92827;177.42482;165.47781;182.275;120.804375;167.6692;139.81938;110.839836;210.1;189.25256;158.15231
124;-14111.0;5.0;1911.0;15.0;167.34053;166.40364;158.96884;239.64534;254.12714;307.78183;163.50723;273.06738;113.338066;108.18205;306.3;353.2914;248.4763
125;-14080.0;6.0;1911.0;15.0;136.16844;138.76743;162.49709;411.90466;337.24506;526.4562;131.42873;283.904;108.06654;132.80386;671.8;528.3934;244.92595
126;-14050.0;7.0;1911.0;15.0;149.76283;175.58215;149.85632;43.99087;93.59626;40.763973;193.7619;92.85067;156.04514;154.99089;18.0;44.613373;124.04194
127;-14019.0;8.0;1911.0;15.0;100.42831;88.79916;115.5649;13.26628;26.054512;17.138252;140.07277;25.639536;148.68427;166.39742;17.4;18.296074;35.208527
128;-13988.0;9.0;1911.0;15.0;190.30075;105.17732;165.3253;89.00529;104.873566;138.19576;168.28468;125.4742;197.801;176.55139;162.8;157.48035;105.85315
129;-13958.0;10.0;1911.0;15.0;101.84496;80.84381;86.55622;111.675606;108.16492;153.28273;84.81693;116.51979;72.513954;65.07118;189.6;165.8619;97.37278
130;-13927.0;11.0;1911.0;15.0;7.388366;11.390476;11.404355;54.045536;47.074303;72.334404;8.2264595;30.424776;2.2133389;1.385163;104.8;69.5608;32.449657
131;-13897.0;12.0;1911.0;15.0;4.087713;12.497593;8.076428;35.60578;36.692135;43.94034;3.4296792;24.851389;0.8129859;0.35365653;72.5;43.114876;31.00578
132;-13866.0;1.0;1912.0;15.0;11.366956;23.506777;8.618117;6.537776;8.761123;10.090324;16.041317;10.912664;1.1301509;0.0;11.9;12.243536;9.6597395
133;-13835.0;2.0;1912.0;15.0;4.0943174;24.604494;5.8856483;1.511901;2.6678443;1.2064407;14.595812;4.2838764;0.25908768;0.35823864;0.6;1.5451936;3.802426
134;-13806.0;3.0;1912.0;15.0;6.2952156;25.592884;14.596506;53.92848;56.269016;81.63492;9.0572605;51.272263;1.1742803;1.1183869;106.8;84.11572;47.2778
135;-13775.0;4.0;1912.0;15.0;81.30444;112.92414;66.665184;82.95493;86.49396;56.24982;89.03601;109.22682;40.061317;24.783026;44.1;61.463024;106.58133
136;-13745.0;5.0;1912.0;15.0;71.12219;111.6238;71.51245;116.81564;96.83472;156.28818;100.40968;131.4321;45.39586;27.43291;194.9;169.84239;92.37859
137;-13714.0;6.0;1912.0;15.0;150.96756;94.245415;163.5111;310.03754;246.06555;413.55295;136.58777;230.43782;169.99997;148.47931;534.9;424.3885;178.83244
138;-13684.0;7.0;1912.0;15.0;103.49917;119.02665;115.8776;104.52465;103.85714;146.162;124.29851;143.86565;118.75216;114.33906;197.9;172.35222;106.56958
139;-13653.0;8.0;1912.0;15.0;190.23871;58.287025;172.45227;12.950782;31.344475;11.361091;198.17216;19.368685;294.00757;204.53008;6.1;11.788488;40.215153
140;-13622.0;9.0;1912.0;15.0;188.07794;117.5351;145.12567;57.52117;63.962593;54.715992;229.5015;44.58151;185.78673;107.85315;62.6;54.255768;59.847294
141;-13592.0;10.0;1912.0;15.0;68.95647;64.16901;58.535633;68.3835;68.96293;64.55516;86.9274;50.275177;63.751026;27.242723;73.0;64.56636;61.56462
142;-13561.0;11.0;1912.0;15.0;13.588232;4.1102514;10.537961;56.946415;30.652962;53.80294;10.638162;16.233685;4.428697;2.7541578;93.0;50.34317;12.765412
143;-13531.0;12.0;1912.0;15.0;10.309784;25.802532;12.355398;1.8579007;4.24433;8.117951;21.651163;24.214087;12.330745;3.313427;7.5;14.941937;14.07789
144;-13500.0;1.0;1913.0;15.0;0.349356;3.0035522;1.0227418;2.1134996;4.1781774;2.0742815;0.7082031;3.4174237;0.024993148;0.0;0.3;2.2848446;4.6025214
145;-13469.0;2.0;1913.0;15.0;3.9676452;32.542416;14.502957;63.973095;52.65745;80.13274;14.339608;45.37085;0.25983;0.35823864;119.3;75.329445;39.60269
146;-13441.0;3.0;1913.0;15.0;3.3506634;20.834517;12.591205;59.8893;55.408134;86.82017;12.338823;36.42131;0.17020166;0.14938614;121.1;86.163124;36.57311
147;-13410.0;4.0;1913.0;15.0;103.14643;80.29385;94.098274;97.236496;107.53122;104.98905;71.574196;98.94461;90.60569;98.2482;112.2;105.644615;106.80729
148;-13380.0;5.0;1913.0;15.0;133.52626;115.61314;113.31315;140.9249;113.392075;189.39221;156.09904;113.94284;97.25865;77.04509;246.8;197.36917;87.61212
149;-13349.0;6.0;1913.0;15.0;84.45348;71.24212;89.97845;251.30864;165.10483;292.13226;89.34291;166.83498;77.64119;50.435467;395.5;299.08;111.97269
150;-13319.0;7.0;1913.0;15.0;122.109474;179.13538;142.9754;284.87164;241.90729;273.78732;128.40518;220.33365;109.83231;114.97575;387.9;259.19214;206.8888
151;-13288.0;8.0;1913.0;15.0;328.18927;231.06383;272.5785;49.149906;93.46436;71.29403;315.94196;153.16402;314.02103;291.7367;68.4;91.73662;147.33163
152;-13257.0;9.0;1913.0;15.0;203.50719;214.95876;199.41974;142.36688;187.00081;216.68561;226.51456;253.8801;222.09886;148.13861;235.0;249.92255;216.12186
153;-13227.0;10.0;1913.0;15.0;33.974895;60.08942;39.977203;82.72416;87.36095;102.65938;40.390484;88.219124;24.723545;14.620386;118.4;108.43623;83.61315
154;-13196.0;11.0;1913.0;15.0;0.029068278;5.5244646;8.779589;61.07893;41.95608;98.57692;0.2902247;46.104916;0.0;0.0;161.0;103.27818;25.535908
155;-13166.0;12.0;1913.0;15.0;0.14702685;0.02537669;2.8729556;20.29823;13.387509;39.79916;0.009869864;10.497188;0.30435273;0.26410496;83.3;40.818527;6.5268044
156;-13135.0;1.0;1914.0;15.0;0.1786914;6.0501933;3.4507155;13.82057;14.5914135;23.389248;0.20350094;19.70619;0.024986591;0.0;34.6;27.75637;14.021835
157;-13104.0;2.0;1914.0;15.0;6.917773;4.2743354;8.350612;37.108307;31.05311;64.46022;4.3487706;24.208124;1.6226227;1.6930816;96.4;62.246723;18.635595
158;-13076.0;3.0;1914.0;15.0;17.510117;62.04805;33.07748;126.15723;107.289185;155.45041;22.152288;118.7201;5.3978963;3.2362945;207.3;158.86055;94.635376
159;-13045.0;4.0;1914.0;15.0;18.671062;74.66348;37.29272;113.483116;122.13161;121.99047;29.74803;119.92373;12.170855;4.63216;130.9;125.94915;122.928154
160;-13015.0;5.0;1914.0;15.0;107.89264;107.57312;91.29433;146.79497;130.31407;162.95284;100.36161;137.34175;60.045063;55.927307;192.6;171.68736;121.57772
