index;time;month;year;day;ATG;Redonda;Saint_Paul;Saint_Mary;Saint_Philip;Saint_Peter;Saint_John;Saint_George;Barbuda
354;-7110;7;1930;15;6.97270936355577e+33;154.10000000000002;6.544403994150141e+34;157.70000000000002;157.70000000000002;157.70000000000002;157.70000000000002;157.70000000000002;2.9725746036271033e+31
355;-7079;8;1930;15;6.97270936355577e+33;190.9;6.544403994150141e+34;190.8;190.8;190.8;190.8;190.8;2.9725746036271033e+31
356;-7048;9;1930;15;6.97270936355577e+33;290.3;6.544403994150141e+34;271.1;271.1;271.1;271.1;271.1;2.9725746036271033e+31
357;-7018;10;1930;15;6.97270936355577e+33;265.40000000000003;6.544403994150141e+34;251.20000000000002;251.20000000000002;251.20000000000002;251.20000000000002;251.20000000000002;2.9725746036271033e+31
358;-6987;11;1930;15;6.97270936355577e+33;334.5;6.544403994150141e+34;310.3;310.3;310.3;310.3;310.3;2.9725746036271033e+31
359;-6957;12;1930;15;6.97270936355577e+33;215.5;6.544403994150141e+34;206.10000000000002;206.10000000000002;206.10000000000002;206.10000000000002;206.10000000000002;2.9725746036271033e+31
360;-6926;1;1931;15;6.97270936355577e+33;128.0;6.544403994150141e+34;128.1;128.1;128.1;128.1;128.1;2.9725746036271033e+31
361;-6895;2;1931;15;6.97270936355577e+33;201.60000000000002;6.544403994150141e+34;176.8;176.8;176.8;176.8;176.8;2.9725746036271033e+31
362;-6867;3;1931;15;6.97270936355577e+33;111.2;6.544403994150141e+34;110.7;110.7;110.7;110.7;110.7;2.9725746036271033e+31
363;-6836;4;1931;15;6.97270936355577e+33;223.8;6.544403994150141e+34;204.0;204.0;204.0;204.0;204.0;2.9725746036271033e+31
364;-6806;5;1931;15;6.97270936355577e+33;234.8;6.544403994150141e+34;222.0;222.0;222.0;222.0;222.0;2.9725746036271033e+31
365;-6775;6;1931;15;6.97270936355577e+33;311.8;6.544403994150141e+34;276.90000000000003;276.90000000000003;276.90000000000003;276.90000000000003;276.90000000000003;2.9725746036271033e+31
366;-6745;7;1931;15;6.97270936355577e+33;248.9;6.544403994150141e+34;229.3;229.3;229.3;229.3;229.3;2.9725746036271033e+31
367;-6714;8;1931;15;6.97270936355577e+33;292.6;6.544403994150141e+34;267.3;267.3;267.3;267.3;267.3;2.9725746036271033e+31
368;-6683;9;1931;15;6.97270936355577e+33;434.70000000000005;6.544403994150141e+34;380.20000000000005;380.20000000000005;380.20000000000005;380.20000000000005;380.20000000000005;2.9725746036271033e+31
369;-6653;10;1931;15;6.97270936355577e+33;351.1;6.544403994150141e+34;314.5;314.5;314.5;314.5;314.5;2.9725746036271033e+31
370;-6622;11;1931;15;6.97270936355577e+33;429.90000000000003;6.544403994150141e+34;382.6;382.6;382.6;382.6;382.6;2.9725746036271033e+31
371;-6592;12;1931;15;6.97270936355577e+33;185.0;6.544403994150141e+34;182.8;182.8;182.8;182.8;182.8;2.9725746036271033e+31
372;-6561;1;1932;15;6.97270936355577e+33;167.8;6.544403994150141e+34;162.20000000000002;162.20000000000002;162.20000000000002;162.20000000000002;162.20000000000002;2.9725746036271033e+31
373;-6530;2;1932;15;6.97270936355577e+33;69.60000000000001;6.544403994150141e+34;78.10000000000001;78.10000000000001;78.10000000000001;78.10000000000001;78.10000000000001;2.9725746036271033e+31
374;-6501;3;1932;15;6.97270936355577e+33;101.2;6.544403994150141e+34;103.0;103.0;103.0;103.0;103.0;2.9725746036271033e+31
375;-6470;4;1932;15;6.97270936355577e+33;228.8;6.544403994150141e+34;217.4;217.4;217.4;217.4;217.4;2.9725746036271033e+31
376;-6440;5;1932;15;6.97270936355577e+33;250.10000000000002;6.544403994150141e+34;232.60000000000002;232.60000000000002;232.60000000000002;232.60000000000002;232.60000000000002;2.9725746036271033e+31
377;-6409;6;1932;15;6.97270936355577e+33;264.0;6.544403994150141e+34;239.10000000000002;239.10000000000002;239.10000000000002;239.10000000000002;239.10000000000002;2.9725746036271033e+31
378;-6379;7;1932;15;6.97270936355577e+33;322.6;6.544403994150141e+34;291.40000000000003;291.40000000000003;291.40000000000003;291.40000000000003;291.40000000000003;2.9725746036271033e+31
379;-6348;8;1932;15;6.97270936355577e+33;238.70000000000002;6.544403994150141e+34;235.5;235.5;235.5;235.5;235.5;2.9725746036271033e+31
380;-6317;9;1932;15;6.97270936355577e+33;334.3;6.544403994150141e+34;306.0;306.0;306.0;306.0;306.0;2.9725746036271033e+31
381;-6287;10;1932;15;6.97270936355577e+33;310.90000000000003;6.544403994150141e+34;285.2;285.2;285.2;285.2;285.2;2.9725746036271033e+31
382;-6256;11;1932;15;6.97270936355577e+33;383.1;6.544403994150141e+34;321.8;321.8;321.8;321.8;321.8;2.9725746036271033e+31
383;-6226;12;1932;15;6.97270936355577e+33;178.20000000000002;6.544403994150141e+34;182.5;182.5;182.5;182.5;182.5;2.9725746036271033e+31
384;-6195;1;1933;15;6.97270936355577e+33;166.9;6.544403994150141e+34;150.6;150.6;150.6;150.6;150.6;2.9725746036271033e+31
385;-6164;2;1933;15;6.97270936355577e+33;73.7;6.544403994150141e+34;81.10000000000001;81.10000000000001;81.10000000000001;81.10000000000001;81.10000000000001;2.9725746036271033e+31
386;-6136;3;1933;15;6.97270936355577e+33;101.9;6.544403994150141e+34;106.10000000000001;106.10000000000001;106.10000000000001;106.10000000000001;106.10000000000001;2.9725746036271033e+31
387;-6105;4;1933;15;6.97270936355577e+33;154.3;6.544403994150141e+34;161.0;161.0;161.0;161.0;161.0;2.9725746036271033e+31
388;-6075;5;1933;15;6.97270936355577e+33;357.40000000000003;6.544403994150141e+34;314.40000000000003;314.40000000000003;314.40000000000003;314.40000000000003;314.40000000000003;2.9725746036271033e+31
389;-6044;6;1933;15;6.97270936355577e+33;217.0;6.544403994150141e+34;201.20000000000002;201.20000000000002;201.20000000000002;201.20000000000002;201.20000000000002;2.9725746036271033e+31
390;-6014;7;1933;15;6.97270936355577e+33;226.3;6.544403994150141e+34;208.8;208.8;208.8;208.8;208.8;2.9725746036271033e+31
391;-5983;8;1933;15;6.97270936355577e+33;254.70000000000002;6.544403994150141e+34;239.8;239.8;239.8;239.8;239.8;2.9725746036271033e+31
392;-5952;9;1933;15;6.97270936355577e+33;480.0;6.544403994150141e+34;395.40000000000003;395.40000000000003;395.40000000000003;395.40000000000003;395.40000000000003;2.9725746036271033e+31
393;-5922;10;1933;15;6.97270936355577e+33;247.3;6.544403994150141e+34;236.3;236.3;236.3;236.3;236.3;2.9725746036271033e+31
394;-5891;11;1933;15;6.97270936355577e+33;358.0;6.544403994150141e+34;324.6;324.6;324.6;324.6;324.6;2.9725746036271033e+31
395;-5861;12;1933;15;6.97270936355577e+33;167.8;6.544403994150141e+34;173.4;173.4;173.4;173.4;173.4;2.9725746036271033e+31
396;-5830;1;1934;15;6.97270936355577e+33;121.5;6.544403994150141e+34;131.1;131.1;131.1;131.1;131.1;2.9725746036271033e+31
397;-5799;2;1934;15;6.97270936355577e+33;55.5;6.544403994150141e+34;70.7;70.7;70.7;70.7;70.7;2.9725746036271033e+31
398;-5771;3;1934;15;6.97270936355577e+33;113.10000000000001;6.544403994150141e+34;114.4;114.4;114.4;114.4;114.4;2.9725746036271033e+31
399;-5740;4;1934;15;6.97270936355577e+33;123.2;6.544403994150141e+34;132.4;132.4;132.4;132.4;132.4;2.9725746036271033e+31
400;-5710;5;1934;15;6.97270936355577e+33;165.5;6.544403994150141e+34;166.3;166.3;166.3;166.3;166.3;2.9725746036271033e+31
401;-5679;6;1934;15;6.97270936355577e+33;125.2;6.544403994150141e+34;143.8;143.8;143.8;143.8;143.8;2.9725746036271033e+31
402;-5649;7;1934;15;6.97270936355577e+33;241.60000000000002;6.544403994150141e+34;232.0;232.0;232.0;232.0;232.0;2.9725746036271033e+31
403;-5618;8;1934;15;6.97270936355577e+33;262.40000000000003;6.544403994150141e+34;249.70000000000002;249.70000000000002;249.70000000000002;249.70000000000002;249.70000000000002;2.9725746036271033e+31
404;-5587;9;1934;15;6.97270936355577e+33;217.20000000000002;6.544403994150141e+34;225.9;225.9;225.9;225.9;225.9;2.9725746036271033e+31
405;-5557;10;1934;15;6.97270936355577e+33;192.3;6.544403994150141e+34;208.3;208.3;208.3;208.3;208.3;2.9725746036271033e+31
406;-5526;11;1934;15;6.97270936355577e+33;242.60000000000002;6.544403994150141e+34;245.20000000000002;245.20000000000002;245.20000000000002;245.20000000000002;245.20000000000002;2.9725746036271033e+31
407;-5496;12;1934;15;6.97270936355577e+33;257.1;6.544403994150141e+34;230.5;230.5;230.5;230.5;230.5;2.9725746036271033e+31
408;-5465;1;1935;15;6.97270936355577e+33;128.4;6.544403994150141e+34;131.0;131.0;131.0;131.0;131.0;2.9725746036271033e+31
409;-5434;2;1935;15;6.97270936355577e+33;170.9;6.544403994150141e+34;162.4;162.4;162.4;162.4;162.4;2.9725746036271033e+31
410;-5406;3;1935;15;6.97270936355577e+33;111.80000000000001;6.544403994150141e+34;104.80000000000001;104.80000000000001;104.80000000000001;104.80000000000001;104.80000000000001;2.9725746036271033e+31
411;-5375;4;1935;15;6.97270936355577e+33;159.4;6.544403994150141e+34;156.10000000000002;156.10000000000002;156.10000000000002;156.10000000000002;156.10000000000002;2.9725746036271033e+31
412;-5345;5;1935;15;6.97270936355577e+33;213.20000000000002;6.544403994150141e+34;199.5;199.5;199.5;199.5;199.5;2.9725746036271033e+31
413;-5314;6;1935;15;6.97270936355577e+33;155.10000000000002;6.544403994150141e+34;166.8;166.8;166.8;166.8;166.8;2.9725746036271033e+31
414;-5284;7;1935;15;6.97270936355577e+33;261.90000000000003;6.544403994150141e+34;233.3;233.3;233.3;233.3;233.3;2.9725746036271033e+31
415;-5253;8;1935;15;6.97270936355577e+33;304.40000000000003;6.544403994150141e+34;267.8;267.8;267.8;267.8;267.8;2.9725746036271033e+31
416;-5222;9;1935;15;6.97270936355577e+33;297.0;6.544403994150141e+34;281.7;281.7;281.7;281.7;281.7;2.9725746036271033e+31
417;-5192;10;1935;15;6.97270936355577e+33;289.8;6.544403994150141e+34;275.6;275.6;275.6;275.6;275.6;2.9725746036271033e+31
418;-5161;11;1935;15;6.97270936355577e+33;194.8;6.544403994150141e+34;214.70000000000002;214.70000000000002;214.70000000000002;214.70000000000002;214.70000000000002;2.9725746036271033e+31
419;-5131;12;1935;15;6.97270936355577e+33;246.3;6.544403994150141e+34;241.60000000000002;241.60000000000002;241.60000000000002;241.60000000000002;241.60000000000002;2.9725746036271033e+31
420;-5100;1;1936;15;6.97270936355577e+33;109.60000000000001;6.544403994150141e+34;119.5;119.5;119.5;119.5;119.5;2.9725746036271033e+31
421;-5069;2;1936;15;6.97270936355577e+33;86.30000000000001;6.544403994150141e+34;89.4;89.4;89.4;89.4;89.4;2.9725746036271033e+31
422;-5040;3;1936;15;6.97270936355577e+33;56.2;6.544403994150141e+34;73.3;73.3;73.3;73.3;73.3;2.9725746036271033e+31
423;-5009;4;1936;15;6.97270936355577e+33;95.9;6.544403994150141e+34;114.5;114.5;114.5;114.5;114.5;2.9725746036271033e+31
424;-4979;5;1936;15;6.97270936355577e+33;425.6;6.544403994150141e+34;341.40000000000003;341.40000000000003;341.40000000000003;341.40000000000003;341.40000000000003;2.9725746036271033e+31
425;-4948;6;1936;15;6.97270936355577e+33;252.0;6.544403994150141e+34;222.8;222.8;222.8;222.8;222.8;2.9725746036271033e+31
426;-4918;7;1936;15;6.97270936355577e+33;318.20000000000005;6.544403994150141e+34;289.0;289.0;289.0;289.0;289.0;2.9725746036271033e+31
427;-4887;8;1936;15;6.97270936355577e+33;330.3;6.544403994150141e+34;294.6;294.6;294.6;294.6;294.6;2.9725746036271033e+31
428;-4856;9;1936;15;6.97270936355577e+33;354.3;6.544403994150141e+34;323.5;323.5;323.5;323.5;323.5;2.9725746036271033e+31
429;-4826;10;1936;15;6.97270936355577e+33;371.1;6.544403994150141e+34;317.1;317.1;317.1;317.1;317.1;2.9725746036271033e+31
430;-4795;11;1936;15;6.97270936355577e+33;216.60000000000002;6.544403994150141e+34;217.8;217.8;217.8;217.8;217.8;2.9725746036271033e+31
431;-4765;12;1936;15;6.97270936355577e+33;247.9;6.544403994150141e+34;238.60000000000002;238.60000000000002;238.60000000000002;238.60000000000002;238.60000000000002;2.9725746036271033e+31
432;-4734;1;1937;15;6.97270936355577e+33;221.9;6.544403994150141e+34;196.4;196.4;196.4;196.4;196.4;2.9725746036271033e+31
433;-4703;2;1937;15;6.97270936355577e+33;73.60000000000001;6.544403994150141e+34;81.9;81.9;81.9;81.9;81.9;2.9725746036271033e+31
434;-4675;3;1937;15;6.97270936355577e+33;72.4;6.544403994150141e+34;87.2;87.2;87.2;87.2;87.2;2.9725746036271033e+31
435;-4644;4;1937;15;6.97270936355577e+33;147.9;6.544403994150141e+34;143.8;143.8;143.8;143.8;143.8;2.9725746036271033e+31
436;-4614;5;1937;15;6.97270936355577e+33;121.60000000000001;6.544403994150141e+34;148.70000000000002;148.70000000000002;148.70000000000002;148.70000000000002;148.70000000000002;2.9725746036271033e+31
437;-4583;6;1937;15;6.97270936355577e+33;136.3;6.544403994150141e+34;149.3;149.3;149.3;149.3;149.3;2.9725746036271033e+31
438;-4553;7;1937;15;6.97270936355577e+33;165.70000000000002;6.544403994150141e+34;171.5;171.5;171.5;171.5;171.5;2.9725746036271033e+31
439;-4522;8;1937;15;6.97270936355577e+33;201.8;6.544403994150141e+34;210.5;210.5;210.5;210.5;210.5;2.9725746036271033e+31
440;-4491;9;1937;15;6.97270936355577e+33;219.10000000000002;6.544403994150141e+34;213.70000000000002;213.70000000000002;213.70000000000002;213.70000000000002;213.70000000000002;2.9725746036271033e+31
441;-4461;10;1937;15;6.97270936355577e+33;201.8;6.544403994150141e+34;208.60000000000002;208.60000000000002;208.60000000000002;208.60000000000002;208.60000000000002;2.9725746036271033e+31
442;-4430;11;1937;15;6.97270936355577e+33;286.2;6.544403994150141e+34;270.90000000000003;270.90000000000003;270.90000000000003;270.90000000000003;270.90000000000003;2.9725746036271033e+31
443;-4400;12;1937;15;6.97270936355577e+33;137.20000000000002;6.544403994150141e+34;154.70000000000002;154.70000000000002;154.70000000000002;154.70000000000002;154.70000000000002;2.9725746036271033e+31
444;-4369;1;1938;15;6.97270936355577e+33;120.10000000000001;6.544403994150141e+34;123.30000000000001;123.30000000000001;123.30000000000001;123.30000000000001;123.30000000000001;2.9725746036271033e+31
445;-4338;2;1938;15;6.97270936355577e+33;76.7;6.544403994150141e+34;85.10000000000001;85.10000000000001;85.10000000000001;85.10000000000001;85.10000000000001;2.9725746036271033e+31
446;-4310;3;1938;15;6.97270936355577e+33;98.5;6.544403994150141e+34;103.60000000000001;103.60000000000001;103.60000000000001;103.60000000000001;103.60000000000001;2.9725746036271033e+31
447;-4279;4;1938;15;6.97270936355577e+33;122.2;6.544403994150141e+34;130.6;130.6;130.6;130.6;130.6;2.9725746036271033e+31
448;-4249;5;1938;15;6.97270936355577e+33;193.10000000000002;6.544403994150141e+34;182.70000000000002;182.70000000000002;182.70000000000002;182.70000000000002;182.70000000000002;2.9725746036271033e+31
449;-4218;6;1938;15;6.97270936355577e+33;345.20000000000005;6.544403994150141e+34;309.8;309.8;309.8;309.8;309.8;2.9725746036271033e+31
450;-4188;7;1938;15;6.97270936355577e+33;168.70000000000002;6.544403994150141e+34;169.9;169.9;169.9;169.9;169.9;2.9725746036271033e+31
451;-4157;8;1938;15;6.97270936355577e+33;265.2;6.544403994150141e+34;237.3;237.3;237.3;237.3;237.3;2.9725746036271033e+31
452;-4126;9;1938;15;6.97270936355577e+33;251.3;6.544403994150141e+34;237.20000000000002;237.20000000000002;237.20000000000002;237.20000000000002;237.20000000000002;2.9725746036271033e+31
453;-4096;10;1938;15;6.97270936355577e+33;266.3;6.544403994150141e+34;262.0;262.0;262.0;262.0;262.0;2.9725746036271033e+31
454;-4065;11;1938;15;6.97270936355577e+33;445.5;6.544403994150141e+34;374.70000000000005;374.70000000000005;374.70000000000005;374.70000000000005;374.70000000000005;2.9725746036271033e+31
455;-4035;12;1938;15;6.97270936355577e+33;225.70000000000002;6.544403994150141e+34;211.70000000000002;211.70000000000002;211.70000000000002;211.70000000000002;211.70000000000002;2.9725746036271033e+31
456;-4004;1;1939;15;6.97270936355577e+33;137.3;6.544403994150141e+34;136.9;136.9;136.9;136.9;136.9;2.9725746036271033e+31
457;-3973;2;1939;15;6.97270936355577e+33;97.80000000000001;6.544403994150141e+34;98.4;98.4;98.4;98.4;98.4;2.9725746036271033e+31
458;-3945;3;1939;15;6.97270936355577e+33;121.80000000000001;6.544403994150141e+34;112.9;112.9;112.9;112.9;112.9;2.9725746036271033e+31
459;-3914;4;1939;15;6.97270936355577e+33;108.2;6.544403994150141e+34;122.10000000000001;122.10000000000001;122.10000000000001;122.10000000000001;122.10000000000001;2.9725746036271033e+31
460;-3884;5;1939;15;6.97270936355577e+33;156.8;6.544403994150141e+34;173.60000000000002;173.60000000000002;173.60000000000002;173.60000000000002;173.60000000000002;2.9725746036271033e+31
461;-3853;6;1939;15;6.97270936355577e+33;152.5;6.544403994150141e+34;149.8;149.8;149.8;149.8;149.8;2.9725746036271033e+31
462;-3823;7;1939;15;6.97270936355577e+33;143.20000000000002;6.544403994150141e+34;157.8;157.8;157.8;157.8;157.8;2.9725746036271033e+31
463;-3792;8;1939;15;6.97270936355577e+33;182.5;6.544403994150141e+34;192.9;192.9;192.9;192.9;192.9;2.9725746036271033e+31
464;-3761;9;1939;15;6.97270936355577e+33;255.4;6.544403994150141e+34;254.60000000000002;254.60000000000002;254.60000000000002;254.60000000000002;254.60000000000002;2.9725746036271033e+31
465;-3731;10;1939;15;6.97270936355577e+33;298.0;6.544403994150141e+34;278.3;278.3;278.3;278.3;278.3;2.9725746036271033e+31
466;-3700;11;1939;15;6.97270936355577e+33;329.90000000000003;6.544403994150141e+34;299.5;299.5;299.5;299.5;299.5;2.9725746036271033e+31
467;-3670;12;1939;15;6.97270936355577e+33;116.9;6.544403994150141e+34;143.4;143.4;143.4;143.4;143.4;2.9725746036271033e+31
468;-3639;1;1940;15;6.97270936355577e+33;103.7;6.544403994150141e+34;118.2;118.2;118.2;118.2;118.2;2.9725746036271033e+31
469;-3608;2;1940;15;6.97270936355577e+33;163.9;6.544403994150141e+34;155.10000000000002;155.10000000000002;155.10000000000002;155.10000000000002;155.10000000000002;2.9725746036271033e+31
470;-3579;3;1940;15;6.97270936355577e+33;114.4;6.544403994150141e+34;113.4;113.4;113.4;113.4;113.4;2.9725746036271033e+31
471;-3548;4;1940;15;6.97270936355577e+33;164.8;6.544403994150141e+34;169.4;169.4;169.4;169.4;169.4;2.9725746036271033e+31
472;-3518;5;1940;15;6.97270936355577e+33;227.9;6.544403994150141e+34;234.0;234.0;234.0;234.0;234.0;2.9725746036271033e+31
473;-3487;6;1940;15;6.97270936355577e+33;239.5;6.544403994150141e+34;221.20000000000002;221.20000000000002;221.20000000000002;221.20000000000002;221.20000000000002;2.9725746036271033e+31
474;-3457;7;1940;15;6.97270936355577e+33;176.4;6.544403994150141e+34;177.60000000000002;177.60000000000002;177.60000000000002;177.60000000000002;177.60000000000002;2.9725746036271033e+31
475;-3426;8;1940;15;6.97270936355577e+33;169.20000000000002;6.544403994150141e+34;182.8;182.8;182.8;182.8;182.8;2.9725746036271033e+31
476;-3395;9;1940;15;6.97270936355577e+33;194.4;6.544403994150141e+34;210.20000000000002;210.20000000000002;210.20000000000002;210.20000000000002;210.20000000000002;2.9725746036271033e+31
477;-3365;10;1940;15;6.97270936355577e+33;279.0;6.544403994150141e+34;274.3;274.3;274.3;274.3;274.3;2.9725746036271033e+31
478;-3334;11;1940;15;6.97270936355577e+33;320.3;6.544403994150141e+34;289.40000000000003;289.40000000000003;289.40000000000003;289.40000000000003;289.40000000000003;2.9725746036271033e+31
479;-3304;12;1940;15;6.97270936355577e+33;179.70000000000002;6.544403994150141e+34;185.3;185.3;185.3;185.3;185.3;2.9725746036271033e+31
480;-3273;1;1941;15;6.97270936355577e+33;155.9;6.544403994150141e+34;152.20000000000002;152.20000000000002;152.20000000000002;152.20000000000002;152.20000000000002;2.9725746036271033e+31
481;-3242;2;1941;15;6.97270936355577e+33;44.900000000000006;6.544403994150141e+34;64.0;64.0;64.0;64.0;64.0;2.9725746036271033e+31
482;-3214;3;1941;15;6.97270936355577e+33;104.5;6.544403994150141e+34;109.10000000000001;109.10000000000001;109.10000000000001;109.10000000000001;109.10000000000001;2.9725746036271033e+31
483;-3183;4;1941;15;6.97270936355577e+33;170.4;6.544403994150141e+34;156.5;156.5;156.5;156.5;156.5;2.9725746036271033e+31
484;-3153;5;1941;15;6.97270936355577e+33;306.3;6.544403994150141e+34;284.6;284.6;284.6;284.6;284.6;2.9725746036271033e+31
485;-3122;6;1941;15;6.97270936355577e+33;234.60000000000002;6.544403994150141e+34;215.5;215.5;215.5;215.5;215.5;2.9725746036271033e+31
486;-3092;7;1941;15;6.97270936355577e+33;245.8;6.544403994150141e+34;229.70000000000002;229.70000000000002;229.70000000000002;229.70000000000002;229.70000000000002;2.9725746036271033e+31
487;-3061;8;1941;15;6.97270936355577e+33;201.0;6.544403994150141e+34;208.3;208.3;208.3;208.3;208.3;2.9725746036271033e+31
488;-3030;9;1941;15;6.97270936355577e+33;308.40000000000003;6.544403994150141e+34;276.2;276.2;276.2;276.2;276.2;2.9725746036271033e+31
489;-3000;10;1941;15;6.97270936355577e+33;206.9;6.544403994150141e+34;220.3;220.3;220.3;220.3;220.3;2.9725746036271033e+31
490;-2969;11;1941;15;6.97270936355577e+33;326.90000000000003;6.544403994150141e+34;313.20000000000005;313.20000000000005;313.20000000000005;313.20000000000005;313.20000000000005;2.9725746036271033e+31
491;-2939;12;1941;15;6.97270936355577e+33;139.9;6.544403994150141e+34;146.4;146.4;146.4;146.4;146.4;2.9725746036271033e+31
492;-2908;1;1942;15;6.97270936355577e+33;139.9;6.544403994150141e+34;143.3;143.3;143.3;143.3;143.3;2.9725746036271033e+31
493;-2877;2;1942;15;6.97270936355577e+33;133.0;6.544403994150141e+34;123.5;123.5;123.5;123.5;123.5;2.9725746036271033e+31
494;-2849;3;1942;15;6.97270936355577e+33;113.10000000000001;6.544403994150141e+34;118.4;118.4;118.4;118.4;118.4;2.9725746036271033e+31
495;-2818;4;1942;15;6.97270936355577e+33;326.3;6.544403994150141e+34;281.3;281.3;281.3;281.3;281.3;2.9725746036271033e+31
496;-2788;5;1942;15;6.97270936355577e+33;212.20000000000002;6.544403994150141e+34;206.3;206.3;206.3;206.3;206.3;2.9725746036271033e+31
497;-2757;6;1942;15;6.97270936355577e+33;289.40000000000003;6.544403994150141e+34;270.0;270.0;270.0;270.0;270.0;2.9725746036271033e+31
498;-2727;7;1942;15;6.97270936355577e+33;226.3;6.544403994150141e+34;215.70000000000002;215.70000000000002;215.70000000000002;215.70000000000002;215.70000000000002;2.9725746036271033e+31
499;-2696;8;1942;15;6.97270936355577e+33;206.0;6.544403994150141e+34;211.60000000000002;211.60000000000002;211.60000000000002;211.60000000000002;211.60000000000002;2.9725746036271033e+31
500;-2665;9;1942;15;6.97270936355577e+33;359.90000000000003;6.544403994150141e+34;303.40000000000003;303.40000000000003;303.40000000000003;303.40000000000003;303.40000000000003;2.9725746036271033e+31
501;-2635;10;1942;15;6.97270936355577e+33;270.7;6.544403994150141e+34;254.9;254.9;254.9;254.9;254.9;2.9725746036271033e+31
502;-2604;11;1942;15;6.97270936355577e+33;479.0;6.544403994150141e+34;392.20000000000005;392.20000000000005;392.20000000000005;392.20000000000005;392.20000000000005;2.9725746036271033e+31
503;-2574;12;1942;15;6.97270936355577e+33;147.0;6.544403994150141e+34;152.4;152.4;152.4;152.4;152.4;2.9725746036271033e+31
504;-2543;1;1943;15;6.97270936355577e+33;173.60000000000002;6.544403994150141e+34;160.5;160.5;160.5;160.5;160.5;2.9725746036271033e+31
505;-2512;2;1943;15;6.97270936355577e+33;92.2;6.544403994150141e+34;91.60000000000001;91.60000000000001;91.60000000000001;91.60000000000001;91.60000000000001;2.9725746036271033e+31
506;-2484;3;1943;15;6.97270936355577e+33;127.0;6.544403994150141e+34;123.60000000000001;123.60000000000001;123.60000000000001;123.60000000000001;123.60000000000001;2.9725746036271033e+31
507;-2453;4;1943;15;6.97270936355577e+33;143.9;6.544403994150141e+34;144.20000000000002;144.20000000000002;144.20000000000002;144.20000000000002;144.20000000000002;2.9725746036271033e+31
508;-2423;5;1943;15;6.97270936355577e+33;234.10000000000002;6.544403994150141e+34;219.0;219.0;219.0;219.0;219.0;2.9725746036271033e+31
509;-2392;6;1943;15;6.97270936355577e+33;168.20000000000002;6.544403994150141e+34;164.5;164.5;164.5;164.5;164.5;2.9725746036271033e+31
510;-2362;7;1943;15;6.97270936355577e+33;162.70000000000002;6.544403994150141e+34;162.4;162.4;162.4;162.4;162.4;2.9725746036271033e+31
511;-2331;8;1943;15;6.97270936355577e+33;250.10000000000002;6.544403994150141e+34;236.60000000000002;236.60000000000002;236.60000000000002;236.60000000000002;236.60000000000002;2.9725746036271033e+31
512;-2300;9;1943;15;6.97270936355577e+33;193.3;6.544403994150141e+34;197.20000000000002;197.20000000000002;197.20000000000002;197.20000000000002;197.20000000000002;2.9725746036271033e+31
513;-2270;10;1943;15;6.97270936355577e+33;277.8;6.544403994150141e+34;258.6;258.6;258.6;258.6;258.6;2.9725746036271033e+31
514;-2239;11;1943;15;6.97270936355577e+33;212.8;6.544403994150141e+34;217.8;217.8;217.8;217.8;217.8;2.9725746036271033e+31
515;-2209;12;1943;15;6.97270936355577e+33;186.60000000000002;6.544403994150141e+34;181.5;181.5;181.5;181.5;181.5;2.9725746036271033e+31
516;-2178;1;1944;15;6.97270936355577e+33;114.4;6.544403994150141e+34;116.60000000000001;116.60000000000001;116.60000000000001;116.60000000000001;116.60000000000001;2.9725746036271033e+31
517;-2147;2;1944;15;6.97270936355577e+33;108.80000000000001;6.544403994150141e+34;106.30000000000001;106.30000000000001;106.30000000000001;106.30000000000001;106.30000000000001;2.9725746036271033e+31
518;-2118;3;1944;15;6.97270936355577e+33;61.6;6.544403994150141e+34;70.4;70.4;70.4;70.4;70.4;2.9725746036271033e+31
519;-2087;4;1944;15;6.97270936355577e+33;96.80000000000001;6.544403994150141e+34;106.4;106.4;106.4;106.4;106.4;2.9725746036271033e+31
520;-2057;5;1944;15;6.97270936355577e+33;301.5;6.544403994150141e+34;281.8;281.8;281.8;281.8;281.8;2.9725746036271033e+31
521;-2026;6;1944;15;6.97270936355577e+33;241.60000000000002;6.544403994150141e+34;219.70000000000002;219.70000000000002;219.70000000000002;219.70000000000002;219.70000000000002;2.9725746036271033e+31
522;-1996;7;1944;15;6.97270936355577e+33;272.2;6.544403994150141e+34;249.3;249.3;249.3;249.3;249.3;2.9725746036271033e+31
523;-1965;8;1944;15;6.97270936355577e+33;208.5;6.544403994150141e+34;198.9;198.9;198.9;198.9;198.9;2.9725746036271033e+31
524;-1934;9;1944;15;6.97270936355577e+33;324.8;6.544403994150141e+34;293.0;293.0;293.0;293.0;293.0;2.9725746036271033e+31
525;-1904;10;1944;15;6.97270936355577e+33;336.1;6.544403994150141e+34;304.7;304.7;304.7;304.7;304.7;2.9725746036271033e+31
526;-1873;11;1944;15;6.97270936355577e+33;232.8;6.544403994150141e+34;233.4;233.4;233.4;233.4;233.4;2.9725746036271033e+31
527;-1843;12;1944;15;6.97270936355577e+33;182.10000000000002;6.544403994150141e+34;180.4;180.4;180.4;180.4;180.4;2.9725746036271033e+31
528;-1812;1;1945;15;6.97270936355577e+33;81.9;6.544403994150141e+34;91.0;91.0;91.0;91.0;91.0;2.9725746036271033e+31
529;-1781;2;1945;15;6.97270936355577e+33;101.10000000000001;6.544403994150141e+34;101.4;101.4;101.4;101.4;101.4;2.9725746036271033e+31
