index;time;month;year;day;ATG;Redonda;Saint_Paul;Saint_Mary;Saint_Philip;Saint_Peter;Saint_John;Saint_George;Barbuda
497;-2757;6;1942;15;6.97270936355577e+33;26.0;6.544403994150141e+34;26.700000000000003;26.700000000000003;26.700000000000003;26.700000000000003;26.700000000000003;2.9725746036271033e+31
498;-2727;7;1942;15;6.97270936355577e+33;25.900000000000002;6.544403994150141e+34;26.6;26.6;26.6;26.6;26.6;2.9725746036271033e+31
499;-2696;8;1942;15;6.97270936355577e+33;26.0;6.544403994150141e+34;26.8;26.8;26.8;26.8;26.8;2.9725746036271033e+31
500;-2665;9;1942;15;6.97270936355577e+33;26.1;6.544403994150141e+34;26.900000000000002;26.900000000000002;26.900000000000002;26.900000000000002;26.900000000000002;2.9725746036271033e+31
501;-2635;10;1942;15;6.97270936355577e+33;26.3;6.544403994150141e+34;27.1;27.1;27.1;27.1;27.1;2.9725746036271033e+31
502;-2604;11;1942;15;6.97270936355577e+33;25.400000000000002;6.544403994150141e+34;26.400000000000002;26.400000000000002;26.400000000000002;26.400000000000002;26.400000000000002;2.9725746036271033e+31
503;-2574;12;1942;15;6.97270936355577e+33;24.5;6.544403994150141e+34;25.5;25.5;25.5;25.5;25.5;2.9725746036271033e+31
504;-2543;1;1943;15;6.97270936355577e+33;23.6;6.544403994150141e+34;24.5;24.5;24.5;24.5;24.5;2.9725746036271033e+31
505;-2512;2;1943;15;6.97270936355577e+33;23.5;6.544403994150141e+34;24.6;24.6;24.6;24.6;24.6;2.9725746036271033e+31
506;-2484;3;1943;15;6.97270936355577e+33;23.1;6.544403994150141e+34;24.3;24.3;24.3;24.3;24.3;2.9725746036271033e+31
507;-2453;4;1943;15;6.97270936355577e+33;24.0;6.544403994150141e+34;25.0;25.0;25.0;25.0;25.0;2.9725746036271033e+31
508;-2423;5;1943;15;6.97270936355577e+33;24.400000000000002;6.544403994150141e+34;25.200000000000003;25.200000000000003;25.200000000000003;25.200000000000003;25.200000000000003;2.9725746036271033e+31
509;-2392;6;1943;15;6.97270936355577e+33;25.1;6.544403994150141e+34;25.8;25.8;25.8;25.8;25.8;2.9725746036271033e+31
510;-2362;7;1943;15;6.97270936355577e+33;25.5;6.544403994150141e+34;26.3;26.3;26.3;26.3;26.3;2.9725746036271033e+31
511;-2331;8;1943;15;6.97270936355577e+33;25.700000000000003;6.544403994150141e+34;26.6;26.6;26.6;26.6;26.6;2.9725746036271033e+31
512;-2300;9;1943;15;6.97270936355577e+33;26.200000000000003;6.544403994150141e+34;27.0;27.0;27.0;27.0;27.0;2.9725746036271033e+31
513;-2270;10;1943;15;6.97270936355577e+33;25.900000000000002;6.544403994150141e+34;26.8;26.8;26.8;26.8;26.8;2.9725746036271033e+31
514;-2239;11;1943;15;6.97270936355577e+33;25.1;6.544403994150141e+34;26.1;26.1;26.1;26.1;26.1;2.9725746036271033e+31
515;-2209;12;1943;15;6.97270936355577e+33;24.1;6.544403994150141e+34;25.1;25.1;25.1;25.1;25.1;2.9725746036271033e+31
516;-2178;1;1944;15;6.97270936355577e+33;23.6;6.544403994150141e+34;24.6;24.6;24.6;24.6;24.6;2.9725746036271033e+31
517;-2147;2;1944;15;6.97270936355577e+33;23.3;6.544403994150141e+34;24.400000000000002;24.400000000000002;24.400000000000002;24.400000000000002;24.400000000000002;2.9725746036271033e+31
518;-2118;3;1944;15;6.97270936355577e+33;23.5;6.544403994150141e+34;24.6;24.6;24.6;24.6;24.6;2.9725746036271033e+31
519;-2087;4;1944;15;6.97270936355577e+33;24.1;6.544403994150141e+34;25.1;25.1;25.1;25.1;25.1;2.9725746036271033e+31
520;-2057;5;1944;15;6.97270936355577e+33;24.6;6.544403994150141e+34;25.400000000000002;25.400000000000002;25.400000000000002;25.400000000000002;25.400000000000002;2.9725746036271033e+31
521;-2026;6;1944;15;6.97270936355577e+33;25.3;6.544403994150141e+34;26.0;26.0;26.0;26.0;26.0;2.9725746036271033e+31
522;-1996;7;1944;15;6.97270936355577e+33;25.700000000000003;6.544403994150141e+34;26.400000000000002;26.400000000000002;26.400000000000002;26.400000000000002;26.400000000000002;2.9725746036271033e+31
523;-1965;8;1944;15;6.97270936355577e+33;26.200000000000003;6.544403994150141e+34;26.900000000000002;26.900000000000002;26.900000000000002;26.900000000000002;26.900000000000002;2.9725746036271033e+31
