index;time;month;year;day;Saint_James_Windward;Christ_Church_Nichola_Town;Saint_Paul_Charlestown;Saint_George_Gingerland;Saint_Anne_Sandy_Point;Saint_Paul_Capisterre;KNA;Saint_Mary_Cayon;Trinity_Palmetto_Point;Saint_George_Basseterre;Saint_Thomas_Lowland;Saint_Thomas_Middle_Island;Saint_Peter_Basseterre;Saint_John_Figtree;Saint_John_Capisterre
26;-17094;3;1903;15;69.7;69.7;69.7;69.7;69.7;69.7;69.7;69.7;69.7;69.7;69.7;69.7;69.7;69.7;69.7
27;-17063;4;1903;15;182.70000000000002;182.70000000000002;182.70000000000002;182.70000000000002;182.70000000000002;182.70000000000002;182.70000000000002;182.70000000000002;182.70000000000002;182.70000000000002;182.70000000000002;182.70000000000002;182.70000000000002;182.70000000000002;182.70000000000002
28;-17033;5;1903;15;151.70000000000002;151.70000000000002;151.70000000000002;151.70000000000002;151.70000000000002;151.70000000000002;151.70000000000002;151.70000000000002;151.70000000000002;151.70000000000002;151.70000000000002;151.70000000000002;151.70000000000002;151.70000000000002;151.70000000000002
29;-17002;6;1903;15;181.10000000000002;181.10000000000002;181.10000000000002;181.10000000000002;181.10000000000002;181.10000000000002;181.10000000000002;181.10000000000002;181.10000000000002;181.10000000000002;181.10000000000002;181.10000000000002;181.10000000000002;181.10000000000002;181.10000000000002
30;-16972;7;1903;15;260.7;260.7;260.7;260.7;260.7;260.7;260.7;260.7;260.7;260.7;260.7;260.7;260.7;260.7;260.7
31;-16941;8;1903;15;293.2;293.2;293.2;293.2;293.2;293.2;293.2;293.2;293.2;293.2;293.2;293.2;293.2;293.2;293.2
32;-16910;9;1903;15;197.4;197.4;197.4;197.4;197.4;197.4;197.4;197.4;197.4;197.4;197.4;197.4;197.4;197.4;197.4
33;-16880;10;1903;15;236.5;236.5;236.5;236.5;236.5;236.5;236.5;236.5;236.5;236.5;236.5;236.5;236.5;236.5;236.5
34;-16849;11;1903;15;193.70000000000002;193.70000000000002;193.70000000000002;193.70000000000002;193.70000000000002;193.70000000000002;193.70000000000002;193.70000000000002;193.70000000000002;193.70000000000002;193.70000000000002;193.70000000000002;193.70000000000002;193.70000000000002;193.70000000000002
35;-16819;12;1903;15;209.10000000000002;209.10000000000002;209.10000000000002;209.10000000000002;209.10000000000002;209.10000000000002;209.10000000000002;209.10000000000002;209.10000000000002;209.10000000000002;209.10000000000002;209.10000000000002;209.10000000000002;209.10000000000002;209.10000000000002
36;-16788;1;1904;15;123.9;123.9;123.9;123.9;123.9;123.9;123.9;123.9;123.9;123.9;123.9;123.9;123.9;123.9;123.9
37;-16757;2;1904;15;117.5;117.5;117.5;117.5;117.5;117.5;117.5;117.5;117.5;117.5;117.5;117.5;117.5;117.5;117.5
38;-16728;3;1904;15;133.3;133.3;133.3;133.3;133.3;133.3;133.3;133.3;133.3;133.3;133.3;133.3;133.3;133.3;133.3
39;-16697;4;1904;15;138.0;138.0;138.0;138.0;138.0;138.0;138.0;138.0;138.0;138.0;138.0;138.0;138.0;138.0;138.0
40;-16667;5;1904;15;141.8;141.8;141.8;141.8;141.8;141.8;141.8;141.8;141.8;141.8;141.8;141.8;141.8;141.8;141.8
41;-16636;6;1904;15;114.2;114.2;114.2;114.2;114.2;114.2;114.2;114.2;114.2;114.2;114.2;114.2;114.2;114.2;114.2
42;-16606;7;1904;15;182.3;182.3;182.3;182.3;182.3;182.3;182.3;182.3;182.3;182.3;182.3;182.3;182.3;182.3;182.3
43;-16575;8;1904;15;172.5;172.5;172.5;172.5;172.5;172.5;172.5;172.5;172.5;172.5;172.5;172.5;172.5;172.5;172.5
44;-16544;9;1904;15;340.40000000000003;340.40000000000003;340.40000000000003;340.40000000000003;340.40000000000003;340.40000000000003;340.40000000000003;340.40000000000003;340.40000000000003;340.40000000000003;340.40000000000003;340.40000000000003;340.40000000000003;340.40000000000003;340.40000000000003
45;-16514;10;1904;15;297.1;297.1;297.1;297.1;297.1;297.1;297.1;297.1;297.1;297.1;297.1;297.1;297.1;297.1;297.1
46;-16483;11;1904;15;250.9;250.9;250.9;250.9;250.9;250.9;250.9;250.9;250.9;250.9;250.9;250.9;250.9;250.9;250.9
47;-16453;12;1904;15;131.8;131.8;131.8;131.8;131.8;131.8;131.8;131.8;131.8;131.8;131.8;131.8;131.8;131.8;131.8
48;-16422;1;1905;15;188.10000000000002;188.10000000000002;188.10000000000002;188.10000000000002;188.10000000000002;188.10000000000002;188.10000000000002;188.10000000000002;188.10000000000002;188.10000000000002;188.10000000000002;188.10000000000002;188.10000000000002;188.10000000000002;188.10000000000002
49;-16391;2;1905;15;80.80000000000001;80.80000000000001;80.80000000000001;80.80000000000001;80.80000000000001;80.80000000000001;80.80000000000001;80.80000000000001;80.80000000000001;80.80000000000001;80.80000000000001;80.80000000000001;80.80000000000001;80.80000000000001;80.80000000000001
50;-16363;3;1905;15;127.60000000000001;127.60000000000001;127.60000000000001;127.60000000000001;127.60000000000001;127.60000000000001;127.60000000000001;127.60000000000001;127.60000000000001;127.60000000000001;127.60000000000001;127.60000000000001;127.60000000000001;127.60000000000001;127.60000000000001
51;-16332;4;1905;15;105.0;105.0;105.0;105.0;105.0;105.0;105.0;105.0;105.0;105.0;105.0;105.0;105.0;105.0;105.0
52;-16302;5;1905;15;184.0;184.0;184.0;184.0;184.0;184.0;184.0;184.0;184.0;184.0;184.0;184.0;184.0;184.0;184.0
53;-16271;6;1905;15;144.3;144.3;144.3;144.3;144.3;144.3;144.3;144.3;144.3;144.3;144.3;144.3;144.3;144.3;144.3
54;-16241;7;1905;15;147.0;147.0;147.0;147.0;147.0;147.0;147.0;147.0;147.0;147.0;147.0;147.0;147.0;147.0;147.0
55;-16210;8;1905;15;225.20000000000002;225.20000000000002;225.20000000000002;225.20000000000002;225.20000000000002;225.20000000000002;225.20000000000002;225.20000000000002;225.20000000000002;225.20000000000002;225.20000000000002;225.20000000000002;225.20000000000002;225.20000000000002;225.20000000000002
56;-16179;9;1905;15;280.8;280.8;280.8;280.8;280.8;280.8;280.8;280.8;280.8;280.8;280.8;280.8;280.8;280.8;280.8
57;-16149;10;1905;15;319.6;319.6;319.6;319.6;319.6;319.6;319.6;319.6;319.6;319.6;319.6;319.6;319.6;319.6;319.6
58;-16118;11;1905;15;275.3;275.3;275.3;275.3;275.3;275.3;275.3;275.3;275.3;275.3;275.3;275.3;275.3;275.3;275.3
59;-16088;12;1905;15;136.0;136.0;136.0;136.0;136.0;136.0;136.0;136.0;136.0;136.0;136.0;136.0;136.0;136.0;136.0
60;-16057;1;1906;15;86.10000000000001;86.10000000000001;86.10000000000001;86.10000000000001;86.10000000000001;86.10000000000001;86.10000000000001;86.10000000000001;86.10000000000001;86.10000000000001;86.10000000000001;86.10000000000001;86.10000000000001;86.10000000000001;86.10000000000001
61;-16026;2;1906;15;79.7;79.7;79.7;79.7;79.7;79.7;79.7;79.7;79.7;79.7;79.7;79.7;79.7;79.7;79.7
62;-15998;3;1906;15;103.7;103.7;103.7;103.7;103.7;103.7;103.7;103.7;103.7;103.7;103.7;103.7;103.7;103.7;103.7
63;-15967;4;1906;15;110.80000000000001;110.80000000000001;110.80000000000001;110.80000000000001;110.80000000000001;110.80000000000001;110.80000000000001;110.80000000000001;110.80000000000001;110.80000000000001;110.80000000000001;110.80000000000001;110.80000000000001;110.80000000000001;110.80000000000001
64;-15937;5;1906;15;138.5;138.5;138.5;138.5;138.5;138.5;138.5;138.5;138.5;138.5;138.5;138.5;138.5;138.5;138.5
65;-15906;6;1906;15;217.70000000000002;217.70000000000002;217.70000000000002;217.70000000000002;217.70000000000002;217.70000000000002;217.70000000000002;217.70000000000002;217.70000000000002;217.70000000000002;217.70000000000002;217.70000000000002;217.70000000000002;217.70000000000002;217.70000000000002
66;-15876;7;1906;15;250.10000000000002;250.10000000000002;250.10000000000002;250.10000000000002;250.10000000000002;250.10000000000002;250.10000000000002;250.10000000000002;250.10000000000002;250.10000000000002;250.10000000000002;250.10000000000002;250.10000000000002;250.10000000000002;250.10000000000002
67;-15845;8;1906;15;145.6;145.6;145.6;145.6;145.6;145.6;145.6;145.6;145.6;145.6;145.6;145.6;145.6;145.6;145.6
68;-15814;9;1906;15;422.40000000000003;422.40000000000003;422.40000000000003;422.40000000000003;422.40000000000003;422.40000000000003;422.40000000000003;422.40000000000003;422.40000000000003;422.40000000000003;422.40000000000003;422.40000000000003;422.40000000000003;422.40000000000003;422.40000000000003
69;-15784;10;1906;15;165.3;165.3;165.3;165.3;165.3;165.3;165.3;165.3;165.3;165.3;165.3;165.3;165.3;165.3;165.3
70;-15753;11;1906;15;205.70000000000002;205.70000000000002;205.70000000000002;205.70000000000002;205.70000000000002;205.70000000000002;205.70000000000002;205.70000000000002;205.70000000000002;205.70000000000002;205.70000000000002;205.70000000000002;205.70000000000002;205.70000000000002;205.70000000000002
71;-15723;12;1906;15;202.20000000000002;202.20000000000002;202.20000000000002;202.20000000000002;202.20000000000002;202.20000000000002;202.20000000000002;202.20000000000002;202.20000000000002;202.20000000000002;202.20000000000002;202.20000000000002;202.20000000000002;202.20000000000002;202.20000000000002
72;-15692;1;1907;15;107.10000000000001;107.10000000000001;107.10000000000001;107.10000000000001;107.10000000000001;107.10000000000001;107.10000000000001;107.10000000000001;107.10000000000001;107.10000000000001;107.10000000000001;107.10000000000001;107.10000000000001;107.10000000000001;107.10000000000001
73;-15661;2;1907;15;97.4;97.4;97.4;97.4;97.4;97.4;97.4;97.4;97.4;97.4;97.4;97.4;97.4;97.4;97.4
74;-15633;3;1907;15;89.10000000000001;89.10000000000001;89.10000000000001;89.10000000000001;89.10000000000001;89.10000000000001;89.10000000000001;89.10000000000001;89.10000000000001;89.10000000000001;89.10000000000001;89.10000000000001;89.10000000000001;89.10000000000001;89.10000000000001
75;-15602;4;1907;15;94.60000000000001;94.60000000000001;94.60000000000001;94.60000000000001;94.60000000000001;94.60000000000001;94.60000000000001;94.60000000000001;94.60000000000001;94.60000000000001;94.60000000000001;94.60000000000001;94.60000000000001;94.60000000000001;94.60000000000001
76;-15572;5;1907;15;164.3;164.3;164.3;164.3;164.3;164.3;164.3;164.3;164.3;164.3;164.3;164.3;164.3;164.3;164.3
77;-15541;6;1907;15;146.3;146.3;146.3;146.3;146.3;146.3;146.3;146.3;146.3;146.3;146.3;146.3;146.3;146.3;146.3
78;-15511;7;1907;15;189.10000000000002;189.10000000000002;189.10000000000002;189.10000000000002;189.10000000000002;189.10000000000002;189.10000000000002;189.10000000000002;189.10000000000002;189.10000000000002;189.10000000000002;189.10000000000002;189.10000000000002;189.10000000000002;189.10000000000002
79;-15480;8;1907;15;149.5;149.5;149.5;149.5;149.5;149.5;149.5;149.5;149.5;149.5;149.5;149.5;149.5;149.5;149.5
80;-15449;9;1907;15;207.60000000000002;207.60000000000002;207.60000000000002;207.60000000000002;207.60000000000002;207.60000000000002;207.60000000000002;207.60000000000002;207.60000000000002;207.60000000000002;207.60000000000002;207.60000000000002;207.60000000000002;207.60000000000002;207.60000000000002
81;-15419;10;1907;15;225.70000000000002;225.70000000000002;225.70000000000002;225.70000000000002;225.70000000000002;225.70000000000002;225.70000000000002;225.70000000000002;225.70000000000002;225.70000000000002;225.70000000000002;225.70000000000002;225.70000000000002;225.70000000000002;225.70000000000002
82;-15388;11;1907;15;196.10000000000002;196.10000000000002;196.10000000000002;196.10000000000002;196.10000000000002;196.10000000000002;196.10000000000002;196.10000000000002;196.10000000000002;196.10000000000002;196.10000000000002;196.10000000000002;196.10000000000002;196.10000000000002;196.10000000000002
83;-15358;12;1907;15;269.6;269.6;269.6;269.6;269.6;269.6;269.6;269.6;269.6;269.6;269.6;269.6;269.6;269.6;269.6
84;-15327;1;1908;15;152.4;152.4;152.4;152.4;152.4;152.4;152.4;152.4;152.4;152.4;152.4;152.4;152.4;152.4;152.4
85;-15296;2;1908;15;95.7;95.7;95.7;95.7;95.7;95.7;95.7;95.7;95.7;95.7;95.7;95.7;95.7;95.7;95.7
86;-15267;3;1908;15;93.4;93.4;93.4;93.4;93.4;93.4;93.4;93.4;93.4;93.4;93.4;93.4;93.4;93.4;93.4
87;-15236;4;1908;15;94.4;94.4;94.4;94.4;94.4;94.4;94.4;94.4;94.4;94.4;94.4;94.4;94.4;94.4;94.4
88;-15206;5;1908;15;133.1;133.1;133.1;133.1;133.1;133.1;133.1;133.1;133.1;133.1;133.1;133.1;133.1;133.1;133.1
89;-15175;6;1908;15;165.3;165.3;165.3;165.3;165.3;165.3;165.3;165.3;165.3;165.3;165.3;165.3;165.3;165.3;165.3
90;-15145;7;1908;15;157.8;157.8;157.8;157.8;157.8;157.8;157.8;157.8;157.8;157.8;157.8;157.8;157.8;157.8;157.8
91;-15114;8;1908;15;157.0;157.0;157.0;157.0;157.0;157.0;157.0;157.0;157.0;157.0;157.0;157.0;157.0;157.0;157.0
92;-15083;9;1908;15;306.8;306.8;306.8;306.8;306.8;306.8;306.8;306.8;306.8;306.8;306.8;306.8;306.8;306.8;306.8
93;-15053;10;1908;15;167.60000000000002;167.60000000000002;167.60000000000002;167.60000000000002;167.60000000000002;167.60000000000002;167.60000000000002;167.60000000000002;167.60000000000002;167.60000000000002;167.60000000000002;167.60000000000002;167.60000000000002;167.60000000000002;167.60000000000002
94;-15022;11;1908;15;207.8;207.8;207.8;207.8;207.8;207.8;207.8;207.8;207.8;207.8;207.8;207.8;207.8;207.8;207.8
95;-14992;12;1908;15;223.8;223.8;223.8;223.8;223.8;223.8;223.8;223.8;223.8;223.8;223.8;223.8;223.8;223.8;223.8
96;-14961;1;1909;15;96.7;96.7;96.7;96.7;96.7;96.7;96.7;96.7;96.7;96.7;96.7;96.7;96.7;96.7;96.7
97;-14930;2;1909;15;163.20000000000002;163.20000000000002;163.20000000000002;163.20000000000002;163.20000000000002;163.20000000000002;163.20000000000002;163.20000000000002;163.20000000000002;163.20000000000002;163.20000000000002;163.20000000000002;163.20000000000002;163.20000000000002;163.20000000000002
98;-14902;3;1909;15;103.0;103.0;103.0;103.0;103.0;103.0;103.0;103.0;103.0;103.0;103.0;103.0;103.0;103.0;103.0
99;-14871;4;1909;15;117.7;117.7;117.7;117.7;117.7;117.7;117.7;117.7;117.7;117.7;117.7;117.7;117.7;117.7;117.7
100;-14841;5;1909;15;139.3;139.3;139.3;139.3;139.3;139.3;139.3;139.3;139.3;139.3;139.3;139.3;139.3;139.3;139.3
101;-14810;6;1909;15;235.5;235.5;235.5;235.5;235.5;235.5;235.5;235.5;235.5;235.5;235.5;235.5;235.5;235.5;235.5
102;-14780;7;1909;15;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0
103;-14749;8;1909;15;357.90000000000003;357.90000000000003;357.90000000000003;357.90000000000003;357.90000000000003;357.90000000000003;357.90000000000003;357.90000000000003;357.90000000000003;357.90000000000003;357.90000000000003;357.90000000000003;357.90000000000003;357.90000000000003;357.90000000000003
104;-14718;9;1909;15;206.60000000000002;206.60000000000002;206.60000000000002;206.60000000000002;206.60000000000002;206.60000000000002;206.60000000000002;206.60000000000002;206.60000000000002;206.60000000000002;206.60000000000002;206.60000000000002;206.60000000000002;206.60000000000002;206.60000000000002
105;-14688;10;1909;15;232.4;232.4;232.4;232.4;232.4;232.4;232.4;232.4;232.4;232.4;232.4;232.4;232.4;232.4;232.4
106;-14657;11;1909;15;383.70000000000005;383.70000000000005;383.70000000000005;383.70000000000005;383.70000000000005;383.70000000000005;383.70000000000005;383.70000000000005;383.70000000000005;383.70000000000005;383.70000000000005;383.70000000000005;383.70000000000005;383.70000000000005;383.70000000000005
107;-14627;12;1909;15;124.7;124.7;124.7;124.7;124.7;124.7;124.7;124.7;124.7;124.7;124.7;124.7;124.7;124.7;124.7
108;-14596;1;1910;15;173.8;173.8;173.8;173.8;173.8;173.8;173.8;173.8;173.8;173.8;173.8;173.8;173.8;173.8;173.8
109;-14565;2;1910;15;106.2;106.2;106.2;106.2;106.2;106.2;106.2;106.2;106.2;106.2;106.2;106.2;106.2;106.2;106.2
110;-14537;3;1910;15;135.1;135.1;135.1;135.1;135.1;135.1;135.1;135.1;135.1;135.1;135.1;135.1;135.1;135.1;135.1
111;-14506;4;1910;15;98.7;98.7;98.7;98.7;98.7;98.7;98.7;98.7;98.7;98.7;98.7;98.7;98.7;98.7;98.7
112;-14476;5;1910;15;257.2;257.2;257.2;257.2;257.2;257.2;257.2;257.2;257.2;257.2;257.2;257.2;257.2;257.2;257.2
113;-14445;6;1910;15;120.80000000000001;120.80000000000001;120.80000000000001;120.80000000000001;120.80000000000001;120.80000000000001;120.80000000000001;120.80000000000001;120.80000000000001;120.80000000000001;120.80000000000001;120.80000000000001;120.80000000000001;120.80000000000001;120.80000000000001
114;-14415;7;1910;15;176.4;176.4;176.4;176.4;176.4;176.4;176.4;176.4;176.4;176.4;176.4;176.4;176.4;176.4;176.4
115;-14384;8;1910;15;196.5;196.5;196.5;196.5;196.5;196.5;196.5;196.5;196.5;196.5;196.5;196.5;196.5;196.5;196.5
116;-14353;9;1910;15;354.8;354.8;354.8;354.8;354.8;354.8;354.8;354.8;354.8;354.8;354.8;354.8;354.8;354.8;354.8
117;-14323;10;1910;15;156.0;156.0;156.0;156.0;156.0;156.0;156.0;156.0;156.0;156.0;156.0;156.0;156.0;156.0;156.0
118;-14292;11;1910;15;170.10000000000002;170.10000000000002;170.10000000000002;170.10000000000002;170.10000000000002;170.10000000000002;170.10000000000002;170.10000000000002;170.10000000000002;170.10000000000002;170.10000000000002;170.10000000000002;170.10000000000002;170.10000000000002;170.10000000000002
119;-14262;12;1910;15;183.3;183.3;183.3;183.3;183.3;183.3;183.3;183.3;183.3;183.3;183.3;183.3;183.3;183.3;183.3
120;-14231;1;1911;15;154.4;154.4;154.4;154.4;154.4;154.4;154.4;154.4;154.4;154.4;154.4;154.4;154.4;154.4;154.4
121;-14200;2;1911;15;155.4;155.4;155.4;155.4;155.4;155.4;155.4;155.4;155.4;155.4;155.4;155.4;155.4;155.4;155.4
122;-14172;3;1911;15;62.2;62.2;62.2;62.2;62.2;62.2;62.2;62.2;62.2;62.2;62.2;62.2;62.2;62.2;62.2
123;-14141;4;1911;15;135.1;135.1;135.1;135.1;135.1;135.1;135.1;135.1;135.1;135.1;135.1;135.1;135.1;135.1;135.1
124;-14111;5;1911;15;202.9;202.9;202.9;202.9;202.9;202.9;202.9;202.9;202.9;202.9;202.9;202.9;202.9;202.9;202.9
125;-14080;6;1911;15;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0
126;-14050;7;1911;15;218.3;218.3;218.3;218.3;218.3;218.3;218.3;218.3;218.3;218.3;218.3;218.3;218.3;218.3;218.3
127;-14019;8;1911;15;197.10000000000002;197.10000000000002;197.10000000000002;197.10000000000002;197.10000000000002;197.10000000000002;197.10000000000002;197.10000000000002;197.10000000000002;197.10000000000002;197.10000000000002;197.10000000000002;197.10000000000002;197.10000000000002;197.10000000000002
128;-13988;9;1911;15;240.3;240.3;240.3;240.3;240.3;240.3;240.3;240.3;240.3;240.3;240.3;240.3;240.3;240.3;240.3
129;-13958;10;1911;15;202.9;202.9;202.9;202.9;202.9;202.9;202.9;202.9;202.9;202.9;202.9;202.9;202.9;202.9;202.9
130;-13927;11;1911;15;170.10000000000002;170.10000000000002;170.10000000000002;170.10000000000002;170.10000000000002;170.10000000000002;170.10000000000002;170.10000000000002;170.10000000000002;170.10000000000002;170.10000000000002;170.10000000000002;170.10000000000002;170.10000000000002;170.10000000000002
131;-13897;12;1911;15;350.20000000000005;350.20000000000005;350.20000000000005;350.20000000000005;350.20000000000005;350.20000000000005;350.20000000000005;350.20000000000005;350.20000000000005;350.20000000000005;350.20000000000005;350.20000000000005;350.20000000000005;350.20000000000005;350.20000000000005
132;-13866;1;1912;15;88.5;88.5;88.5;88.5;88.5;88.5;88.5;88.5;88.5;88.5;88.5;88.5;88.5;88.5;88.5
133;-13835;2;1912;15;85.0;85.0;85.0;85.0;85.0;85.0;85.0;85.0;85.0;85.0;85.0;85.0;85.0;85.0;85.0
134;-13806;3;1912;15;83.5;83.5;83.5;83.5;83.5;83.5;83.5;83.5;83.5;83.5;83.5;83.5;83.5;83.5;83.5
135;-13775;4;1912;15;172.20000000000002;172.20000000000002;172.20000000000002;172.20000000000002;172.20000000000002;172.20000000000002;172.20000000000002;172.20000000000002;172.20000000000002;172.20000000000002;172.20000000000002;172.20000000000002;172.20000000000002;172.20000000000002;172.20000000000002
136;-13745;5;1912;15;137.5;137.5;137.5;137.5;137.5;137.5;137.5;137.5;137.5;137.5;137.5;137.5;137.5;137.5;137.5
137;-13714;6;1912;15;135.9;135.9;135.9;135.9;135.9;135.9;135.9;135.9;135.9;135.9;135.9;135.9;135.9;135.9;135.9
138;-13684;7;1912;15;126.9;126.9;126.9;126.9;126.9;126.9;126.9;126.9;126.9;126.9;126.9;126.9;126.9;126.9;126.9
139;-13653;8;1912;15;147.1;147.1;147.1;147.1;147.1;147.1;147.1;147.1;147.1;147.1;147.1;147.1;147.1;147.1;147.1
140;-13622;9;1912;15;192.20000000000002;192.20000000000002;192.20000000000002;192.20000000000002;192.20000000000002;192.20000000000002;192.20000000000002;192.20000000000002;192.20000000000002;192.20000000000002;192.20000000000002;192.20000000000002;192.20000000000002;192.20000000000002;192.20000000000002
141;-13592;10;1912;15;276.90000000000003;276.90000000000003;276.90000000000003;276.90000000000003;276.90000000000003;276.90000000000003;276.90000000000003;276.90000000000003;276.90000000000003;276.90000000000003;276.90000000000003;276.90000000000003;276.90000000000003;276.90000000000003;276.90000000000003
142;-13561;11;1912;15;299.5;299.5;299.5;299.5;299.5;299.5;299.5;299.5;299.5;299.5;299.5;299.5;299.5;299.5;299.5
143;-13531;12;1912;15;148.9;148.9;148.9;148.9;148.9;148.9;148.9;148.9;148.9;148.9;148.9;148.9;148.9;148.9;148.9
144;-13500;1;1913;15;143.1;143.1;143.1;143.1;143.1;143.1;143.1;143.1;143.1;143.1;143.1;143.1;143.1;143.1;143.1
