index;time;month;year;day;Christ_Church;Saint_James;Saint_Philip;Saint_Peter;Saint_John;Saint_George;Saint_Andrew;Saint_Lucy;Saint_Joseph;Saint_Michael;BRB;Saint_Thomas
288;-9117;1;1925;15;24.18715174005505;24.200000000000003;24.103732257586685;24.200000000000003;24.15882183694032;24.200000000000003;24.200000000000003;24.200000000000003;24.200000000000003;24.200000000000003;24.18103560708823;24.200000000000003
289;-9086;2;1925;15;24.200000000000003;24.200000000000003;24.200000000000003;24.200000000000003;24.200000000000003;24.200000000000003;24.200000000000003;24.200000000000003;24.200000000000003;24.200000000000003;24.200000000000006;24.200000000000003
290;-9058;3;1925;15;24.700000000000003;24.700000000000003;24.700000000000003;24.700000000000003;24.700000000000003;24.700000000000003;24.700000000000003;24.700000000000003;24.700000000000003;24.700000000000003;24.700000000000003;24.700000000000003
291;-9027;4;1925;15;25.487151740055047;25.5;25.403732257586686;25.5;25.458821836940317;25.5;25.5;25.5;25.5;25.5;25.481035607088227;25.5
292;-8997;5;1925;15;26.548606960220187;26.6;26.214929030346735;26.6;26.435287347761275;26.6;26.6;26.6;26.6;26.6;26.5241424283529;26.6
293;-8966;6;1925;15;26.448606960220186;26.5;26.114929030346733;26.5;26.335287347761273;26.5;26.5;26.5;26.5;26.5;26.424142428352894;26.5
294;-8936;7;1925;15;26.26145522016514;26.3;26.01119677276005;26.3;26.176465510820954;26.3;26.3;26.3;26.3;26.3;26.243106821264675;26.3
295;-8905;8;1925;15;26.36145522016514;26.400000000000002;26.111196772760053;26.400000000000002;26.276465510820955;26.400000000000002;26.400000000000002;26.400000000000002;26.400000000000002;26.400000000000002;26.343106821264676;26.400000000000002
296;-8874;9;1925;15;26.461455220165142;26.5;26.21119677276005;26.5;26.376465510820957;26.5;26.5;26.5;26.5;26.5;26.443106821264674;26.5
297;-8844;10;1925;15;26.574303480110093;26.6;26.407464515173366;26.6;26.517643673880638;26.6;26.6;26.6;26.6;26.6;26.56207121417645;26.6
298;-8813;11;1925;15;26.06145522016514;26.1;25.811196772760052;26.1;25.976465510820955;26.1;26.1;26.1;26.1;26.1;26.043106821264676;26.1
299;-8783;12;1925;15;25.374303480110093;25.400000000000002;25.20746451517337;25.400000000000002;25.31764367388064;25.400000000000002;25.400000000000002;25.400000000000002;25.400000000000002;25.400000000000002;25.36207121417645;25.400000000000002
300;-8752;1;1926;15;24.787151740055048;24.8;24.703732257586687;24.8;24.75882183694032;24.8;24.8;24.8;24.8;24.8;24.781035607088228;24.8
301;-8721;2;1926;15;24.787151740055048;24.8;24.703732257586687;24.8;24.75882183694032;24.8;24.8;24.8;24.8;24.8;24.781035607088228;24.8
302;-8693;3;1926;15;25.200000000000003;25.200000000000003;25.200000000000003;25.200000000000003;25.200000000000003;25.200000000000003;25.200000000000003;25.200000000000003;25.200000000000003;25.200000000000003;25.200000000000003;25.200000000000003
303;-8662;4;1926;15;25.68715174005505;25.700000000000003;25.603732257586685;25.700000000000003;25.65882183694032;25.700000000000003;25.700000000000003;25.700000000000003;25.700000000000003;25.700000000000003;25.68103560708823;25.700000000000003
304;-8632;5;1926;15;26.948606960220186;27.0;26.614929030346737;27.0;26.835287347761273;27.0;27.0;27.0;27.0;27.0;26.924142428352894;27.0
305;-8601;6;1926;15;27.23575870027523;27.3;26.818661287933416;27.3;27.094109184701587;27.3;27.3;27.3;27.3;27.3;27.20517803544112;27.3
306;-8571;7;1926;15;26.248606960220183;26.3;25.914929030346737;26.3;26.13528734776127;26.3;26.3;26.3;26.3;26.3;26.2241424283529;26.3
307;-8540;8;1926;15;26.548606960220187;26.6;26.214929030346735;26.6;26.435287347761275;26.6;26.6;26.6;26.6;26.6;26.5241424283529;26.6
308;-8509;9;1926;15;26.36145522016514;26.400000000000002;26.111196772760053;26.400000000000002;26.276465510820955;26.400000000000002;26.400000000000002;26.400000000000002;26.400000000000002;26.400000000000002;26.343106821264676;26.400000000000002
309;-8479;10;1926;15;26.18715174005505;26.200000000000003;26.103732257586685;26.200000000000003;26.15882183694032;26.200000000000003;26.200000000000003;26.200000000000003;26.200000000000003;26.200000000000003;26.181035607088226;26.200000000000003
310;-8448;11;1926;15;26.06145522016514;26.1;25.811196772760052;26.1;25.976465510820955;26.1;26.1;26.1;26.1;26.1;26.043106821264676;26.1
311;-8418;12;1926;15;24.987151740055047;25.0;24.903732257586682;25.0;24.95882183694032;25.0;25.0;25.0;25.0;25.0;24.981035607088224;25.0
312;-8387;1;1927;15;24.487151740055047;24.5;24.403732257586686;24.5;24.458821836940317;24.5;24.5;24.5;24.5;24.5;24.481035607088224;24.5
313;-8356;2;1927;15;24.08715174005505;24.1;24.003732257586684;24.1;24.058821836940318;24.1;24.1;24.1;24.1;24.1;24.081035607088225;24.1
314;-8328;3;1927;15;24.800000000000004;24.8;24.8;24.8;24.8;24.8;24.8;24.8;24.8;24.8;24.8;24.8
315;-8297;4;1927;15;24.987151740055047;25.0;24.903732257586682;25.0;24.95882183694032;25.0;25.0;25.0;25.0;25.0;24.981035607088224;25.0
316;-8267;5;1927;15;26.06145522016514;26.1;25.811196772760052;26.1;25.976465510820955;26.1;26.1;26.1;26.1;26.1;26.043106821264676;26.1
317;-8236;6;1927;15;26.14860696022019;26.200000000000003;25.814929030346736;26.200000000000003;26.035287347761273;26.200000000000003;26.200000000000003;26.200000000000003;26.200000000000003;26.200000000000003;26.1241424283529;26.200000000000003
318;-8206;7;1927;15;26.048606960220184;26.1;25.714929030346738;26.1;25.935287347761275;26.1;26.1;26.1;26.1;26.1;26.0241424283529;26.1
319;-8175;8;1927;15;26.248606960220183;26.3;25.914929030346737;26.3;26.13528734776127;26.3;26.3;26.3;26.3;26.3;26.2241424283529;26.3
320;-8144;9;1927;15;26.461455220165142;26.5;26.21119677276005;26.5;26.376465510820957;26.5;26.5;26.5;26.5;26.5;26.443106821264674;26.5
321;-8114;10;1927;15;26.18715174005505;26.200000000000003;26.103732257586685;26.200000000000003;26.15882183694032;26.200000000000003;26.200000000000003;26.200000000000003;26.200000000000003;26.200000000000003;26.181035607088226;26.200000000000003
322;-8083;11;1927;15;26.16145522016514;26.200000000000003;25.911196772760054;26.200000000000003;26.076465510820956;26.200000000000003;26.200000000000003;26.200000000000003;26.200000000000003;26.200000000000003;26.143106821264677;26.200000000000003
323;-8053;12;1927;15;25.374303480110093;25.400000000000002;25.20746451517337;25.400000000000002;25.31764367388064;25.400000000000002;25.400000000000002;25.400000000000002;25.400000000000002;25.400000000000002;25.36207121417645;25.400000000000002
324;-8022;1;1928;15;24.5;24.5;24.5;24.5;24.5;24.5;24.5;24.5;24.5;24.5;24.5;24.5
325;-7991;2;1928;15;24.400000000000002;24.400000000000002;24.400000000000002;24.400000000000002;24.400000000000002;24.400000000000002;24.400000000000002;24.400000000000002;24.400000000000002;24.400000000000002;24.400000000000006;24.400000000000002
326;-7962;3;1928;15;24.700000000000003;24.700000000000003;24.700000000000003;24.700000000000003;24.700000000000003;24.700000000000003;24.700000000000003;24.700000000000003;24.700000000000003;24.700000000000003;24.700000000000003;24.700000000000003
327;-7931;4;1928;15;25.174303480110098;25.200000000000003;25.007464515173368;25.200000000000003;25.117643673880636;25.200000000000003;25.200000000000003;25.200000000000003;25.200000000000003;25.200000000000003;25.16207121417645;25.200000000000003
328;-7901;5;1928;15;26.348606960220188;26.400000000000002;26.014929030346735;26.400000000000002;26.235287347761272;26.400000000000002;26.400000000000002;26.400000000000002;26.400000000000002;26.400000000000002;26.3241424283529;26.400000000000002
329;-7870;6;1928;15;26.335758700275232;26.400000000000002;25.91866128793342;26.400000000000002;26.19410918470159;26.400000000000002;26.400000000000002;26.400000000000002;26.400000000000002;26.400000000000002;26.305178035441124;26.400000000000002
330;-7840;7;1928;15;26.14860696022019;26.200000000000003;25.814929030346736;26.200000000000003;26.035287347761273;26.200000000000003;26.200000000000003;26.200000000000003;26.200000000000003;26.200000000000003;26.1241424283529;26.200000000000003
331;-7809;8;1928;15;26.448606960220186;26.5;26.114929030346733;26.5;26.335287347761273;26.5;26.5;26.5;26.5;26.5;26.424142428352894;26.5
332;-7778;9;1928;15;26.461455220165142;26.5;26.21119677276005;26.5;26.376465510820957;26.5;26.5;26.5;26.5;26.5;26.443106821264674;26.5
333;-7748;10;1928;15;26.274303480110092;26.3;26.10746451517337;26.3;26.217643673880637;26.3;26.3;26.3;26.3;26.3;26.26207121417645;26.3
334;-7717;11;1928;15;26.16145522016514;26.200000000000003;25.911196772760054;26.200000000000003;26.076465510820956;26.200000000000003;26.200000000000003;26.200000000000003;26.200000000000003;26.200000000000003;26.143106821264677;26.200000000000003
335;-7687;12;1928;15;25.074303480110093;25.1;24.907464515173366;25.1;25.017643673880638;25.1;25.1;25.1;25.1;25.1;25.06207121417645;25.1
336;-7656;1;1929;15;24.287151740055048;24.3;24.203732257586683;24.3;24.25882183694032;24.3;24.3;24.3;24.3;24.3;24.281035607088228;24.3
337;-7625;2;1929;15;24.38715174005505;24.400000000000002;24.303732257586685;24.400000000000002;24.35882183694032;24.400000000000002;24.400000000000002;24.400000000000002;24.400000000000002;24.400000000000002;24.38103560708823;24.400000000000002
338;-7597;3;1929;15;24.68715174005505;24.700000000000003;24.603732257586685;24.700000000000003;24.65882183694032;24.700000000000003;24.700000000000003;24.700000000000003;24.700000000000003;24.700000000000003;24.681035607088226;24.700000000000003
339;-7566;4;1929;15;25.18715174005505;25.200000000000003;25.103732257586685;25.200000000000003;25.15882183694032;25.200000000000003;25.200000000000003;25.200000000000003;25.200000000000003;25.200000000000003;25.181035607088226;25.200000000000003
340;-7536;5;1929;15;25.761455220165143;25.8;25.511196772760048;25.8;25.676465510820954;25.8;25.8;25.8;25.8;25.8;25.743106821264675;25.8
341;-7505;6;1929;15;26.23575870027523;26.3;25.81866128793342;26.3;26.094109184701587;26.3;26.3;26.3;26.3;26.3;26.205178035441122;26.3
342;-7475;7;1929;15;26.248606960220183;26.3;25.914929030346737;26.3;26.13528734776127;26.3;26.3;26.3;26.3;26.3;26.2241424283529;26.3
343;-7444;8;1929;15;26.56145522016514;26.6;26.31119677276005;26.6;26.476465510820955;26.6;26.6;26.6;26.6;26.6;26.543106821264672;26.6
