index;time;month;year;day;Saint_Patrick;Saint_David;Carriacou;GRD;Saint_John;Saint_George;Saint_Andrew;Saint_Mark
342;-7475;7;1929;15;26.700000000000003;26.700000000000003;9.969209968386869e+36;1.0906223705981703e+36;26.700000000000003;3.88360345819837e+35;26.700000000000003;26.700000000000003
343;-7444;8;1929;15;27.1;27.1;9.969209968386869e+36;1.0906223705981703e+36;27.1;3.88360345819837e+35;27.1;27.1
344;-7413;9;1929;15;26.8;26.8;9.969209968386869e+36;1.0906223705981703e+36;26.8;3.88360345819837e+35;26.8;26.8
345;-7383;10;1929;15;26.8;26.8;9.969209968386869e+36;1.0906223705981703e+36;26.8;3.88360345819837e+35;26.8;26.8
346;-7352;11;1929;15;26.0;26.0;9.969209968386869e+36;1.0906223705981703e+36;26.0;3.88360345819837e+35;26.0;26.0
347;-7322;12;1929;15;25.0;25.0;9.969209968386869e+36;1.0906223705981703e+36;25.0;3.88360345819837e+35;25.0;25.0
348;-7291;1;1930;15;24.8;24.8;9.969209968386869e+36;1.0906223705981703e+36;24.8;3.88360345819837e+35;24.8;24.8
349;-7260;2;1930;15;24.8;24.8;9.969209968386869e+36;1.0906223705981703e+36;24.8;3.88360345819837e+35;24.8;24.8
350;-7232;3;1930;15;25.6;25.6;9.969209968386869e+36;1.0906223705981703e+36;25.6;3.88360345819837e+35;25.6;25.6
351;-7201;4;1930;15;26.200000000000003;26.200000000000003;9.969209968386869e+36;1.0906223705981703e+36;26.200000000000003;3.88360345819837e+35;26.200000000000003;26.200000000000003
352;-7171;5;1930;15;27.3;27.3;9.969209968386869e+36;1.0906223705981703e+36;27.3;3.88360345819837e+35;27.3;27.3
353;-7140;6;1930;15;27.0;27.0;9.969209968386869e+36;1.0906223705981703e+36;27.0;3.88360345819837e+35;27.0;27.0
354;-7110;7;1930;15;26.8;26.8;9.969209968386869e+36;1.0906223705981703e+36;26.8;3.88360345819837e+35;26.8;26.8
355;-7079;8;1930;15;27.1;27.1;9.969209968386869e+36;1.0906223705981703e+36;27.1;3.88360345819837e+35;27.1;27.1
356;-7048;9;1930;15;27.0;27.0;9.969209968386869e+36;1.0906223705981703e+36;27.0;3.88360345819837e+35;27.0;27.0
357;-7018;10;1930;15;26.900000000000002;26.900000000000002;9.969209968386869e+36;1.0906223705981703e+36;26.900000000000002;3.88360345819837e+35;26.900000000000002;26.900000000000002
358;-6987;11;1930;15;26.6;26.6;9.969209968386869e+36;1.0906223705981703e+36;26.6;3.88360345819837e+35;26.6;26.6
359;-6957;12;1930;15;25.700000000000003;25.700000000000003;9.969209968386869e+36;1.0906223705981703e+36;25.700000000000003;3.88360345819837e+35;25.700000000000003;25.700000000000003
360;-6926;1;1931;15;25.200000000000003;25.200000000000003;9.969209968386869e+36;1.0906223705981703e+36;25.200000000000003;3.88360345819837e+35;25.200000000000003;25.200000000000003
361;-6895;2;1931;15;25.1;25.1;9.969209968386869e+36;1.0906223705981703e+36;25.1;3.88360345819837e+35;25.1;25.1
362;-6867;3;1931;15;26.200000000000003;26.200000000000003;9.969209968386869e+36;1.0906223705981703e+36;26.200000000000003;3.88360345819837e+35;26.200000000000003;26.200000000000003
363;-6836;4;1931;15;26.6;26.6;9.969209968386869e+36;1.0906223705981703e+36;26.6;3.88360345819837e+35;26.6;26.6
364;-6806;5;1931;15;27.900000000000002;27.900000000000002;9.969209968386869e+36;1.0906223705981703e+36;27.900000000000002;3.88360345819837e+35;27.900000000000002;27.900000000000002
365;-6775;6;1931;15;27.400000000000002;27.400000000000002;9.969209968386869e+36;1.0906223705981703e+36;27.400000000000002;3.88360345819837e+35;27.400000000000002;27.400000000000002
366;-6745;7;1931;15;27.1;27.1;9.969209968386869e+36;1.0906223705981703e+36;27.1;3.88360345819837e+35;27.1;27.1
367;-6714;8;1931;15;27.200000000000003;27.200000000000003;9.969209968386869e+36;1.0906223705981703e+36;27.200000000000003;3.88360345819837e+35;27.200000000000003;27.200000000000003
368;-6683;9;1931;15;27.1;27.1;9.969209968386869e+36;1.0906223705981703e+36;27.1;3.88360345819837e+35;27.1;27.1
369;-6653;10;1931;15;27.0;27.0;9.969209968386869e+36;1.0906223705981703e+36;27.0;3.88360345819837e+35;27.0;27.0
370;-6622;11;1931;15;26.6;26.6;9.969209968386869e+36;1.0906223705981703e+36;26.6;3.88360345819837e+35;26.6;26.6
371;-6592;12;1931;15;25.700000000000003;25.700000000000003;9.969209968386869e+36;1.0906223705981703e+36;25.700000000000003;3.88360345819837e+35;25.700000000000003;25.700000000000003
372;-6561;1;1932;15;24.900000000000002;24.900000000000002;9.969209968386869e+36;1.0906223705981703e+36;24.900000000000002;3.88360345819837e+35;24.900000000000002;24.900000000000002
373;-6530;2;1932;15;24.8;24.8;9.969209968386869e+36;1.0906223705981703e+36;24.8;3.88360345819837e+35;24.8;24.8
374;-6501;3;1932;15;25.8;25.8;9.969209968386869e+36;1.0906223705981703e+36;25.8;3.88360345819837e+35;25.8;25.8
375;-6470;4;1932;15;26.5;26.5;9.969209968386869e+36;1.0906223705981703e+36;26.5;3.88360345819837e+35;26.5;26.5
376;-6440;5;1932;15;27.3;27.3;9.969209968386869e+36;1.0906223705981703e+36;27.3;3.88360345819837e+35;27.3;27.3
377;-6409;6;1932;15;27.3;27.3;9.969209968386869e+36;1.0906223705981703e+36;27.3;3.88360345819837e+35;27.3;27.3
378;-6379;7;1932;15;26.900000000000002;26.900000000000002;9.969209968386869e+36;1.0906223705981703e+36;26.900000000000002;3.88360345819837e+35;26.900000000000002;26.900000000000002
379;-6348;8;1932;15;27.3;27.3;9.969209968386869e+36;1.0906223705981703e+36;27.3;3.88360345819837e+35;27.3;27.3
380;-6317;9;1932;15;27.400000000000002;27.400000000000002;9.969209968386869e+36;1.0906223705981703e+36;27.400000000000002;3.88360345819837e+35;27.400000000000002;27.400000000000002
381;-6287;10;1932;15;27.1;27.1;9.969209968386869e+36;1.0906223705981703e+36;27.1;3.88360345819837e+35;27.1;27.1
382;-6256;11;1932;15;26.700000000000003;26.700000000000003;9.969209968386869e+36;1.0906223705981703e+36;26.700000000000003;3.88360345819837e+35;26.700000000000003;26.700000000000003
383;-6226;12;1932;15;25.8;25.8;9.969209968386869e+36;1.0906223705981703e+36;25.8;3.88360345819837e+35;25.8;25.8
384;-6195;1;1933;15;24.8;24.8;9.969209968386869e+36;1.0906223705981703e+36;24.8;3.88360345819837e+35;24.8;24.8
385;-6164;2;1933;15;24.400000000000002;24.400000000000002;9.969209968386869e+36;1.0906223705981703e+36;24.400000000000002;3.88360345819837e+35;24.400000000000002;24.400000000000002
386;-6136;3;1933;15;25.200000000000003;25.200000000000003;9.969209968386869e+36;1.0906223705981703e+36;25.200000000000003;3.88360345819837e+35;25.200000000000003;25.200000000000003
387;-6105;4;1933;15;26.3;26.3;9.969209968386869e+36;1.0906223705981703e+36;26.3;3.88360345819837e+35;26.3;26.3
388;-6075;5;1933;15;27.3;27.3;9.969209968386869e+36;1.0906223705981703e+36;27.3;3.88360345819837e+35;27.3;27.3
389;-6044;6;1933;15;27.1;27.1;9.969209968386869e+36;1.0906223705981703e+36;27.1;3.88360345819837e+35;27.1;27.1
390;-6014;7;1933;15;26.5;26.5;9.969209968386869e+36;1.0906223705981703e+36;26.5;3.88360345819837e+35;26.5;26.5
391;-5983;8;1933;15;26.8;26.8;9.969209968386869e+36;1.0906223705981703e+36;26.8;3.88360345819837e+35;26.8;26.8
392;-5952;9;1933;15;26.8;26.8;9.969209968386869e+36;1.0906223705981703e+36;26.8;3.88360345819837e+35;26.8;26.8
393;-5922;10;1933;15;26.700000000000003;26.700000000000003;9.969209968386869e+36;1.0906223705981703e+36;26.700000000000003;3.88360345819837e+35;26.700000000000003;26.700000000000003
394;-5891;11;1933;15;26.1;26.1;9.969209968386869e+36;1.0906223705981703e+36;26.1;3.88360345819837e+35;26.1;26.1
395;-5861;12;1933;15;25.1;25.1;9.969209968386869e+36;1.0906223705981703e+36;25.1;3.88360345819837e+35;25.1;25.1
396;-5830;1;1934;15;24.200000000000003;24.200000000000003;9.969209968386869e+36;1.0906223705981703e+36;24.200000000000003;3.88360345819837e+35;24.200000000000003;24.200000000000003
397;-5799;2;1934;15;24.200000000000003;24.200000000000003;9.969209968386869e+36;1.0906223705981703e+36;24.200000000000003;3.88360345819837e+35;24.200000000000003;24.200000000000003
398;-5771;3;1934;15;24.700000000000003;24.700000000000003;9.969209968386869e+36;1.0906223705981703e+36;24.700000000000003;3.88360345819837e+35;24.700000000000003;24.700000000000003
399;-5740;4;1934;15;25.900000000000002;25.900000000000002;9.969209968386869e+36;1.0906223705981703e+36;25.900000000000002;3.88360345819837e+35;25.900000000000002;25.900000000000002
400;-5710;5;1934;15;27.1;27.1;9.969209968386869e+36;1.0906223705981703e+36;27.1;3.88360345819837e+35;27.1;27.1
401;-5679;6;1934;15;27.5;27.5;9.969209968386869e+36;1.0906223705981703e+36;27.5;3.88360345819837e+35;27.5;27.5
402;-5649;7;1934;15;26.6;26.6;9.969209968386869e+36;1.0906223705981703e+36;26.6;3.88360345819837e+35;26.6;26.6
403;-5618;8;1934;15;27.200000000000003;27.200000000000003;9.969209968386869e+36;1.0906223705981703e+36;27.200000000000003;3.88360345819837e+35;27.200000000000003;27.200000000000003
404;-5587;9;1934;15;26.8;26.8;9.969209968386869e+36;1.0906223705981703e+36;26.8;3.88360345819837e+35;26.8;26.8
405;-5557;10;1934;15;26.6;26.6;9.969209968386869e+36;1.0906223705981703e+36;26.6;3.88360345819837e+35;26.6;26.6
406;-5526;11;1934;15;26.5;26.5;9.969209968386869e+36;1.0906223705981703e+36;26.5;3.88360345819837e+35;26.5;26.5
407;-5496;12;1934;15;25.5;25.5;9.969209968386869e+36;1.0906223705981703e+36;25.5;3.88360345819837e+35;25.5;25.5
408;-5465;1;1935;15;25.3;25.3;9.969209968386869e+36;1.0906223705981703e+36;25.3;3.88360345819837e+35;25.3;25.3
409;-5434;2;1935;15;25.200000000000003;25.200000000000003;9.969209968386869e+36;1.0906223705981703e+36;25.200000000000003;3.88360345819837e+35;25.200000000000003;25.200000000000003
410;-5406;3;1935;15;24.8;24.8;9.969209968386869e+36;1.0906223705981703e+36;24.8;3.88360345819837e+35;24.8;24.8
411;-5375;4;1935;15;26.1;26.1;9.969209968386869e+36;1.0906223705981703e+36;26.1;3.88360345819837e+35;26.1;26.1
412;-5345;5;1935;15;26.8;26.8;9.969209968386869e+36;1.0906223705981703e+36;26.8;3.88360345819837e+35;26.8;26.8
413;-5314;6;1935;15;27.700000000000003;27.700000000000003;9.969209968386869e+36;1.0906223705981703e+36;27.700000000000003;3.88360345819837e+35;27.700000000000003;27.700000000000003
414;-5284;7;1935;15;26.6;26.6;9.969209968386869e+36;1.0906223705981703e+36;26.6;3.88360345819837e+35;26.6;26.6
415;-5253;8;1935;15;26.5;26.5;9.969209968386869e+36;1.0906223705981703e+36;26.5;3.88360345819837e+35;26.5;26.5
416;-5222;9;1935;15;26.5;26.5;9.969209968386869e+36;1.0906223705981703e+36;26.5;3.88360345819837e+35;26.5;26.5
417;-5192;10;1935;15;26.900000000000002;26.900000000000002;9.969209968386869e+36;1.0906223705981703e+36;26.900000000000002;3.88360345819837e+35;26.900000000000002;26.900000000000002
418;-5161;11;1935;15;26.900000000000002;26.900000000000002;9.969209968386869e+36;1.0906223705981703e+36;26.900000000000002;3.88360345819837e+35;26.900000000000002;26.900000000000002
419;-5131;12;1935;15;24.8;24.8;9.969209968386869e+36;1.0906223705981703e+36;24.8;3.88360345819837e+35;24.8;24.8
420;-5100;1;1936;15;24.8;24.8;9.969209968386869e+36;1.0906223705981703e+36;24.8;3.88360345819837e+35;24.8;24.8
421;-5069;2;1936;15;24.900000000000002;24.900000000000002;9.969209968386869e+36;1.0906223705981703e+36;24.900000000000002;3.88360345819837e+35;24.900000000000002;24.900000000000002
422;-5040;3;1936;15;26.0;26.0;9.969209968386869e+36;1.0906223705981703e+36;26.0;3.88360345819837e+35;26.0;26.0
423;-5009;4;1936;15;26.5;26.5;9.969209968386869e+36;1.0906223705981703e+36;26.5;3.88360345819837e+35;26.5;26.5
424;-4979;5;1936;15;27.6;27.6;9.969209968386869e+36;1.0906223705981703e+36;27.6;3.88360345819837e+35;27.6;27.6
425;-4948;6;1936;15;27.1;27.1;9.969209968386869e+36;1.0906223705981703e+36;27.1;3.88360345819837e+35;27.1;27.1
426;-4918;7;1936;15;26.8;26.8;9.969209968386869e+36;1.0906223705981703e+36;26.8;3.88360345819837e+35;26.8;26.8
427;-4887;8;1936;15;27.1;27.1;9.969209968386869e+36;1.0906223705981703e+36;27.1;3.88360345819837e+35;27.1;27.1
428;-4856;9;1936;15;27.400000000000002;27.400000000000002;9.969209968386869e+36;1.0906223705981703e+36;27.400000000000002;3.88360345819837e+35;27.400000000000002;27.400000000000002
429;-4826;10;1936;15;26.900000000000002;26.900000000000002;9.969209968386869e+36;1.0906223705981703e+36;26.900000000000002;3.88360345819837e+35;26.900000000000002;26.900000000000002
430;-4795;11;1936;15;26.3;26.3;9.969209968386869e+36;1.0906223705981703e+36;26.3;3.88360345819837e+35;26.3;26.3
431;-4765;12;1936;15;25.3;25.3;9.969209968386869e+36;1.0906223705981703e+36;25.3;3.88360345819837e+35;25.3;25.3
432;-4734;1;1937;15;24.400000000000002;24.400000000000002;9.969209968386869e+36;1.0906223705981703e+36;24.400000000000002;3.88360345819837e+35;24.400000000000002;24.400000000000002
433;-4703;2;1937;15;24.6;24.6;9.969209968386869e+36;1.0906223705981703e+36;24.6;3.88360345819837e+35;24.6;24.6
434;-4675;3;1937;15;25.6;25.6;9.969209968386869e+36;1.0906223705981703e+36;25.6;3.88360345819837e+35;25.6;25.6
435;-4644;4;1937;15;26.5;26.5;9.969209968386869e+36;1.0906223705981703e+36;26.5;3.88360345819837e+35;26.5;26.5
436;-4614;5;1937;15;27.6;27.6;9.969209968386869e+36;1.0906223705981703e+36;27.6;3.88360345819837e+35;27.6;27.6
437;-4583;6;1937;15;28.0;28.0;9.969209968386869e+36;1.0906223705981703e+36;28.0;3.88360345819837e+35;28.0;28.0
438;-4553;7;1937;15;27.700000000000003;27.700000000000003;9.969209968386869e+36;1.0906223705981703e+36;27.700000000000003;3.88360345819837e+35;27.700000000000003;27.700000000000003
439;-4522;8;1937;15;28.200000000000003;28.200000000000003;9.969209968386869e+36;1.0906223705981703e+36;28.200000000000003;3.88360345819837e+35;28.200000000000003;28.200000000000003
440;-4491;9;1937;15;28.400000000000002;28.400000000000002;9.969209968386869e+36;1.0906223705981703e+36;28.400000000000002;3.88360345819837e+35;28.400000000000002;28.400000000000002
441;-4461;10;1937;15;27.700000000000003;27.700000000000003;9.969209968386869e+36;1.0906223705981703e+36;27.700000000000003;3.88360345819837e+35;27.700000000000003;27.700000000000003
442;-4430;11;1937;15;27.400000000000002;27.400000000000002;9.969209968386869e+36;1.0906223705981703e+36;27.400000000000002;3.88360345819837e+35;27.400000000000002;27.400000000000002
443;-4400;12;1937;15;26.3;26.3;9.969209968386869e+36;1.0906223705981703e+36;26.3;3.88360345819837e+35;26.3;26.3
444;-4369;1;1938;15;24.8;24.8;9.969209968386869e+36;1.0906223705981703e+36;24.8;3.88360345819837e+35;24.8;24.8
445;-4338;2;1938;15;24.6;24.6;9.969209968386869e+36;1.0906223705981703e+36;24.6;3.88360345819837e+35;24.6;24.6
446;-4310;3;1938;15;25.0;25.0;9.969209968386869e+36;1.0906223705981703e+36;25.0;3.88360345819837e+35;25.0;25.0
447;-4279;4;1938;15;25.6;25.6;9.969209968386869e+36;1.0906223705981703e+36;25.6;3.88360345819837e+35;25.6;25.6
448;-4249;5;1938;15;26.8;26.8;9.969209968386869e+36;1.0906223705981703e+36;26.8;3.88360345819837e+35;26.8;26.8
449;-4218;6;1938;15;27.200000000000003;27.200000000000003;9.969209968386869e+36;1.0906223705981703e+36;27.200000000000003;3.88360345819837e+35;27.200000000000003;27.200000000000003
450;-4188;7;1938;15;27.200000000000003;27.200000000000003;9.969209968386869e+36;1.0906223705981703e+36;27.200000000000003;3.88360345819837e+35;27.200000000000003;27.200000000000003
451;-4157;8;1938;15;27.400000000000002;27.400000000000002;9.969209968386869e+36;1.0906223705981703e+36;27.400000000000002;3.88360345819837e+35;27.400000000000002;27.400000000000002
452;-4126;9;1938;15;27.6;27.6;9.969209968386869e+36;1.0906223705981703e+36;27.6;3.88360345819837e+35;27.6;27.6
453;-4096;10;1938;15;27.6;27.6;9.969209968386869e+36;1.0906223705981703e+36;27.6;3.88360345819837e+35;27.6;27.6
454;-4065;11;1938;15;26.3;26.3;9.969209968386869e+36;1.0906223705981703e+36;26.3;3.88360345819837e+35;26.3;26.3
455;-4035;12;1938;15;25.6;25.6;9.969209968386869e+36;1.0906223705981703e+36;25.6;3.88360345819837e+35;25.6;25.6
456;-4004;1;1939;15;24.3;24.3;9.969209968386869e+36;1.0906223705981703e+36;24.3;3.88360345819837e+35;24.3;24.3
457;-3973;2;1939;15;24.1;24.1;9.969209968386869e+36;1.0906223705981703e+36;24.1;3.88360345819837e+35;24.1;24.1
458;-3945;3;1939;15;25.400000000000002;25.400000000000002;9.969209968386869e+36;1.0906223705981703e+36;25.400000000000002;3.88360345819837e+35;25.400000000000002;25.400000000000002
459;-3914;4;1939;15;25.5;25.5;9.969209968386869e+36;1.0906223705981703e+36;25.5;3.88360345819837e+35;25.5;25.5
460;-3884;5;1939;15;26.6;26.6;9.969209968386869e+36;1.0906223705981703e+36;26.6;3.88360345819837e+35;26.6;26.6
461;-3853;6;1939;15;26.5;26.5;9.969209968386869e+36;1.0906223705981703e+36;26.5;3.88360345819837e+35;26.5;26.5
462;-3823;7;1939;15;26.6;26.6;9.969209968386869e+36;1.0906223705981703e+36;26.6;3.88360345819837e+35;26.6;26.6
463;-3792;8;1939;15;27.0;27.0;9.969209968386869e+36;1.0906223705981703e+36;27.0;3.88360345819837e+35;27.0;27.0
464;-3761;9;1939;15;27.3;27.3;9.969209968386869e+36;1.0906223705981703e+36;27.3;3.88360345819837e+35;27.3;27.3
465;-3731;10;1939;15;27.200000000000003;27.200000000000003;9.969209968386869e+36;1.0906223705981703e+36;27.200000000000003;3.88360345819837e+35;27.200000000000003;27.200000000000003
466;-3700;11;1939;15;27.0;27.0;9.969209968386869e+36;1.0906223705981703e+36;27.0;3.88360345819837e+35;27.0;27.0
467;-3670;12;1939;15;26.400000000000002;26.400000000000002;9.969209968386869e+36;1.0906223705981703e+36;26.400000000000002;3.88360345819837e+35;26.400000000000002;26.400000000000002
468;-3639;1;1940;15;25.8;25.8;9.969209968386869e+36;1.0906223705981703e+36;25.8;3.88360345819837e+35;25.8;25.8
469;-3608;2;1940;15;25.5;25.5;9.969209968386869e+36;1.0906223705981703e+36;25.5;3.88360345819837e+35;25.5;25.5
470;-3579;3;1940;15;26.0;26.0;9.969209968386869e+36;1.0906223705981703e+36;26.0;3.88360345819837e+35;26.0;26.0
471;-3548;4;1940;15;27.3;27.3;9.969209968386869e+36;1.0906223705981703e+36;27.3;3.88360345819837e+35;27.3;27.3
472;-3518;5;1940;15;28.200000000000003;28.200000000000003;9.969209968386869e+36;1.0906223705981703e+36;28.200000000000003;3.88360345819837e+35;28.200000000000003;28.200000000000003
473;-3487;6;1940;15;27.3;27.3;9.969209968386869e+36;1.0906223705981703e+36;27.3;3.88360345819837e+35;27.3;27.3
474;-3457;7;1940;15;27.1;27.1;9.969209968386869e+36;1.0906223705981703e+36;27.1;3.88360345819837e+35;27.1;27.1
475;-3426;8;1940;15;27.3;27.3;9.969209968386869e+36;1.0906223705981703e+36;27.3;3.88360345819837e+35;27.3;27.3
476;-3395;9;1940;15;27.700000000000003;27.700000000000003;9.969209968386869e+36;1.0906223705981703e+36;27.700000000000003;3.88360345819837e+35;27.700000000000003;27.700000000000003
477;-3365;10;1940;15;27.400000000000002;27.400000000000002;9.969209968386869e+36;1.0906223705981703e+36;27.400000000000002;3.88360345819837e+35;27.400000000000002;27.400000000000002
478;-3334;11;1940;15;27.0;27.0;9.969209968386869e+36;1.0906223705981703e+36;27.0;3.88360345819837e+35;27.0;27.0
479;-3304;12;1940;15;25.6;25.6;9.969209968386869e+36;1.0906223705981703e+36;25.6;3.88360345819837e+35;25.6;25.6
480;-3273;1;1941;15;25.3;25.3;9.969209968386869e+36;1.0906223705981703e+36;25.3;3.88360345819837e+35;25.3;25.3
481;-3242;2;1941;15;25.900000000000002;25.900000000000002;9.969209968386869e+36;1.0906223705981703e+36;25.900000000000002;3.88360345819837e+35;25.900000000000002;25.900000000000002
482;-3214;3;1941;15;26.5;26.5;9.969209968386869e+36;1.0906223705981703e+36;26.5;3.88360345819837e+35;26.5;26.5
483;-3183;4;1941;15;27.5;27.5;9.969209968386869e+36;1.0906223705981703e+36;27.5;3.88360345819837e+35;27.5;27.5
484;-3153;5;1941;15;28.1;28.1;9.969209968386869e+36;1.0906223705981703e+36;28.1;3.88360345819837e+35;28.1;28.1
485;-3122;6;1941;15;27.3;27.3;9.969209968386869e+36;1.0906223705981703e+36;27.3;3.88360345819837e+35;27.3;27.3
486;-3092;7;1941;15;27.0;27.0;9.969209968386869e+36;1.0906223705981703e+36;27.0;3.88360345819837e+35;27.0;27.0
487;-3061;8;1941;15;27.3;27.3;9.969209968386869e+36;1.0906223705981703e+36;27.3;3.88360345819837e+35;27.3;27.3
488;-3030;9;1941;15;27.400000000000002;27.400000000000002;9.969209968386869e+36;1.0906223705981703e+36;27.400000000000002;3.88360345819837e+35;27.400000000000002;27.400000000000002
489;-3000;10;1941;15;27.5;27.5;9.969209968386869e+36;1.0906223705981703e+36;27.5;3.88360345819837e+35;27.5;27.5
490;-2969;11;1941;15;27.0;27.0;9.969209968386869e+36;1.0906223705981703e+36;27.0;3.88360345819837e+35;27.0;27.0
491;-2939;12;1941;15;25.8;25.8;9.969209968386869e+36;1.0906223705981703e+36;25.8;3.88360345819837e+35;25.8;25.8
492;-2908;1;1942;15;25.700000000000003;25.700000000000003;9.969209968386869e+36;1.0906223705981703e+36;25.700000000000003;3.88360345819837e+35;25.700000000000003;25.700000000000003
493;-2877;2;1942;15;26.200000000000003;26.200000000000003;9.969209968386869e+36;1.0906223705981703e+36;26.200000000000003;3.88360345819837e+35;26.200000000000003;26.200000000000003
494;-2849;3;1942;15;26.200000000000003;26.200000000000003;9.969209968386869e+36;1.0906223705981703e+36;26.200000000000003;3.88360345819837e+35;26.200000000000003;26.200000000000003
495;-2818;4;1942;15;27.200000000000003;27.200000000000003;9.969209968386869e+36;1.0906223705981703e+36;27.200000000000003;3.88360345819837e+35;27.200000000000003;27.200000000000003
496;-2788;5;1942;15;27.8;27.8;9.969209968386869e+36;1.0906223705981703e+36;27.8;3.88360345819837e+35;27.8;27.8
497;-2757;6;1942;15;27.900000000000002;27.900000000000002;9.969209968386869e+36;1.0906223705981703e+36;27.900000000000002;3.88360345819837e+35;27.900000000000002;27.900000000000002
498;-2727;7;1942;15;26.8;26.8;9.969209968386869e+36;1.0906223705981703e+36;26.8;3.88360345819837e+35;26.8;26.8
499;-2696;8;1942;15;27.1;27.1;9.969209968386869e+36;1.0906223705981703e+36;27.1;3.88360345819837e+35;27.1;27.1
500;-2665;9;1942;15;27.3;27.3;9.969209968386869e+36;1.0906223705981703e+36;27.3;3.88360345819837e+35;27.3;27.3
501;-2635;10;1942;15;27.400000000000002;27.400000000000002;9.969209968386869e+36;1.0906223705981703e+36;27.400000000000002;3.88360345819837e+35;27.400000000000002;27.400000000000002
502;-2604;11;1942;15;27.1;27.1;9.969209968386869e+36;1.0906223705981703e+36;27.1;3.88360345819837e+35;27.1;27.1
503;-2574;12;1942;15;25.8;25.8;9.969209968386869e+36;1.0906223705981703e+36;25.8;3.88360345819837e+35;25.8;25.8
504;-2543;1;1943;15;25.3;25.3;9.969209968386869e+36;1.0906223705981703e+36;25.3;3.88360345819837e+35;25.3;25.3
505;-2512;2;1943;15;25.6;25.6;9.969209968386869e+36;1.0906223705981703e+36;25.6;3.88360345819837e+35;25.6;25.6
506;-2484;3;1943;15;25.3;25.3;9.969209968386869e+36;1.0906223705981703e+36;25.3;3.88360345819837e+35;25.3;25.3
507;-2453;4;1943;15;26.700000000000003;26.700000000000003;9.969209968386869e+36;1.0906223705981703e+36;26.700000000000003;3.88360345819837e+35;26.700000000000003;26.700000000000003
508;-2423;5;1943;15;26.6;26.6;9.969209968386869e+36;1.0906223705981703e+36;26.6;3.88360345819837e+35;26.6;26.6
509;-2392;6;1943;15;27.200000000000003;27.200000000000003;9.969209968386869e+36;1.0906223705981703e+36;27.200000000000003;3.88360345819837e+35;27.200000000000003;27.200000000000003
510;-2362;7;1943;15;26.900000000000002;26.900000000000002;9.969209968386869e+36;1.0906223705981703e+36;26.900000000000002;3.88360345819837e+35;26.900000000000002;26.900000000000002
511;-2331;8;1943;15;26.700000000000003;26.700000000000003;9.969209968386869e+36;1.0906223705981703e+36;26.700000000000003;3.88360345819837e+35;26.700000000000003;26.700000000000003
512;-2300;9;1943;15;27.3;27.3;9.969209968386869e+36;1.0906223705981703e+36;27.3;3.88360345819837e+35;27.3;27.3
513;-2270;10;1943;15;27.200000000000003;27.200000000000003;9.969209968386869e+36;1.0906223705981703e+36;27.200000000000003;3.88360345819837e+35;27.200000000000003;27.200000000000003
514;-2239;11;1943;15;26.5;26.5;9.969209968386869e+36;1.0906223705981703e+36;26.5;3.88360345819837e+35;26.5;26.5
515;-2209;12;1943;15;25.6;25.6;9.969209968386869e+36;1.0906223705981703e+36;25.6;3.88360345819837e+35;25.6;25.6
516;-2178;1;1944;15;25.1;25.1;9.969209968386869e+36;1.0906223705981703e+36;25.1;3.88360345819837e+35;25.1;25.1
517;-2147;2;1944;15;25.1;25.1;9.969209968386869e+36;1.0906223705981703e+36;25.1;3.88360345819837e+35;25.1;25.1
518;-2118;3;1944;15;25.6;25.6;9.969209968386869e+36;1.0906223705981703e+36;25.6;3.88360345819837e+35;25.6;25.6
519;-2087;4;1944;15;26.700000000000003;26.700000000000003;9.969209968386869e+36;1.0906223705981703e+36;26.700000000000003;3.88360345819837e+35;26.700000000000003;26.700000000000003
520;-2057;5;1944;15;27.3;27.3;9.969209968386869e+36;1.0906223705981703e+36;27.3;3.88360345819837e+35;27.3;27.3
521;-2026;6;1944;15;26.900000000000002;26.900000000000002;9.969209968386869e+36;1.0906223705981703e+36;26.900000000000002;3.88360345819837e+35;26.900000000000002;26.900000000000002
522;-1996;7;1944;15;27.200000000000003;27.200000000000003;9.969209968386869e+36;1.0906223705981703e+36;27.200000000000003;3.88360345819837e+35;27.200000000000003;27.200000000000003
523;-1965;8;1944;15;27.700000000000003;27.700000000000003;9.969209968386869e+36;1.0906223705981703e+36;27.700000000000003;3.88360345819837e+35;27.700000000000003;27.700000000000003
524;-1934;9;1944;15;27.200000000000003;27.200000000000003;9.969209968386869e+36;1.0906223705981703e+36;27.200000000000003;3.88360345819837e+35;27.200000000000003;27.200000000000003
525;-1904;10;1944;15;27.6;27.6;9.969209968386869e+36;1.0906223705981703e+36;27.6;3.88360345819837e+35;27.6;27.6
526;-1873;11;1944;15;27.0;27.0;9.969209968386869e+36;1.0906223705981703e+36;27.0;3.88360345819837e+35;27.0;27.0
527;-1843;12;1944;15;25.900000000000002;25.900000000000002;9.969209968386869e+36;1.0906223705981703e+36;25.900000000000002;3.88360345819837e+35;25.900000000000002;25.900000000000002
528;-1812;1;1945;15;24.8;24.8;9.969209968386869e+36;1.0906223705981703e+36;24.8;3.88360345819837e+35;24.8;24.8
529;-1781;2;1945;15;24.900000000000002;24.900000000000002;9.969209968386869e+36;1.0906223705981703e+36;24.900000000000002;3.88360345819837e+35;24.900000000000002;24.900000000000002
