index;time;month;year;day;Saint_Anthon;Saint_Peter;MSR;Saint_Georges
429;-4826;10;1936;15;25.400000000000002;25.400000000000002;25.400000000000002;25.400000000000002
430;-4795;11;1936;15;24.6;24.6;24.6;24.6
431;-4765;12;1936;15;23.700000000000003;23.700000000000003;23.700000000000003;23.700000000000003
432;-4734;1;1937;15;22.8;22.8;22.8;22.8
433;-4703;2;1937;15;22.900000000000002;22.900000000000002;22.900000000000002;22.900000000000002
434;-4675;3;1937;15;23.700000000000003;23.700000000000003;23.700000000000003;23.700000000000003
435;-4644;4;1937;15;24.0;24.0;24.0;24.0
436;-4614;5;1937;15;25.8;25.8;25.8;25.8
437;-4583;6;1937;15;25.900000000000002;25.900000000000002;25.900000000000002;25.900000000000002
438;-4553;7;1937;15;26.0;26.0;26.0;26.0
439;-4522;8;1937;15;26.200000000000003;26.200000000000003;26.200000000000003;26.200000000000003
440;-4491;9;1937;15;26.6;26.6;26.6;26.6
441;-4461;10;1937;15;25.700000000000003;25.700000000000003;25.700000000000003;25.700000000000003
442;-4430;11;1937;15;25.700000000000003;25.700000000000003;25.700000000000003;25.700000000000003
443;-4400;12;1937;15;24.3;24.3;24.3;24.3
444;-4369;1;1938;15;23.200000000000003;23.200000000000003;23.200000000000003;23.200000000000003
445;-4338;2;1938;15;22.6;22.6;22.6;22.6
446;-4310;3;1938;15;23.1;23.1;23.1;23.1
447;-4279;4;1938;15;23.1;23.1;23.1;23.1
448;-4249;5;1938;15;24.700000000000003;24.700000000000003;24.700000000000003;24.700000000000003
449;-4218;6;1938;15;25.0;25.0;25.0;25.0
450;-4188;7;1938;15;25.5;25.5;25.5;25.5
451;-4157;8;1938;15;25.8;25.8;25.8;25.8
452;-4126;9;1938;15;25.8;25.8;25.8;25.8
453;-4096;10;1938;15;25.6;25.6;25.6;25.6
454;-4065;11;1938;15;24.400000000000002;24.400000000000002;24.400000000000002;24.400000000000002
455;-4035;12;1938;15;24.1;24.1;24.1;24.1
456;-4004;1;1939;15;23.1;23.1;23.1;23.1
457;-3973;2;1939;15;22.5;22.5;22.5;22.5
458;-3945;3;1939;15;23.6;23.6;23.6;23.6
459;-3914;4;1939;15;23.200000000000003;23.200000000000003;23.200000000000003;23.200000000000003
460;-3884;5;1939;15;24.5;24.5;24.5;24.5
