index;time;month;year;day;Saint_Anthon;Saint_Peter;MSR;Saint_Georges
406;-5526;11;1934;15;242.60000000000002;242.60000000000002;242.60000000000002;242.60000000000002
407;-5496;12;1934;15;257.1;257.1;257.1;257.1
408;-5465;1;1935;15;128.4;128.4;128.4;128.4
409;-5434;2;1935;15;170.9;170.9;170.9;170.9
410;-5406;3;1935;15;111.80000000000001;111.80000000000001;111.80000000000001;111.80000000000001
411;-5375;4;1935;15;159.4;159.4;159.4;159.4
412;-5345;5;1935;15;213.20000000000002;213.20000000000002;213.20000000000002;213.20000000000002
413;-5314;6;1935;15;155.10000000000002;155.10000000000002;155.10000000000002;155.10000000000002
414;-5284;7;1935;15;261.90000000000003;261.90000000000003;261.90000000000003;261.90000000000003
415;-5253;8;1935;15;304.40000000000003;304.40000000000003;304.40000000000003;304.40000000000003
416;-5222;9;1935;15;297.0;297.0;297.0;297.0
417;-5192;10;1935;15;289.8;289.8;289.8;289.8
418;-5161;11;1935;15;194.8;194.8;194.8;194.8
419;-5131;12;1935;15;246.3;246.3;246.3;246.3
420;-5100;1;1936;15;109.60000000000001;109.60000000000001;109.60000000000001;109.60000000000001
421;-5069;2;1936;15;86.30000000000001;86.30000000000001;86.30000000000001;86.30000000000001
422;-5040;3;1936;15;56.2;56.2;56.2;56.2
423;-5009;4;1936;15;95.9;95.9;95.9;95.9
424;-4979;5;1936;15;425.6;425.6;425.6;425.6
425;-4948;6;1936;15;252.0;252.0;252.0;252.0
426;-4918;7;1936;15;318.20000000000005;318.20000000000005;318.20000000000005;318.20000000000005
427;-4887;8;1936;15;330.3;330.3;330.3;330.3
428;-4856;9;1936;15;354.3;354.3;354.3;354.3
429;-4826;10;1936;15;371.1;371.1;371.1;371.1
430;-4795;11;1936;15;216.60000000000002;216.60000000000002;216.60000000000002;216.60000000000002
431;-4765;12;1936;15;247.9;247.9;247.9;247.9
432;-4734;1;1937;15;221.9;221.9;221.9;221.9
433;-4703;2;1937;15;73.60000000000001;73.60000000000001;73.60000000000001;73.60000000000001
434;-4675;3;1937;15;72.4;72.4;72.4;72.4
435;-4644;4;1937;15;147.9;147.9;147.9;147.9
436;-4614;5;1937;15;121.60000000000001;121.60000000000001;121.60000000000001;121.60000000000001
437;-4583;6;1937;15;136.3;136.3;136.3;136.3
438;-4553;7;1937;15;165.70000000000002;165.70000000000002;165.70000000000002;165.70000000000002
439;-4522;8;1937;15;201.8;201.8;201.8;201.8
440;-4491;9;1937;15;219.10000000000002;219.10000000000002;219.10000000000002;219.10000000000002
441;-4461;10;1937;15;201.8;201.8;201.8;201.8
442;-4430;11;1937;15;286.2;286.2;286.2;286.2
443;-4400;12;1937;15;137.20000000000002;137.20000000000002;137.20000000000002;137.20000000000002
444;-4369;1;1938;15;120.10000000000001;120.10000000000001;120.10000000000001;120.10000000000001
445;-4338;2;1938;15;76.7;76.7;76.7;76.7
446;-4310;3;1938;15;98.5;98.5;98.5;98.5
447;-4279;4;1938;15;122.2;122.2;122.2;122.2
448;-4249;5;1938;15;193.10000000000002;193.10000000000002;193.10000000000002;193.10000000000002
449;-4218;6;1938;15;345.20000000000005;345.20000000000005;345.20000000000005;345.20000000000005
450;-4188;7;1938;15;168.70000000000002;168.70000000000002;168.70000000000002;168.70000000000002
451;-4157;8;1938;15;265.2;265.2;265.2;265.2
452;-4126;9;1938;15;251.3;251.3;251.3;251.3
453;-4096;10;1938;15;266.3;266.3;266.3;266.3
454;-4065;11;1938;15;445.5;445.5;445.5;445.5
455;-4035;12;1938;15;225.70000000000002;225.70000000000002;225.70000000000002;225.70000000000002
456;-4004;1;1939;15;137.3;137.3;137.3;137.3
457;-3973;2;1939;15;97.80000000000001;97.80000000000001;97.80000000000001;97.80000000000001
458;-3945;3;1939;15;121.80000000000001;121.80000000000001;121.80000000000001;121.80000000000001
459;-3914;4;1939;15;108.2;108.2;108.2;108.2
460;-3884;5;1939;15;156.8;156.8;156.8;156.8
461;-3853;6;1939;15;152.5;152.5;152.5;152.5
462;-3823;7;1939;15;143.20000000000002;143.20000000000002;143.20000000000002;143.20000000000002
463;-3792;8;1939;15;182.5;182.5;182.5;182.5
464;-3761;9;1939;15;255.4;255.4;255.4;255.4
465;-3731;10;1939;15;298.0;298.0;298.0;298.0
466;-3700;11;1939;15;329.90000000000003;329.90000000000003;329.90000000000003;329.90000000000003
467;-3670;12;1939;15;116.9;116.9;116.9;116.9
468;-3639;1;1940;15;103.7;103.7;103.7;103.7
469;-3608;2;1940;15;163.9;163.9;163.9;163.9
470;-3579;3;1940;15;114.4;114.4;114.4;114.4
471;-3548;4;1940;15;164.8;164.8;164.8;164.8
472;-3518;5;1940;15;227.9;227.9;227.9;227.9
473;-3487;6;1940;15;239.5;239.5;239.5;239.5
474;-3457;7;1940;15;176.4;176.4;176.4;176.4
475;-3426;8;1940;15;169.20000000000002;169.20000000000002;169.20000000000002;169.20000000000002
476;-3395;9;1940;15;194.4;194.4;194.4;194.4
477;-3365;10;1940;15;279.0;279.0;279.0;279.0
478;-3334;11;1940;15;320.3;320.3;320.3;320.3
479;-3304;12;1940;15;179.70000000000002;179.70000000000002;179.70000000000002;179.70000000000002
480;-3273;1;1941;15;155.9;155.9;155.9;155.9
481;-3242;2;1941;15;44.900000000000006;44.900000000000006;44.900000000000006;44.900000000000006
482;-3214;3;1941;15;104.5;104.5;104.5;104.5
483;-3183;4;1941;15;170.4;170.4;170.4;170.4
484;-3153;5;1941;15;306.3;306.3;306.3;306.3
485;-3122;6;1941;15;234.60000000000002;234.60000000000002;234.60000000000002;234.60000000000002
486;-3092;7;1941;15;245.8;245.8;245.8;245.8
487;-3061;8;1941;15;201.0;201.0;201.0;201.0
488;-3030;9;1941;15;308.40000000000003;308.40000000000003;308.40000000000003;308.40000000000003
489;-3000;10;1941;15;206.9;206.9;206.9;206.9
490;-2969;11;1941;15;326.90000000000003;326.90000000000003;326.90000000000003;326.90000000000003
491;-2939;12;1941;15;139.9;139.9;139.9;139.9
492;-2908;1;1942;15;139.9;139.9;139.9;139.9
493;-2877;2;1942;15;133.0;133.0;133.0;133.0
494;-2849;3;1942;15;113.10000000000001;113.10000000000001;113.10000000000001;113.10000000000001
495;-2818;4;1942;15;326.3;326.3;326.3;326.3
496;-2788;5;1942;15;212.20000000000002;212.20000000000002;212.20000000000002;212.20000000000002
497;-2757;6;1942;15;289.40000000000003;289.40000000000003;289.40000000000003;289.40000000000003
498;-2727;7;1942;15;226.3;226.3;226.3;226.3
499;-2696;8;1942;15;206.0;206.0;206.0;206.0
500;-2665;9;1942;15;359.90000000000003;359.90000000000003;359.90000000000003;359.90000000000003
501;-2635;10;1942;15;270.7;270.7;270.7;270.7
502;-2604;11;1942;15;479.0;479.0;479.0;479.0
503;-2574;12;1942;15;147.0;147.0;147.0;147.0
504;-2543;1;1943;15;173.60000000000002;173.60000000000002;173.60000000000002;173.60000000000002
505;-2512;2;1943;15;92.2;92.2;92.2;92.2
506;-2484;3;1943;15;127.0;127.0;127.0;127.0
507;-2453;4;1943;15;143.9;143.9;143.9;143.9
508;-2423;5;1943;15;234.10000000000002;234.10000000000002;234.10000000000002;234.10000000000002
509;-2392;6;1943;15;168.20000000000002;168.20000000000002;168.20000000000002;168.20000000000002
510;-2362;7;1943;15;162.70000000000002;162.70000000000002;162.70000000000002;162.70000000000002
511;-2331;8;1943;15;250.10000000000002;250.10000000000002;250.10000000000002;250.10000000000002
512;-2300;9;1943;15;193.3;193.3;193.3;193.3
513;-2270;10;1943;15;277.8;277.8;277.8;277.8
514;-2239;11;1943;15;212.8;212.8;212.8;212.8
515;-2209;12;1943;15;186.60000000000002;186.60000000000002;186.60000000000002;186.60000000000002
516;-2178;1;1944;15;114.4;114.4;114.4;114.4
517;-2147;2;1944;15;108.80000000000001;108.80000000000001;108.80000000000001;108.80000000000001
518;-2118;3;1944;15;61.6;61.6;61.6;61.6
519;-2087;4;1944;15;96.80000000000001;96.80000000000001;96.80000000000001;96.80000000000001
520;-2057;5;1944;15;301.5;301.5;301.5;301.5
521;-2026;6;1944;15;241.60000000000002;241.60000000000002;241.60000000000002;241.60000000000002
522;-1996;7;1944;15;272.2;272.2;272.2;272.2
523;-1965;8;1944;15;208.5;208.5;208.5;208.5
524;-1934;9;1944;15;324.8;324.8;324.8;324.8
525;-1904;10;1944;15;336.1;336.1;336.1;336.1
526;-1873;11;1944;15;232.8;232.8;232.8;232.8
527;-1843;12;1944;15;182.10000000000002;182.10000000000002;182.10000000000002;182.10000000000002
528;-1812;1;1945;15;81.9;81.9;81.9;81.9
529;-1781;2;1945;15;101.10000000000001;101.10000000000001;101.10000000000001;101.10000000000001
530;-1753;3;1945;15;70.9;70.9;70.9;70.9
531;-1722;4;1945;15;255.9;255.9;255.9;255.9
532;-1692;5;1945;15;213.60000000000002;213.60000000000002;213.60000000000002;213.60000000000002
533;-1661;6;1945;15;144.6;144.6;144.6;144.6
534;-1631;7;1945;15;239.4;239.4;239.4;239.4
535;-1600;8;1945;15;250.4;250.4;250.4;250.4
536;-1569;9;1945;15;204.8;204.8;204.8;204.8
537;-1539;10;1945;15;330.8;330.8;330.8;330.8
538;-1508;11;1945;15;182.3;182.3;182.3;182.3
539;-1478;12;1945;15;187.70000000000002;187.70000000000002;187.70000000000002;187.70000000000002
540;-1447;1;1946;15;126.7;126.7;126.7;126.7
541;-1416;2;1946;15;130.5;130.5;130.5;130.5
542;-1388;3;1946;15;74.9;74.9;74.9;74.9
543;-1357;4;1946;15;152.4;152.4;152.4;152.4
544;-1327;5;1946;15;264.8;264.8;264.8;264.8
545;-1296;6;1946;15;157.8;157.8;157.8;157.8
546;-1266;7;1946;15;179.60000000000002;179.60000000000002;179.60000000000002;179.60000000000002
547;-1235;8;1946;15;197.20000000000002;197.20000000000002;197.20000000000002;197.20000000000002
548;-1204;9;1946;15;227.60000000000002;227.60000000000002;227.60000000000002;227.60000000000002
549;-1174;10;1946;15;308.6;308.6;308.6;308.6
550;-1143;11;1946;15;228.70000000000002;228.70000000000002;228.70000000000002;228.70000000000002
551;-1113;12;1946;15;158.3;158.3;158.3;158.3
552;-1082;1;1947;15;190.10000000000002;190.10000000000002;190.10000000000002;190.10000000000002
553;-1051;2;1947;15;86.7;86.7;86.7;86.7
554;-1023;3;1947;15;83.4;83.4;83.4;83.4
555;-992;4;1947;15;163.60000000000002;163.60000000000002;163.60000000000002;163.60000000000002
556;-962;5;1947;15;202.10000000000002;202.10000000000002;202.10000000000002;202.10000000000002
557;-931;6;1947;15;161.9;161.9;161.9;161.9
558;-901;7;1947;15;175.70000000000002;175.70000000000002;175.70000000000002;175.70000000000002
559;-870;8;1947;15;150.8;150.8;150.8;150.8
560;-839;9;1947;15;302.6;302.6;302.6;302.6
561;-809;10;1947;15;261.90000000000003;261.90000000000003;261.90000000000003;261.90000000000003
562;-778;11;1947;15;192.70000000000002;192.70000000000002;192.70000000000002;192.70000000000002
563;-748;12;1947;15;125.4;125.4;125.4;125.4
564;-717;1;1948;15;98.7;98.7;98.7;98.7
565;-686;2;1948;15;108.2;108.2;108.2;108.2
566;-657;3;1948;15;114.7;114.7;114.7;114.7
567;-626;4;1948;15;152.20000000000002;152.20000000000002;152.20000000000002;152.20000000000002
568;-596;5;1948;15;213.3;213.3;213.3;213.3
569;-565;6;1948;15;216.8;216.8;216.8;216.8
570;-535;7;1948;15;239.8;239.8;239.8;239.8
571;-504;8;1948;15;342.70000000000005;342.70000000000005;342.70000000000005;342.70000000000005
572;-473;9;1948;15;212.10000000000002;212.10000000000002;212.10000000000002;212.10000000000002
573;-443;10;1948;15;359.0;359.0;359.0;359.0
574;-412;11;1948;15;375.6;375.6;375.6;375.6
575;-382;12;1948;15;162.0;162.0;162.0;162.0
576;-351;1;1949;15;141.70000000000002;141.70000000000002;141.70000000000002;141.70000000000002
577;-320;2;1949;15;122.60000000000001;122.60000000000001;122.60000000000001;122.60000000000001
578;-292;3;1949;15;129.5;129.5;129.5;129.5
579;-261;4;1949;15;116.2;116.2;116.2;116.2
580;-231;5;1949;15;165.20000000000002;165.20000000000002;165.20000000000002;165.20000000000002
581;-200;6;1949;15;237.10000000000002;237.10000000000002;237.10000000000002;237.10000000000002
582;-170;7;1949;15;185.3;185.3;185.3;185.3
583;-139;8;1949;15;203.9;203.9;203.9;203.9
584;-108;9;1949;15;478.8;478.8;478.8;478.8
585;-78;10;1949;15;382.3;382.3;382.3;382.3
586;-47;11;1949;15;192.8;192.8;192.8;192.8
587;-17;12;1949;15;160.9;160.9;160.9;160.9
588;14;1;1950;15;244.60000000000002;244.60000000000002;244.60000000000002;244.60000000000002
589;45;2;1950;15;179.4;179.4;179.4;179.4
590;73;3;1950;15;124.10000000000001;124.10000000000001;124.10000000000001;124.10000000000001
591;104;4;1950;15;229.3;229.3;229.3;229.3
592;134;5;1950;15;252.10000000000002;252.10000000000002;252.10000000000002;252.10000000000002
593;165;6;1950;15;244.3;244.3;244.3;244.3
594;195;7;1950;15;146.3;146.3;146.3;146.3
595;226;8;1950;15;254.0;254.0;254.0;254.0
596;257;9;1950;15;236.70000000000002;236.70000000000002;236.70000000000002;236.70000000000002
597;287;10;1950;15;367.3;367.3;367.3;367.3
598;318;11;1950;15;228.5;228.5;228.5;228.5
599;348;12;1950;15;225.5;225.5;225.5;225.5
600;379;1;1951;15;158.9;158.9;158.9;158.9
601;410;2;1951;15;92.4;92.4;92.4;92.4
602;438;3;1951;15;80.5;80.5;80.5;80.5
603;469;4;1951;15;161.0;161.0;161.0;161.0
604;499;5;1951;15;244.60000000000002;244.60000000000002;244.60000000000002;244.60000000000002
605;530;6;1951;15;198.5;198.5;198.5;198.5
606;560;7;1951;15;227.10000000000002;227.10000000000002;227.10000000000002;227.10000000000002
607;591;8;1951;15;321.6;321.6;321.6;321.6
608;622;9;1951;15;324.3;324.3;324.3;324.3
609;652;10;1951;15;237.5;237.5;237.5;237.5
610;683;11;1951;15;183.5;183.5;183.5;183.5
611;713;12;1951;15;270.2;270.2;270.2;270.2
612;744;1;1952;15;183.0;183.0;183.0;183.0
613;775;2;1952;15;88.7;88.7;88.7;88.7
614;804;3;1952;15;123.80000000000001;123.80000000000001;123.80000000000001;123.80000000000001
615;835;4;1952;15;275.3;275.3;275.3;275.3
616;865;5;1952;15;193.5;193.5;193.5;193.5
617;896;6;1952;15;165.9;165.9;165.9;165.9
618;926;7;1952;15;377.40000000000003;377.40000000000003;377.40000000000003;377.40000000000003
619;957;8;1952;15;448.40000000000003;448.40000000000003;448.40000000000003;448.40000000000003
620;988;9;1952;15;407.70000000000005;407.70000000000005;407.70000000000005;407.70000000000005
621;1018;10;1952;15;239.70000000000002;239.70000000000002;239.70000000000002;239.70000000000002
622;1049;11;1952;15;347.3;347.3;347.3;347.3
623;1079;12;1952;15;136.8;136.8;136.8;136.8
624;1110;1;1953;15;198.5;198.5;198.5;198.5
625;1141;2;1953;15;74.0;74.0;74.0;74.0
626;1169;3;1953;15;130.6;130.6;130.6;130.6
627;1200;4;1953;15;210.8;210.8;210.8;210.8
628;1230;5;1953;15;179.9;179.9;179.9;179.9
629;1261;6;1953;15;214.9;214.9;214.9;214.9
630;1291;7;1953;15;209.8;209.8;209.8;209.8
631;1322;8;1953;15;169.10000000000002;169.10000000000002;169.10000000000002;169.10000000000002
632;1353;9;1953;15;289.90000000000003;289.90000000000003;289.90000000000003;289.90000000000003
633;1383;10;1953;15;147.4;147.4;147.4;147.4
634;1414;11;1953;15;418.20000000000005;418.20000000000005;418.20000000000005;418.20000000000005
635;1444;12;1953;15;306.8;306.8;306.8;306.8
636;1475;1;1954;15;256.2;256.2;256.2;256.2
637;1506;2;1954;15;196.10000000000002;196.10000000000002;196.10000000000002;196.10000000000002
638;1534;3;1954;15;140.70000000000002;140.70000000000002;140.70000000000002;140.70000000000002
639;1565;4;1954;15;257.1;257.1;257.1;257.1
640;1595;5;1954;15;134.9;134.9;134.9;134.9
641;1626;6;1954;15;169.8;169.8;169.8;169.8
642;1656;7;1954;15;201.4;201.4;201.4;201.4
643;1687;8;1954;15;364.6;364.6;364.6;364.6
644;1718;9;1954;15;452.70000000000005;452.70000000000005;452.70000000000005;452.70000000000005
645;1748;10;1954;15;535.2;535.2;535.2;535.2
646;1779;11;1954;15;169.10000000000002;169.10000000000002;169.10000000000002;169.10000000000002
647;1809;12;1954;15;266.3;266.3;266.3;266.3
648;1840;1;1955;15;174.3;174.3;174.3;174.3
649;1871;2;1955;15;126.80000000000001;126.80000000000001;126.80000000000001;126.80000000000001
650;1899;3;1955;15;115.30000000000001;115.30000000000001;115.30000000000001;115.30000000000001
651;1930;4;1955;15;279.8;279.8;279.8;279.8
652;1960;5;1955;15;246.60000000000002;246.60000000000002;246.60000000000002;246.60000000000002
653;1991;6;1955;15;122.5;122.5;122.5;122.5
654;2021;7;1955;15;194.9;194.9;194.9;194.9
655;2052;8;1955;15;472.6;472.6;472.6;472.6
656;2083;9;1955;15;352.0;352.0;352.0;352.0
657;2113;10;1955;15;491.1;491.1;491.1;491.1
658;2144;11;1955;15;377.6;377.6;377.6;377.6
659;2174;12;1955;15;158.0;158.0;158.0;158.0
660;2205;1;1956;15;148.8;148.8;148.8;148.8
661;2236;2;1956;15;205.0;205.0;205.0;205.0
662;2265;3;1956;15;117.7;117.7;117.7;117.7
663;2296;4;1956;15;273.8;273.8;273.8;273.8
664;2326;5;1956;15;108.2;108.2;108.2;108.2
665;2357;6;1956;15;256.6;256.6;256.6;256.6
666;2387;7;1956;15;177.10000000000002;177.10000000000002;177.10000000000002;177.10000000000002
667;2418;8;1956;15;333.40000000000003;333.40000000000003;333.40000000000003;333.40000000000003
668;2449;9;1956;15;179.20000000000002;179.20000000000002;179.20000000000002;179.20000000000002
669;2479;10;1956;15;300.3;300.3;300.3;300.3
670;2510;11;1956;15;334.20000000000005;334.20000000000005;334.20000000000005;334.20000000000005
671;2540;12;1956;15;470.0;470.0;470.0;470.0
672;2571;1;1957;15;183.5;183.5;183.5;183.5
673;2602;2;1957;15;78.7;78.7;78.7;78.7
674;2630;3;1957;15;50.6;50.6;50.6;50.6
675;2661;4;1957;15;100.10000000000001;100.10000000000001;100.10000000000001;100.10000000000001
676;2691;5;1957;15;85.0;85.0;85.0;85.0
677;2722;6;1957;15;312.0;312.0;312.0;312.0
678;2752;7;1957;15;259.90000000000003;259.90000000000003;259.90000000000003;259.90000000000003
679;2783;8;1957;15;280.1;280.1;280.1;280.1
680;2814;9;1957;15;145.70000000000002;145.70000000000002;145.70000000000002;145.70000000000002
681;2844;10;1957;15;271.8;271.8;271.8;271.8
682;2875;11;1957;15;354.6;354.6;354.6;354.6
683;2905;12;1957;15;270.1;270.1;270.1;270.1
684;2936;1;1958;15;52.0;52.0;52.0;52.0
685;2967;2;1958;15;63.1;63.1;63.1;63.1
686;2995;3;1958;15;31.400000000000002;31.400000000000002;31.400000000000002;31.400000000000002
687;3026;4;1958;15;280.3;280.3;280.3;280.3
688;3056;5;1958;15;595.7;595.7;595.7;595.7
689;3087;6;1958;15;304.8;304.8;304.8;304.8
690;3117;7;1958;15;338.5;338.5;338.5;338.5
691;3148;8;1958;15;244.9;244.9;244.9;244.9
692;3179;9;1958;15;340.20000000000005;340.20000000000005;340.20000000000005;340.20000000000005
693;3209;10;1958;15;512.8000000000001;512.8000000000001;512.8000000000001;512.8000000000001
694;3240;11;1958;15;344.5;344.5;344.5;344.5
695;3270;12;1958;15;222.0;222.0;222.0;222.0
696;3301;1;1959;15;196.60000000000002;196.60000000000002;196.60000000000002;196.60000000000002
697;3332;2;1959;15;123.60000000000001;123.60000000000001;123.60000000000001;123.60000000000001
698;3360;3;1959;15;149.20000000000002;149.20000000000002;149.20000000000002;149.20000000000002
699;3391;4;1959;15;168.70000000000002;168.70000000000002;168.70000000000002;168.70000000000002
700;3421;5;1959;15;345.0;345.0;345.0;345.0
701;3452;6;1959;15;132.5;132.5;132.5;132.5
702;3482;7;1959;15;336.0;336.0;336.0;336.0
703;3513;8;1959;15;156.20000000000002;156.20000000000002;156.20000000000002;156.20000000000002
704;3544;9;1959;15;254.0;254.0;254.0;254.0
705;3574;10;1959;15;193.10000000000002;193.10000000000002;193.10000000000002;193.10000000000002
706;3605;11;1959;15;193.8;193.8;193.8;193.8
707;3635;12;1959;15;210.20000000000002;210.20000000000002;210.20000000000002;210.20000000000002
708;3666;1;1960;15;106.2;106.2;106.2;106.2
709;3697;2;1960;15;138.20000000000002;138.20000000000002;138.20000000000002;138.20000000000002
710;3726;3;1960;15;177.10000000000002;177.10000000000002;177.10000000000002;177.10000000000002
711;3757;4;1960;15;237.10000000000002;237.10000000000002;237.10000000000002;237.10000000000002
712;3787;5;1960;15;199.0;199.0;199.0;199.0
713;3818;6;1960;15;129.0;129.0;129.0;129.0
714;3848;7;1960;15;288.7;288.7;288.7;288.7
715;3879;8;1960;15;239.70000000000002;239.70000000000002;239.70000000000002;239.70000000000002
716;3910;9;1960;15;334.6;334.6;334.6;334.6
717;3940;10;1960;15;302.1;302.1;302.1;302.1
718;3971;11;1960;15;378.20000000000005;378.20000000000005;378.20000000000005;378.20000000000005
719;4001;12;1960;15;356.70000000000005;356.70000000000005;356.70000000000005;356.70000000000005
720;4032;1;1961;15;162.5;162.5;162.5;162.5
721;4063;2;1961;15;103.7;103.7;103.7;103.7
722;4091;3;1961;15;68.4;68.4;68.4;68.4
723;4122;4;1961;15;85.7;85.7;85.7;85.7
724;4152;5;1961;15;149.6;149.6;149.6;149.6
725;4183;6;1961;15;143.70000000000002;143.70000000000002;143.70000000000002;143.70000000000002
726;4213;7;1961;15;236.9;236.9;236.9;236.9
727;4244;8;1961;15;350.40000000000003;350.40000000000003;350.40000000000003;350.40000000000003
728;4275;9;1961;15;173.3;173.3;173.3;173.3
729;4305;10;1961;15;314.5;314.5;314.5;314.5
730;4336;11;1961;15;396.5;396.5;396.5;396.5
731;4366;12;1961;15;262.7;262.7;262.7;262.7
732;4397;1;1962;15;216.70000000000002;216.70000000000002;216.70000000000002;216.70000000000002
733;4428;2;1962;15;126.2;126.2;126.2;126.2
734;4456;3;1962;15;141.5;141.5;141.5;141.5
735;4487;4;1962;15;362.20000000000005;362.20000000000005;362.20000000000005;362.20000000000005
736;4517;5;1962;15;144.5;144.5;144.5;144.5
737;4548;6;1962;15;273.2;273.2;273.2;273.2
738;4578;7;1962;15;185.3;185.3;185.3;185.3
739;4609;8;1962;15;257.90000000000003;257.90000000000003;257.90000000000003;257.90000000000003
740;4640;9;1962;15;181.70000000000002;181.70000000000002;181.70000000000002;181.70000000000002
741;4670;10;1962;15;342.70000000000005;342.70000000000005;342.70000000000005;342.70000000000005
742;4701;11;1962;15;158.4;158.4;158.4;158.4
743;4731;12;1962;15;135.5;135.5;135.5;135.5
744;4762;1;1963;15;273.1;273.1;273.1;273.1
745;4793;2;1963;15;122.5;122.5;122.5;122.5
746;4821;3;1963;15;78.30000000000001;78.30000000000001;78.30000000000001;78.30000000000001
747;4852;4;1963;15;128.9;128.9;128.9;128.9
748;4882;5;1963;15;192.70000000000002;192.70000000000002;192.70000000000002;192.70000000000002
749;4913;6;1963;15;186.10000000000002;186.10000000000002;186.10000000000002;186.10000000000002
750;4943;7;1963;15;322.0;322.0;322.0;322.0
751;4974;8;1963;15;214.10000000000002;214.10000000000002;214.10000000000002;214.10000000000002
752;5005;9;1963;15;248.3;248.3;248.3;248.3
753;5035;10;1963;15;247.4;247.4;247.4;247.4
754;5066;11;1963;15;278.1;278.1;278.1;278.1
755;5096;12;1963;15;86.0;86.0;86.0;86.0
756;5127;1;1964;15;125.4;125.4;125.4;125.4
757;5158;2;1964;15;138.3;138.3;138.3;138.3
758;5187;3;1964;15;148.1;148.1;148.1;148.1
759;5218;4;1964;15;197.70000000000002;197.70000000000002;197.70000000000002;197.70000000000002
760;5248;5;1964;15;137.3;137.3;137.3;137.3
761;5279;6;1964;15;163.60000000000002;163.60000000000002;163.60000000000002;163.60000000000002
762;5309;7;1964;15;341.6;341.6;341.6;341.6
763;5340;8;1964;15;201.20000000000002;201.20000000000002;201.20000000000002;201.20000000000002
764;5371;9;1964;15;162.60000000000002;162.60000000000002;162.60000000000002;162.60000000000002
765;5401;10;1964;15;247.10000000000002;247.10000000000002;247.10000000000002;247.10000000000002
766;5432;11;1964;15;124.7;124.7;124.7;124.7
767;5462;12;1964;15;133.70000000000002;133.70000000000002;133.70000000000002;133.70000000000002
768;5493;1;1965;15;192.10000000000002;192.10000000000002;192.10000000000002;192.10000000000002
769;5524;2;1965;15;49.800000000000004;49.800000000000004;49.800000000000004;49.800000000000004
770;5552;3;1965;15;56.400000000000006;56.400000000000006;56.400000000000006;56.400000000000006
771;5583;4;1965;15;93.10000000000001;93.10000000000001;93.10000000000001;93.10000000000001
772;5613;5;1965;15;327.6;327.6;327.6;327.6
773;5644;6;1965;15;192.8;192.8;192.8;192.8
774;5674;7;1965;15;245.3;245.3;245.3;245.3
775;5705;8;1965;15;180.60000000000002;180.60000000000002;180.60000000000002;180.60000000000002
776;5736;9;1965;15;244.3;244.3;244.3;244.3
777;5766;10;1965;15;218.4;218.4;218.4;218.4
778;5797;11;1965;15;282.1;282.1;282.1;282.1
779;5827;12;1965;15;413.70000000000005;413.70000000000005;413.70000000000005;413.70000000000005
780;5858;1;1966;15;121.30000000000001;121.30000000000001;121.30000000000001;121.30000000000001
781;5889;2;1966;15;152.5;152.5;152.5;152.5
782;5917;3;1966;15;182.4;182.4;182.4;182.4
783;5948;4;1966;15;129.8;129.8;129.8;129.8
784;5978;5;1966;15;290.6;290.6;290.6;290.6
785;6009;6;1966;15;251.0;251.0;251.0;251.0
786;6039;7;1966;15;320.6;320.6;320.6;320.6
787;6070;8;1966;15;198.9;198.9;198.9;198.9
788;6101;9;1966;15;257.6;257.6;257.6;257.6
789;6131;10;1966;15;204.8;204.8;204.8;204.8
790;6162;11;1966;15;325.1;325.1;325.1;325.1
791;6192;12;1966;15;238.10000000000002;238.10000000000002;238.10000000000002;238.10000000000002
792;6223;1;1967;15;150.9;150.9;150.9;150.9
793;6254;2;1967;15;97.30000000000001;97.30000000000001;97.30000000000001;97.30000000000001
794;6282;3;1967;15;139.0;139.0;139.0;139.0
795;6313;4;1967;15;123.60000000000001;123.60000000000001;123.60000000000001;123.60000000000001
796;6343;5;1967;15;143.8;143.8;143.8;143.8
797;6374;6;1967;15;111.5;111.5;111.5;111.5
798;6404;7;1967;15;200.3;200.3;200.3;200.3
799;6435;8;1967;15;152.6;152.6;152.6;152.6
800;6466;9;1967;15;370.90000000000003;370.90000000000003;370.90000000000003;370.90000000000003
801;6496;10;1967;15;282.90000000000003;282.90000000000003;282.90000000000003;282.90000000000003
802;6527;11;1967;15;270.7;270.7;270.7;270.7
803;6557;12;1967;15;127.60000000000001;127.60000000000001;127.60000000000001;127.60000000000001
804;6588;1;1968;15;85.30000000000001;85.30000000000001;85.30000000000001;85.30000000000001
805;6619;2;1968;15;44.300000000000004;44.300000000000004;44.300000000000004;44.300000000000004
806;6648;3;1968;15;87.80000000000001;87.80000000000001;87.80000000000001;87.80000000000001
807;6679;4;1968;15;116.0;116.0;116.0;116.0
808;6709;5;1968;15;183.70000000000002;183.70000000000002;183.70000000000002;183.70000000000002
809;6740;6;1968;15;212.9;212.9;212.9;212.9
810;6770;7;1968;15;175.8;175.8;175.8;175.8
811;6801;8;1968;15;223.70000000000002;223.70000000000002;223.70000000000002;223.70000000000002
812;6832;9;1968;15;216.70000000000002;216.70000000000002;216.70000000000002;216.70000000000002
813;6862;10;1968;15;183.60000000000002;183.60000000000002;183.60000000000002;183.60000000000002
814;6893;11;1968;15;198.70000000000002;198.70000000000002;198.70000000000002;198.70000000000002
815;6923;12;1968;15;329.6;329.6;329.6;329.6
816;6954;1;1969;15;143.9;143.9;143.9;143.9
