index;time;month;year;day;La_Vega;Monte_Cristi;San_Jose_de_Ocoa;Espaillat;Bahoruco;DOM;Santiago;La_Altagracia;Valverde;Samana;Dajabon;Pedernales;Independencia;La_Estrelleta;Sanchez_Ramirez;Santo_Domingo;Barahona;Monte_Plata;Maria_Trinidad_Sanchez;San_Cristobal;Monsenor_Nouel;San_Pedro_de_Macoris;Salcedo;La_Romana;San_Juan;Santiago_Rodriguez;Hato_Mayor;Peravia;Distrito_Nacional;Puerto_Plata;Duarte;El_Seybo;Azua
10;-17579;11;1901;15;19.772936274814402;24.700000000000003;20.235438354355082;23.513503141490617;21.823749538420643;22.552797715253565;20.4361871795634;24.543782843500473;23.43564285485863;24.34459268919532;22.745250636214724;23.099731897629667;21.64648424658869;21.18474251973527;23.081300040210408;23.713618065944875;23.135875567193946;23.645231479059895;24.176902435431924;22.988194723070553;21.629220284868957;24.26013216155777;23.543217021136364;24.514074641469556;20.434309352228276;19.113106219279018;24.067602038133618;24.091885732500224;24.564677239487004;24.098286719171913;23.742756986081684;24.044103588775798;19.925424336206014
11;-17549;12;1901;15;19.066589100070154;23.616394704800626;19.625284895542862;22.627943242515048;21.128250986505854;21.78676311479774;19.63809218833026;23.839660837770978;22.38082766977052;23.54465415854776;21.907350474001472;22.34501905978826;20.987858484979572;20.44717248624755;22.275131788208856;22.996043717889304;22.40440109095331;22.932583728984937;23.33954503963096;22.33241457770218;20.92275060625328;23.47532274256094;22.643217021136365;23.781188540984708;19.742277054261997;18.363766104631633;23.271064243068636;23.480483378952236;23.798206472554288;23.06746587609304;22.873429808097928;23.27947803700067;19.304454679874723
12;-17518;1;1902;15;17.950330779490674;22.593991174667714;18.570059730167955;21.512298471397227;20.19734169713557;20.81658517468013;18.56751000517102;22.891588371964694;21.291422120952515;22.59969265323781;21.049584311618062;21.724554827425223;20.119664917166457;19.612104070880267;21.126626766331686;21.982626515608114;21.589103514196804;21.84153603843123;22.272904419846984;21.454225906567455;19.807875603988666;22.606124412234813;21.459130023484846;22.883102289472014;18.75887331163206;17.354008837750325;22.362757367153907;22.885503940393324;22.96408954028517;21.967465876093037;21.70469773499228;22.346738713431844;18.42548690496951
13;-17487;2;1902;15;18.766589100070153;23.416394704800627;19.403283332950927;22.330660563991756;21.12693610726636;21.627015188336532;19.38126640920797;23.607134524741447;22.171281632336516;23.39969265323781;21.82768403450256;22.51268865407139;20.987858484979572;20.412104070880268;22.010194238202583;22.800331941531457;22.457660932751974;22.649710076083498;23.108122188994756;22.221249873469397;20.693154943654434;23.26946180578927;22.343217021136365;23.572335801538998;19.6870681652546;18.163866791948156;23.01613629503991;23.497153790426005;23.764091230831852;22.85809045773599;22.57342980809793;22.987383410968814;19.23919727191183
14;-17459;3;1902;15;19.072936274814403;23.938798234933543;19.545390663900335;22.684542171681954;21.435290510505524;21.827329182428606;19.76560499640416;23.376309156530006;22.693391999289574;23.248074624360232;22.289308059394404;22.66979249797303;21.21007761844435;20.832139896684346;22.313686039328662;22.823596913821405;22.6440035267025;22.67579117492881;23.210843023153224;22.33241457770218;20.929220284868954;23.210643789817077;22.811391016439398;23.4114058311226;20.054247337125553;18.493541341858148;22.97788501870817;23.508679892216335;23.697623844992485;23.359437751739843;22.88820266624424;22.94500926781243;19.396751744509597
15;-17428;4;1902;15;20.199662177590916;25.0;20.476632148451635;23.879107528728543;22.249254713362987;22.73086678398268;20.9086743714895;24.188900373711228;23.775923832090626;24.14111075403041;23.12189311445792;23.30343907582879;21.836896947866585;21.557380968590273;23.362968881690808;23.56805521316615;23.326345930490348;23.447206405256317;24.262478982249448;23.18795737116818;21.892673281833645;23.964861792973807;24.011391016439394;24.21407464146956;21.031427022438915;19.59333996722511;23.784008521502066;24.297525035153043;24.397627226085838;24.39828671917191;24.057529844227993;23.740644697536965;20.25621101010022
16;-17398;5;1902;15;20.6037825850437;25.86120176506646;20.80838487132184;24.31773311435064;22.700063892718386;23.257146198006676;21.365604996404162;24.985987175465027;24.50477322629376;24.696210718072898;23.781693553786667;23.913779237159286;22.524645522425075;22.18474251973527;23.603108257830915;24.019846856954413;23.835971251581338;23.896608078055117;24.714193081993752;23.43257281230376;22.13478159791804;24.575662614995277;24.259130023484847;24.954486369598605;21.42431466578623;20.132822127674668;24.45247438657936;24.603040589563516;24.964092921378526;25.049205692968744;24.32066080289481;24.511393593986703;20.70224314950432
17;-17367;6;1902;15;21.350887215852474;26.51639470480063;21.540896086518934;25.104805664709524;23.3172150856796;23.90853219782597;22.17936140044111;25.42438162233628;25.173251510673577;25.296210718072903;24.593898737264546;24.514921686546227;23.197839188014918;22.93984676090663;24.321738179695533;24.621918502189562;24.418217970981782;24.526384617529093;25.387978679129823;24.09935942730334;22.907239600237503;25.1449415805546;24.975043025833333;25.431611695187126;22.080584125470494;20.9032482650812;24.979163850522358;25.10341183429056;25.43115476860644;25.859437751739843;24.990583085756676;24.9803837160373;21.322190564513477
18;-17337;7;1902;15;21.730508487820206;27.177596469867083;21.926709670714615;25.523167757304055;23.85606656539228;24.426492500581485;22.593117804478066;26.039927775113032;25.75880163555967;25.851310682115386;25.12210380584016;25.160434437755818;23.724652019931114;23.422312553222987;24.777517521454595;25.142980751376594;25.03593935678554;25.00556282980187;25.840340735618543;24.632493695002974;23.309447607086188;25.732115815259448;25.45913002348485;26.031611695187124;22.551238949749838;21.332872471332934;25.574319179542652;25.803040589563516;26.0640946119252;26.39025859481871;25.459315158862317;25.58128939507393;21.78297880880378
19;-17306;8;1902;15;22.161354798049505;27.322403530132917;22.317113554962308;25.924680408687372;24.083350992837016;24.718864305836416;23.02052576675959;26.37657609387206;26.10490791506064;26.0962107180729;25.19477894960181;25.30338483484148;23.851464851847304;23.557380968590273;25.12173817969553;25.444921318743972;25.23193916662285;25.330860772252237;26.170834391788873;24.98803648846897;23.69662626973988;26.001524399419345;25.775043025833334;26.35181755925165;22.835653279571176;21.63277178401641;25.85247438657936;26.091885732500227;26.29762553553916;26.77016046410075;25.790583085756673;25.91312303960612;22.070327853101144
20;-17275;9;1902;15;21.810129759787944;27.12240353013292;21.917825942548184;25.770490819707245;23.796232924344462;24.42887029280883;22.648038574833492;25.959862870961338;25.864626937828646;25.944469750490445;24.978303251609155;25.014924061234485;23.65145835434127;23.32231255322299;24.909276509832466;25.198653529899612;25.004432985749116;25.095827363960634;26.07083439178887;24.58819472307055;23.341251276533722;25.664861792973806;25.675043025833332;25.949148748904694;22.45775217375796;21.252588379728586;25.51405655614958;25.703164337805866;26.0976221544458;26.579535882457805;25.69058308575668;25.518393288918222;21.739134703148338
21;-17245;10;1902;15;21.34676680839969;26.638798234933546;21.49153095184183;25.334971304611575;23.051285284970565;23.8962497740281;22.148038574833492;25.434638699249565;25.3117816310776;25.544408281138008;24.526951352658973;24.349931553463403;22.97599396634526;22.82231255322299;24.453497168073397;24.696975118267765;24.075573687330525;24.621125306411006;25.635616622641102;24.055139572671706;22.924322609350803;25.16249697726579;25.19095602818182;25.406823272288335;21.898146796572007;20.74273042553076;25.03728381515756;25.00917488518573;25.53115307805976;26.06881317009689;25.221851012651026;24.985653965349393;21.245542991673936
22;-17214;11;1902;15;20.072936274814403;25.238798234933544;20.476632148451635;23.880700947871656;22.179958317542916;22.84660651815585;20.808779217281874;24.607401462083505;23.88953657535766;24.592851721612867;23.27199846014904;23.367126411251014;21.97829067877558;21.63984676090663;23.33896327033479;23.89423422838969;23.42218626634867;23.848926919688555;24.496186349426075;23.18811560576976;21.858815947467804;24.347096142428853;23.859130023484852;24.567166606018933;20.848163014715684;19.613106219279018;24.20249474376084;24.297525035153043;24.698206472554286;24.51838484988987;24.043352090959797;24.145009267812434;20.231937982522865
23;-17184;12;1902;15;19.51369373087893;24.15519293973417;20.02528489554286;23.047817986492895;21.541339024461678;22.179927314931184;20.13809218833026;24.039660837770978;22.880827669770525;23.84465415854776;22.434098297935794;22.74496719348921;21.419658419660422;20.947172486247545;22.658699260079747;23.299793774756292;22.804401090953316;23.2497100760835;23.694046722772875;22.732256343100605;21.324804271171587;23.744731326720835;23.043217021136364;23.991955028917722;20.1736875778254;18.863766104631633;23.571064243068633;23.880483378952242;24.031737396168243;23.55809045773599;23.242756986081684;23.544103588775798;19.704454679874722
24;-17153;1;1903;15;18.713693730878926;23.455192939734168;19.32033840169791;22.315015792873933;20.953550476257846;21.585201552608655;19.38126640920797;23.60301251901195;22.171281632336516;23.39969265323781;21.854431858436875;22.391949341046573;20.85145835434127;20.412104070880268;21.92662676633169;22.761433188553315;22.275414213351528;22.637059883708083;23.072904419846985;22.209847817334243;20.59520860857274;23.321314993237976;22.25913002348485;23.583102289472013;19.554381262006736;18.163866791948156;23.08944683109691;23.58562768863567;23.697618773352445;22.85809045773599;22.504697734992284;23.04937383808789;19.133805605598166
25;-17122;2;1903;15;18.966589100070152;23.916394704800627;19.54412093325454;22.53609520694517;21.35673704510356;21.814917618995743;19.667614850963396;23.455206990547726;22.605034864219547;23.49969265323781;22.319446185506234;22.713779237159287;21.292845587744225;20.849674104367985;22.15869926007975;22.88094810397627;22.639907652152424;22.745233921360352;23.262623872136672;22.321170756168605;20.822750606253276;23.25642578666035;22.543217021136364;23.458313866573224;19.947873848024138;18.573775089804233;23.042825758982904;23.597153790426006;23.79762046389913;23.259437751739846;22.74275698608168;22.951185196161155;19.40367186688505
26;-17094;3;1903;15;19.35667795423492;24.277596469867085;19.845034470107393;22.968897400564135;21.65244170346673;22.083281139410534;20.06560499640416;23.54404978084253;22.993391999289575;23.54801315500779;22.61605588332872;22.926790234588317;21.483258289022118;21.132139896684347;22.557906697569603;23.046730808243584;22.844003526702505;22.901089117379183;23.492769541346405;22.632335460401396;21.214345282604345;23.41064378981708;23.02730401878788;23.58661740822381;20.290149910314277;18.793541341858145;23.20111227771615;23.80304058956352;23.89762553553916;23.65943775173984;23.119470593138594;23.14591494684906;19.654029618857344
27;-17063;4;1903;15;20.199662177590916;24.96120176506646;20.526910819981595;23.879107528728543;22.249254713362987;22.75851507635023;20.879256554648737;24.356640998023757;23.765329380908636;24.192851721612865;23.026740661276733;23.335992695908395;21.836896947866585;21.50227672741891;23.405305651566426;23.666245723666542;23.34006712613142;23.53903480990451;24.279623269590395;23.243658399235763;21.963077619234802;24.064861792973804;24.011391016439394;24.356400118085915;21.012070723134784;19.503197921422938;23.875805279817843;24.29764878339539;24.49762722608584;24.39828671917191;24.057529844227993;23.876019145761834;20.25621101010022
28;-17033;5;1903;15;20.9729362748144;26.02240353013292;21.267547271018227;24.71622046296732;22.987414147842397;23.69071649228031;21.679361400441113;25.749338856705997;24.77894212417567;25.247951685655355;23.963183578848675;24.246384723537936;22.792839090238186;22.402276727418908;24.11038257771281;24.59671296253223;24.157756617139373;24.475786290327893;25.194909167999604;23.932651929604553;22.618007272665498;25.25810721828409;24.743217021136363;25.679274792497395;21.71775726831816;20.42291382981859;25.11758168095214;25.103040589563516;25.56409123083185;25.409009431532823;24.820065698016702;25.21221736056949;21.12876677959382
29;-17002;6;1903;15;21.967145536431957;26.977596469867088;22.149423620892428;25.78493092073168;23.817653378759427;24.542048065236607;22.749943583600352;26.33992777511303;25.70981175274054;26.047890216302914;25.00698413307968;25.047475306625834;23.697832690508882;23.402276727418908;24.98667572970181;25.31997793482218;24.935971251581336;25.218210579876825;26.087978679129822;24.74381663383734;23.522114602502114;25.98396900270816;25.675043025833332;26.30949208263529;22.586080952261693;21.40319792142294;25.840808939960116;25.797648783395392;26.19762384499248;26.448715039378932;25.69058308575668;25.879478037000666;21.914993843888002
30;-16972;7;1903;15;21.730508487820206;27.177596469867083;21.927065864507554;25.587648242208385;23.938915372431072;24.47924586804026;22.622535621318825;26.172187150800507;25.76939608674166;25.899631183885372;25.130341654836485;25.203436701140532;23.751471349353345;23.43984676090663;24.7939500495837;25.21984685695441;25.135939356785542;25.088436482703305;25.92226725381172;24.632572812303763;23.309447607086188;25.83211581525945;25.475043025833333;26.156400118085916;22.634686865839722;21.42296417347685;25.659295162218893;25.808679892216336;26.164092921378522;26.399634013175763;25.490583085756672;25.680383716037298;21.82570093445603
31;-16941;8;1903;15;22.161354798049505;27.422403530132918;22.317469748755247;25.924680408687372;24.126471734003463;24.73869203718371;23.049943583600353;26.37657609387206;26.168347672993676;26.0962107180729;25.234612169351266;25.30338483484148;23.85147134935334;23.574915176273915;25.12173817969553;25.444921318743972;25.236003146377133;25.330860772252237;26.170834391788873;24.98803648846897;23.69662626973988;25.97329779928726;25.775043025833334;26.329697946699813;22.91910119566106;21.73272144035815;25.85247438657936;26.097525035153044;26.29762553553916;26.790258594818713;25.790583085756673;25.91312303960612;22.11236690444478
32;-16910;9;1903;15;21.510129759787944;26.722403530132915;21.676632148451635;25.46777349823054;23.52287295226098;24.154000638087485;22.33428217079654;25.775409023738085;25.48476742644464;25.6962107180729;24.586541100605483;24.7579263246192;23.346484246588687;22.93984676090663;24.651613279708084;24.99865352989961;24.80036900599483;24.887655768608827;25.770834391788874;24.388194723070548;23.11165561393487;25.493088393105893;25.375043025833335;25.77126836145653;22.14670272666457;20.9426800818725;25.30585331446536;25.497525035153043;25.897622154445806;26.188911300814855;25.390583085756674;25.31839328891822;21.44162283176876
33;-16880;10;1903;15;21.063025128979167;26.200000000000003;21.25957707970465;25.047898754252692;22.77792531288708;23.672768428010233;21.83428217079654;25.434638699249565;24.931922119693596;25.444408281138006;24.108441377720983;24.092985683147162;22.671013361086644;22.43984676090663;24.269929696202507;24.595034550900383;23.879573877493208;24.50399895931244;25.461831025505035;23.899596779205705;22.709601949016562;25.093088393105894;24.975043025833333;25.396056784355316;21.58709734947862;20.432822127674672;24.93728381515756;24.90905113694338;25.4976221544458;25.67818858845395;25.051928729789164;24.92275785919368;21.01727687603612
34;-16849;11;1903;15;19.9729362748144;25.038798234933545;20.376632148451634;23.716220462967325;22.03683757637647;22.73810695927763;20.67936140044111;24.59597731503625;23.726096817424622;24.49285172161287;23.07199846014904;23.267178277550062;21.87828418126954;21.484742519735267;23.238963270334793;23.794234228389687;23.322154371552873;23.7534030744117;24.37690243543193;23.088115605769765;21.758815947467806;24.32954074571767;23.743217021136363;24.567166606018933;20.66470928860028;19.413106219279022;24.175805279817844;24.19752503515305;24.598206472554285;24.388911300814858;23.942756986081683;24.142374143156385;20.123619281894207
35;-16819;12;1903;15;18.92995205145841;23.455192939734168;19.434168623709294;22.46074543613401;20.984691952259574;21.623829007609054;19.52433578429331;23.576042219187947;22.200968158386523;23.34465415854776;21.802502927182662;22.244967193489213;20.88785848497957;20.347172486247544;22.123636810086026;22.797853207388915;22.304369196157516;22.732583728984938;23.157618521437776;22.17671354963461;20.7396792734362;23.275322742560938;22.52730401878788;23.538863064368346;19.573687577825403;18.25390815043381;23.071064243068633;23.380359630709897;23.59820647255429;22.867465876093043;22.74216188120357;23.044103588775794;19.140663159210128
36;-16788;1;1904;15;18.413693730878933;23.19399117466771;18.96153219579446;22.015015792873932;20.65355047625784;21.24888154588855;19.081266409207974;23.143782843500475;21.871281632336515;22.99969265323781;21.641346462621737;22.091949341046575;20.551464851847307;20.14967410436799;21.575131788208857;22.361433188553313;21.975414213351534;22.237059883708085;22.7274061029889;21.809847817334244;20.22480427117159;22.921314993237978;21.95913002348485;23.158313866573224;19.25438707203226;17.86391713560641;22.689446831096905;23.191266991288494;23.29761877335245;22.558090457735986;22.174024912976037;22.647644392468482;18.83200055128636
37;-16757;2;1904;15;18.566589100070154;23.51639470480063;19.08531472735109;22.133377885468462;20.956737045103562;21.367672871310887;19.253858446926444;22.939660837770976;22.178020659586593;22.99969265323781;21.919446185506235;22.337132770607077;20.892845587744226;20.449674104367986;21.70720428195692;22.38094810397627;22.239907652152418;22.24075776663721;22.799981267937643;21.821170756168605;20.35234626885213;22.702207783503624;22.143217021136362;22.947547378640206;19.547873848024135;18.173775089804238;22.469515222925896;23.102793093078823;23.297620463899126;22.788911300814856;22.312084164065435;22.389194769042074;19.001866812573248
38;-16728;3;1904;15;19.25667795423492;24.238798234933547;19.686228264203944;22.868897400564133;21.635290510505524;21.97934748168862;19.995022813244923;23.344049780842532;22.95683175722261;23.396333656777774;22.529141279143865;22.83718701159438;21.41008411595039;21.049674104367988;22.422844247575874;22.923596913821406;22.82625024610295;22.779486615557477;23.392769541346404;22.432414577702183;21.04394094520319;23.228199186528265;22.92730401878788;23.386617408223813;20.27359782640416;18.793490998199886;23.01277772433539;23.60867989221634;23.797623844992483;23.579535882457805;23.019470593138593;22.947644392468476;19.561226339482815
39;-16697;4;1904;15;19.846766808399686;24.700000000000003;20.068104614078145;23.49626495122968;21.905695679116704;22.32617643292745;20.565500150611786;23.641094845247007;23.43831517627568;23.64111075403041;22.813655265461595;22.980137408680044;21.536903445372623;21.23984676090663;22.946536353561697;23.08937961808872;23.022281950736062;22.964332752354878;23.81698066539137;22.74357928193497;21.49472694675195;23.464861792973807;23.61139101643939;23.689286218570764;20.64348705672371;19.203248265081196;23.284008521502066;23.803288086048212;23.897628916632517;24.01838484988987;23.626857022211748;23.24064469753696;19.855089030097034
40;-16667;5;1904;15;20.75667795423492;26.0;21.00838487132184;24.5005756918495;22.843622926964667;23.43318547619412;21.508779217281877;25.19741132251228;24.642381882108705;24.896210718072897;23.976846006967854;24.037132770607073;22.624645522425073;22.33984676090663;23.803108257830917;24.21984685695441;23.940035231335617;24.096608078055112;24.91419308199375;23.632572812303763;22.332727932999738;24.775662614995277;24.45913002348485;25.154486369598605;21.61226044152696;20.322964173476848;24.652474386579364;24.80304058956352;25.164092921378526;25.229107562250782;24.520660802894813;24.71312303960612;20.901560075195697
41;-16636;6;1904;15;21.203782585043697;26.27759646986709;21.440896086518936;24.984930920731678;23.121278240684976;23.778127805878967;21.949943583600348;25.43992777511303;24.962657059491583;25.247890216302917;24.3589130643339;24.40447304324112;23.039213426405794;22.72231255322299;24.22173817969553;24.541302339744746;24.235971251581333;24.430860772252238;25.27083439178887;23.99943854460413;22.805185935319198;25.129750999551433;24.87504302583333;25.431611695187126;21.865725685817207;20.613156562937277;24.967498403903118;25.00341183429056;25.397625535539156;25.668813170096893;24.890583085756674;24.978654270417884;21.2131887895762
42;-16606;7;1904;15;21.21425016724073;26.638798234933546;21.426709670714615;25.004805664709526;23.438915372431072;23.929802085719253;22.079361400441112;25.572187150800506;25.231787430926715;25.29963118388537;24.595355981905843;24.726738368289272;23.251471349353345;22.922312553222987;24.229012499577426;24.66236458893178;24.631907271827057;24.505562829801868;25.30512296647077;24.132572812303763;22.794572604821575;25.234480630967468;24.87504302583333;25.556400118085918;22.11533637656111;20.832872471332934;25.05929516221889;25.303040589563516;25.630565378857924;25.819732143893724;24.890583085756674;25.0803837160373;21.291980583741054
43;-16575;8;1904;15;21.39799184666125;26.622403530132917;21.56683488343235;25.12468040868737;23.383350992837013;23.96256793357279;22.24994358360035;25.565151946824805;25.36834767299368;25.247951685655355;24.49477894960181;24.626738368289274;23.151471349353343;22.85738096859027;24.31257997144832;24.646730808243586;24.531939166622852;24.52268917690043;25.325336074930796;24.232335460401394;22.90929326515581;25.20152439941935;24.975043025833333;25.551817559251653;22.134642692379778;20.932771784016413;25.044271144895134;25.39176198425788;25.497625535539157;25.990258594818716;24.95991026374043;25.111393593986705;21.370327853101145
44;-16544;9;1904;15;21.263025128979173;26.52240353013292;21.426353476921676;25.186135590825067;23.28314488638863;23.906182879637054;22.077456391674254;25.475409023738088;25.275221389010635;25.396210718072897;24.386541100605484;24.547529547613138;23.119664917166457;22.739846760906634;24.400118301585255;24.700463019399223;24.518154181390184;24.587655768608823;25.488907873595693;24.132493695002974;22.839197611615415;25.193088393105892;25.15913002348485;25.47126836145653;21.945692139473167;20.7426800818725;25.005853314465355;25.2974012869107;25.5976221544458;25.979535882457807;25.15931515886232;25.01839328891822;21.240939757460144
45;-16514;10;1904;15;20.86302512897917;26.138798234933546;21.05104954533116;24.850616075729402;22.634134092009354;23.46098588066694;21.648038574833492;25.066898074937036;24.8117816310776;25.144408281138002;24.026951352658973;23.916287350295907;22.50281979327353;22.32231255322299;24.0534971680734;24.316358955822952;23.67960577228901;24.221125306411004;25.216332708646952;23.655218689972493;22.509601949016563;24.764861792973804;24.775043025833334;25.031611695187124;21.462244223383284;20.24273042553076;24.63728381515756;24.614814187838547;25.19762384499248;25.568813170096895;24.82125590777292;24.585653965349394;20.823790522352972
46;-16483;11;1904;15;20.009573323426146;24.938798234933543;20.476275954658696;23.777983626394946;22.024187831500477;22.77177252236338;20.66560499640416;24.755206990547727;23.64623730604062;24.59627218742534;22.980236309145365;23.299731897629663;21.846484246588687;21.402276727418908;23.28130004021041;23.913618065944878;23.33587556719394;23.845231479059894;24.413330636767025;23.188194723070552;21.841887280284883;24.460132161557773;23.759130023484847;24.71407464146956;20.658151891132206;19.403197921422937;24.282626055457378;24.291885732500226;24.764677239487007;24.30766213752896;23.94335209095979;24.24500926781243;20.180897156241954
47;-16453;12;1904;15;19.32995205145841;23.85519293973417;19.82528489554286;22.86074543613401;21.341339024461682;22.003005113212406;19.924335784293312;23.939660837770973;22.60096815838652;23.74465415854776;22.20250292718266;22.544967193489214;21.21965841966042;20.74717248624755;22.523636810086025;23.176659880334118;22.604401090953314;23.13258372898494;23.557618521437778;22.5323354604014;21.139679273436197;23.644731326720837;22.92730401878788;23.89195502891772;19.973687577825398;18.65390815043381;23.471064243068632;23.680483378952243;23.93173570562157;23.26746587609304;23.142161881203574;23.4441035887758;19.504454679874723
