index;time;month;year;day;La_Vega;Monte_Cristi;San_Jose_de_Ocoa;Espaillat;Bahoruco;DOM;Santiago;La_Altagracia;Valverde;Samana;Dajabon;Pedernales;Independencia;La_Estrelleta;Sanchez_Ramirez;Santo_Domingo;Barahona;Monte_Plata;Maria_Trinidad_Sanchez;San_Cristobal;Monsenor_Nouel;San_Pedro_de_Macoris;Salcedo;La_Romana;San_Juan;Santiago_Rodriguez;Hato_Mayor;Peravia;Distrito_Nacional;Puerto_Plata;Duarte;El_Seybo;Azua
10;-17579;11;1901;15;156.75662221878946;148.783451309523;138.65897066642373;260.64850945728335;119.44605009839455;181.55117440080605;175.69797171415783;225.039188863602;186.59697905704206;266.51269243249175;114.22788281954895;158.04687938705146;143.43674310559226;114.50892675879632;202.83999540727336;198.49809862234966;139.28749727351632;207.3217606563776;269.8277932119398;145.01291010801222;163.67165992777032;247.1140694448251;225.39874797742408;229.60868187703252;115.12835213559397;147.12235427777338;260.3788731421211;127.69729713764374;222.47466572177413;239.4756463712738;242.1923700190934;254.56001476272687;143.85728839924764
11;-17549;12;1901;15;136.78144509084677;147.5522166782798;96.15987052373528;280.292184394869;47.26112324630802;130.8090656230842;159.86784133151298;118.21544957951882;193.99983574712996;229.5349428284625;83.15363400370408;64.92217779260308;47.56292074579419;55.10532077968847;172.81083746668784;135.97289102298717;60.097832017525384;148.4976597182975;252.66561432000003;83.76159439801138;124.13765796161147;157.38352772681822;222.818729057727;121.98256818593993;59.10599141153751;115.42908285001535;177.1320081706478;50.88633400608972;147.84895244646293;268.4879444051861;222.99619779395508;151.72565443331803;97.21320868429106
12;-17518;1;1902;15;136.9646387026191;100.82491783455814;119.24327258179315;238.76409194436522;45.43839962675887;124.47284380788103;143.71509258476263;128.63692390299502;149.29111332554004;213.04003803599565;56.15360452052659;67.93961935987457;44.50449931002821;42.23329017955714;180.04850860347258;148.24296355815088;57.33042520874721;153.91244680871748;230.7701153755201;114.44355502231568;149.24220762383501;154.9885526661903;205.49405388818167;134.70802167874007;55.721562951575976;88.97727149961932;162.50537309332105;73.63146801015175;159.98369821081855;210.86436671266134;212.56368783626687;147.97627913208277;105.31871402608712
13;-17487;2;1902;15;81.32812923117736;63.51030888663014;60.21807141555331;133.36064681149068;27.62639730600975;66.9507203509974;88.30275915308307;58.273215360014866;84.13401905379226;102.55972500734292;48.37378141507526;19.414814154302828;24.70886119677535;38.906950204086094;102.2634476886503;70.87242043010629;22.226858925432776;83.89694227208588;118.52337294437996;52.00808362657889;80.45428039047201;71.13005199289152;124.57607564583327;55.396278419202325;39.50353776548637;64.61022722793734;90.73119827359997;21.18949210884365;52.38456951593094;109.43452962645216;119.84221586720385;85.66179069141369;43.544764830079664
14;-17459;3;1902;15;72.0665717287176;78.17091539940571;54.45195710724035;107.50646138453789;64.85835898161463;72.04408847288248;91.8226482543668;40.86724084332732;100.28021094834395;80.91536711077241;71.53145689794293;80.36022282219157;91.70168679947872;83.6181103182996;70.02392051418997;59.11134545042438;61.361764044743;64.06551442645919;91.96028812011063;46.5128340701393;60.89398811130932;59.22627636961386;82.62902505212111;43.83561274503273;66.56644489262214;86.96912563635763;68.38203794681837;34.084506238690246;56.5163913368777;122.5024233989408;80.88896826210588;60.82735929831778;60.58432898356061
15;-17428;4;1902;15;71.73016064092792;63.76602008581699;59.918739734464154;82.71857619781453;81.43444915289246;78.16852881048374;85.6491918785496;70.20975138482515;80.38107922980151;71.86705670100422;69.22234930296753;131.51028644166882;111.16055486132478;89.57951661057457;64.8933876765333;71.97341680672973;97.61846840111613;55.33500903179055;75.70976514289072;68.10483717678605;61.00614961118062;86.7720142656278;72.05060236166665;84.85563352867905;72.6228027134687;83.54208842961113;61.664090572701426;81.6447666952766;112.92145947145542;87.24297007489352;70.12106565945626;56.46304478736233;81.63500375994673
16;-17398;5;1902;15;299.91903682895384;169.73708947089912;302.75427210801286;238.6580534472287;306.2714049123521;281.27047284500094;292.28772208108364;206.3026422452496;205.22146540258237;257.2814612791744;280.60809544984124;392.8470125331878;388.6894312542918;343.8109004176614;302.4763161207211;292.7357589544518;332.8461689614803;278.36775910652204;270.0243784230891;309.0908602778952;304.8444658853038;262.33199389558945;289.7803007243184;232.3993697741696;286.58796767649227;312.30926282364567;228.10182059952612;314.0128099110538;313.41537694633985;182.15152210074544;301.7707709256014;207.76083812349268;309.28422347934554
17;-17367;6;1902;15;217.14213757732333;139.28805934217363;241.52757886946074;165.6643121023918;257.36509059349123;225.16797778037818;199.28765329885184;189.80126709314368;144.51882688539087;227.71628397410595;268.9115624310021;235.64873176565413;299.1097708417944;306.947105715546;230.5644599939824;232.4750566475205;241.9236162705598;251.83561229863344;219.11728352288372;218.16661609672855;236.39524626609324;234.24064962518315;205.6815054476517;192.627827243331;251.781583390973;252.35379651951564;257.8338251138777;192.499023717201;196.566659753507;115.88408882809456;228.5972024563442;255.08655074105346;231.0720990281605
18;-17337;7;1902;15;52.828387891016;26.5114993912119;69.8173839860844;69.90063681554311;63.66782646139815;62.80313239621513;45.01555867552004;56.30352169547745;32.068751200415974;79.21866527901734;57.957470989503875;70.74634100595408;67.69092076836013;66.4409862598466;85.2379695008072;72.92653561250926;70.24303080812548;73.417939211002;86.88623557058035;82.72966837504563;79.29344432803404;69.6003777961995;84.23817872522731;61.451970392045894;56.95139687302227;49.37046365050498;69.0781620366941;80.24992458427043;71.75674867742327;36.75499419863192;89.71111137121068;62.33435889376772;57.718898419608045
19;-17306;8;1902;15;76.87706303331572;46.64369354852228;90.24676926614708;82.26443004821013;99.74981481554187;93.19816156476844;73.74790840455753;89.11406147752791;57.796140922544986;119.57162085393531;89.5892549164112;91.19479418532266;115.04456073929103;116.43505002276947;100.85328965156603;101.87104125385879;84.0484154436952;113.17991468024667;112.22974638375241;90.43036085724358;95.47985391042995;112.6438898240815;92.80869976515154;88.54725265006266;101.84788249297755;89.63390305828167;128.88556458393418;79.4926720020075;86.97675022835918;58.67651074041651;105.99616187836233;120.52815358592107;81.34995625779429
20;-17275;9;1902;15;54.30367992005509;41.895622945863956;61.22785507878041;49.7101466921838;66.44796326861002;64.66528764880307;55.11267855362159;73.09350259152487;46.20372272963884;73.013786678959;68.02089634428117;76.11513797108861;74.52704010061498;75.98245920551025;60.29351994929042;65.41300080299625;68.84588186913834;67.45445332505847;66.88925220028402;65.65523305913783;60.04580284969535;78.26529302175582;54.70652482386366;73.84078156662046;64.59409885031027;67.82564506227999;82.12283258012377;70.27756803447936;65.40460692300076;43.174104454198144;61.40714791908223;80.866409711126;59.31700341913363
21;-17245;10;1902;15;94.4187083971026;85.02514881307272;96.5907627555892;95.4846012995274;113.90137921342347;101.71771045761626;99.80007937229963;87.67290330619886;90.01299300045488;94.66690548514752;109.91479807468721;123.16019747055718;128.0347093338863;119.98087259426921;95.79871029142195;95.15778152796337;115.24048432929143;97.11418013920259;96.92813340178098;98.29212401142632;96.81937246031612;102.65126073909994;94.36599905401515;91.05771362458009;109.55076874914388;111.21681565242832;108.00187918398713;98.78760766051323;91.71237549417216;89.9994034410235;94.99521771671637;106.13287963766295;97.19049299572626
22;-17214;11;1902;15;84.06221373223686;100.15511594689598;69.53024829110936;149.27160775354605;69.57886479831224;99.66930725913683;101.16507649968293;112.3701077896514;117.01701127804436;132.19255587343568;74.18795223180956;114.26934419258907;87.40898899082038;67.47950286642374;102.88664980613774;100.95885900540945;91.68816920916923;97.21137795154915;143.12071076143542;78.47798461242553;80.84471945757174;125.30446162501853;121.66371441143927;121.14151344462614;62.95771134775267;87.70823351674073;119.00750489447813;81.68257236212979;130.85689668065578;147.83188475460906;125.89235407485907;112.38058972478363;82.29965203783593
23;-17184;12;1902;15;140.16184569446557;166.00140079268166;98.46761705343442;280.94866522089643;59.672611604890726;139.68130368004608;168.22950976108802;125.22439252993401;209.09768355163646;212.57163546846553;95.2999927163569;115.24399095704652;64.72101085291462;62.015839089288875;169.14932349059254;148.0670716649482;93.2121124377653;140.15509574178702;243.86406650070606;93.6161682681444;122.85929895337688;175.8838477532546;221.0255980882573;145.90979582644417;63.97860519136118;126.31711506194229;160.60288727563454;77.79372757454534;203.3268833456864;282.2158870698357;217.04714011727486;134.70579699922925;121.74047953084911
24;-17153;1;1903;15;73.66521861537562;63.78456482126654;58.64971726035392;142.99092573458304;21.300318426310497;65.89608248949985;81.69772243629893;62.32674250588212;91.71226442049414;116.3399939863474;33.33611121503126;30.49658410766861;19.955286021531187;22.816513481970894;95.48077032749008;71.85298257509365;25.452204737197885;77.31608841602905;131.42601894330375;55.130975734306425;75.58998521483869;74.51335188067691;115.78649644431805;64.23040722521469;28.642197191433365;50.40704070430463;82.86986042772403;32.85991478207426;74.09065598190433;131.02510876677943;116.79474898556056;73.54099371084402;49.444256664284396
25;-17122;2;1903;15;25.972365338673374;29.87811472931977;14.870492958316033;52.06693266603248;7.547891029784069;20.913509103971183;32.114792806945715;12.637662364252073;36.234887329670926;30.607734115776587;20.285062345516916;8.246783271918707;6.71586507202912;13.659033553251046;30.086152222686586;16.915397849921224;6.8127329291566;20.007481999806146;40.793208966423336;12.935278968526669;21.148027188890275;16.50981967792451;42.35312150962117;12.779429757053736;11.987659343761369;24.193600119582246;21.428494189788896;6.043166825368735;13.714108161937467;47.59757624133624;38.200971564111065;18.272069411795822;11.482607167440412
26;-17094;3;1903;15;37.821033134103736;37.3715106516966;28.860850894511543;64.87658479953785;27.588487674779397;39.581621153214016;47.057723726729854;36.72857640610047;51.60451599400851;57.25529147246489;30.936495831375563;34.21963248742654;36.09804210823424;34.66025753742691;41.3123674709159;36.9113714489391;27.381571679066777;40.0284167309782;59.687377677979256;26.235154944899136;33.6349096560047;43.30420321402538;49.2693787186363;36.77582247874608;29.45444892508706;40.76961823734974;48.7993377560299;19.643306592014795;38.00282522938177;67.46977317129293;49.76580901344688;45.65045144415361;29.81539581503474
27;-17063;4;1903;15;146.01155551671582;107.07796074364337;123.92724611929216;154.49180452146214;130.06943246544446;133.45841864197186;163.30594642138837;105.4134176455548;141.59262807110838;155.00065710925216;123.78923416756052;107.28897228620684;160.36450011311865;173.85066752753644;138.96397056321385;120.12148252920062;92.08636863037898;129.43898301277596;150.75830094396733;102.65421693389436;135.4617358653678;125.19895649099965;143.55277730295452;102.76659893607044;148.7430580385811;156.33025327342634;147.64886675533455;64.4935614031151;105.290136007125;152.6931384085776;144.1532855786407;141.94702951128411;120.3841664183567
28;-17033;5;1903;15;371.1132489621448;190.27803773648156;378.0194212483148;293.4707033745677;336.84839288250845;331.5829153560296;350.3181765005845;252.40014751226852;238.6705433838737;345.40564736348045;317.36974515327034;355.37388471259555;410.3252027026863;397.3216264739676;389.59834682062905;361.90765740318835;319.12739425750544;374.2000740768359;347.2428929409174;351.2579580054519;392.76737023273085;314.62850135639667;364.9176189328792;263.25206453600947;343.08321539998894;365.57972090562384;318.47446127550046;293.6760881168376;325.26683274903263;213.96156374964136;386.08836026580684;298.34479350956275;350.44736658110764
29;-17002;6;1903;15;96.80290671946966;64.7114993912119;108.15866323960613;83.10326185780767;114.21552650646157;108.75778906576656;90.1407573361823;117.36334742479133;67.85874817125993;117.58239582411635;114.0218189092093;132.35247268697444;132.09113891375097;124.1185702582513;107.85891547285395;116.24886082257211;129.0760096255924;117.11376877381582;111.75872002349817;114.37403550062658;105.14876886942608;129.77465680858145;99.87401040583339;121.59380196255628;102.67073541570628;110.55703773566731;127.12078725105432;124.5673226244265;121.48804315036189;57.45048241946198;111.81639065611093;126.64612022411791;107.86438007240159
30;-16972;7;1903;15;53.29943359120188;23.557938222673975;74.25290112313232;72.03619752350967;59.884996490804944;66.69573635697189;43.21524805714181;75.90852047816205;30.16647404945079;91.76979155307542;49.91344308348309;68.62604487399251;61.65297673169212;57.357028898714645;91.96067416579609;83.92553123223585;69.7689714874573;84.57224088602317;95.0687485851461;91.1082373641036;84.91916439353926;86.36607472418926;88.57217967121217;80.03541465351017;52.29974358919628;45.28411664872857;85.30086354850984;89.99645162428283;84.75255701786324;35.85267898487414;96.7899040762813;80.4481483310564;58.906557458593326
31;-16941;8;1903;15;162.4832069217713;107.80600882533228;192.79047918088293;150.10189749647577;277.52688351608083;201.6873771096706;161.32425378333508;129.20148492884005;125.11198730898184;184.52046729550855;230.9206944784117;303.1096916418343;352.9219799780089;311.7095746440498;189.18976430345867;194.17706029652786;258.48796670557067;200.4450217188166;187.8546910967669;201.77943623666985;191.46772913625944;191.2900394369923;171.81705532363645;143.74211560960623;256.0395411786934;210.8897313166589;198.11371059804443;207.56019039557836;183.21287533622444;116.57899078321697;188.80446682176517;176.92030822538186;200.8425031690873
32;-16910;9;1903;15;95.82173432502863;58.9256670725254;115.4514371329486;77.92503084633735;115.0970321198829;111.29498687642406;89.09364052096798;130.65458185561008;68.78424425566475;128.6999603485717;103.94105186591143;102.05667886373695;126.23608377704977;127.29444183406133;109.74768272968493;121.8666830601537;103.32883319383086;133.188094656041;111.24710727357456;112.01306074505449;114.67772041660926;144.20887196355315;91.51505248568188;127.06524106258762;116.42593709297384;108.18223169999224;163.11962083440662;101.12174120340691;104.2214457462614;63.212786502620396;105.23708587318504;165.82924367545593;104.31052255360507
33;-16880;10;1903;15;120.7249482115793;91.668842361595;130.792788901386;119.09628042780936;136.06790570877286;131.29538015630115;120.1780896834457;139.5514958383401;102.90079140870299;135.5146257214606;119.71385600181263;132.09384671197483;147.11762680903934;136.21784318498013;130.63238861775775;136.01564622187104;132.99912010091163;142.64686393498494;129.22662507026365;131.36905533945415;133.03636795157848;154.16892417500844;122.64756690371215;139.21605981401234;133.10034260521138;129.01748719139505;167.06987777364492;123.96783420653878;125.1845660835599;104.75598505969904;126.92566651993073;170.47664930377488;123.68078327405638
34;-16849;11;1903;15;94.27702196558552;118.57588770583266;75.86890216503248;161.4500478865457;78.57117258321632;106.22645069151038;115.25733383431898;100.33354292550541;134.22576340948888;134.8357025059532;90.34480100208363;116.62189954568406;99.52120912943748;82.82345721846923;110.63589646813963;101.51537552155627;94.17829970054335;101.86343679473924;150.46247723333795;80.06592394061576;88.45239970686168;118.90732594434877;131.32066949363622;108.41642173480331;75.0137379758637;103.25438030973682;119.65012322788003;76.61221064498807;121.03161388370539;165.6380481565172;134.03165244107305;110.94096611702939;87.00068791827053
35;-16819;12;1903;15;157.2929069452129;180.24071728706787;111.49043126425978;313.09372158974634;65.16436807346608;155.62905872938006;186.74261719735802;141.18968221674035;229.35145710140486;243.3146806907107;103.72306368379357;119.67598268827005;69.97962542830449;68.27324026961773;191.77477993545145;165.91729743992968;98.74666170516464;161.1638976715985;275.346194387759;104.36450312183244;139.60438265737437;196.26417483328424;248.41924536772697;160.94342819336168;71.28922440827604;139.23793612929498;186.07405678561318;82.72101141557955;219.33973496297966;310.6798734790365;245.62389415536188;157.24494054016853;133.22442317525253
36;-16788;1;1904;15;85.44272252400799;78.99220541779508;68.54899707692816;151.65486718550792;30.4780948030604;74.93386675848089;95.88279886304062;60.52190241713377;107.53977200164188;113.52726337116485;44.08024481113041;50.982582960091364;31.353958785561712;30.89837057560237;103.28618890428307;80.62498972504612;39.72774586160147;81.06169379446831;134.13102189721835;65.69477483426937;85.04982475706308;80.10320831331302;124.18414939969685;67.75503485181176;37.18202658162928;63.350105698556426;80.50531462249592;45.87177180528075;91.48197737688001;146.95845936882333;123.02961623157687;69.54260694197404;65.97886929871278
37;-16757;2;1904;15;133.6166347038181;101.57366068234552;102.88556043008937;207.66054584839463;53.52723908294314;113.36188678607778;143.8032020502459;102.31960030938089;133.73207352392816;160.96548535512218;80.60121408461339;55.269026060933136;51.412438718774766;66.70376590655512;165.98113519590106;124.86336789464166;54.29236583545428;137.70208733358905;185.52526307923884;94.47077535263035;133.4952679174974;128.12806253226017;198.34676878909085;103.97484170872428;67.75524484429415;107.17557949145021;145.68691490984133;52.990082162296794;111.76399666277328;170.7829745758685;191.42093156210245;137.7584523854796;84.43650831823405
38;-16728;3;1904;15;66.86323148080068;64.37529245354177;55.42513872515873;103.84153378296003;68.51502652393361;78.65523536715344;82.00489188521496;76.19621059310153;87.12780005688475;90.41185596782675;57.38543674478858;123.42904954308739;98.51361894427902;67.87664480940327;70.30911500372972;77.84877156350541;90.98007957008421;68.57212028931103;94.9825627025461;60.48445849304071;59.76476072537027;95.94688818119378;81.2425910098484;87.71269396949629;56.77919502416246;73.84006604593726;79.66026682464913;66.82426677025178;110.90407987836858;110.18806495366967;82.10939084753457;74.24375280792928;74.3419146039805
39;-16697;4;1904;15;63.81022792345709;54.286791844753665;53.13465135848643;76.63197593419184;64.7178741679465;67.93068468774837;75.13533454771917;66.82455912824615;70.2318586674885;71.77596207775967;56.86105457274353;99.40795594878522;85.40145807929858;72.48229240014086;60.535974610164004;64.3119960018373;75.03758283679234;53.21308141327959;72.64619618756693;58.280935486541594;55.80135779827092;78.43876403466444;67.0869503522727;76.39417790917054;60.46539001440401;71.00754838173678;62.49617167061301;64.91023044158764;93.93900766200102;78.08667531250697;66.13886990043117;58.66433945146278;67.06191924331591
40;-16667;5;1904;15;205.0615681088214;111.82069476609848;198.8582359026326;174.84965988850493;161.79138757500405;175.43635284980212;197.46237697811327;131.863593172272;139.35174697278046;204.25354304622792;174.7558873519994;148.21100311654823;188.70207049041483;209.8193778463749;218.49704674672276;189.17929112677885;136.53197629701305;205.8388611129306;206.31141742579123;174.00766569216856;213.16817417111372;162.01699205772218;211.40428748053046;131.35750367543233;180.17324448794582;202.94061210703768;180.5604246858196;124.12291231308754;151.851234798287;128.91040554575304;223.33937339693557;168.24733702599877;172.8534165116497
41;-16636;6;1904;15;198.7816674275039;149.90504929926513;212.28354349781335;147.8162574970443;263.61908190084927;203.28877817533177;193.40083814792203;116.01223677474363;146.064214308008;168.1402346246499;291.0733699781427;264.1112962627034;319.42769201172393;325.19880218898464;192.79496534752624;185.50840573229056;255.46149535731732;193.9546125372925;177.5006589453409;192.2631893510928;201.77867689739412;169.15743144425767;177.6342827506062;128.9006035661561;250.82030302369367;256.2026209292205;177.7584303618061;182.9278094816562;163.75122962409162;113.07950538230969;190.23096339720155;165.08515710111556;218.37907065841296
42;-16606;7;1904;15;69.31090566401069;32.83227115014857;98.48097251591206;86.026749424845;98.38614024166192;89.67669753503296;57.735880778202365;88.91628668578113;40.0398560125066;99.74276807604689;75.05269338743828;125.17122407129656;108.61045092087764;89.08050031265498;111.46812042159533;106.72653201346112;123.02312126823519;98.5282196303915;108.41363849788279;129.3582734592423;106.73876936861552;106.18493030240444;106.64922553500007;100.56946614627822;77.67491231484532;63.81786683671056;91.073793518556;146.5769151888727;122.24516364549896;44.93474253632984;114.03770996044123;83.04639569052515;89.57468039709465
43;-16575;8;1904;15;52.69610107807326;36.44206177732603;61.94610111955198;60.72420595423555;77.9223363098733;70.8538401101687;53.07277625581048;75.2942072138172;43.68619007772303;82.13390135793664;66.22149378419304;105.99043246748563;95.16130572935432;81.38649730416624;67.96425987821667;74.48261364030222;87.89728364830148;72.54258238900171;79.69468487121831;76.55832293879703;62.33858814184561;87.18370710101277;65.7021749412879;80.1792300687232;68.40109303386494;64.75992255627253;82.45368721581258;92.1040671028546;85.69225166411104;44.87360369716869;73.87601917017359;75.52550623820204;64.74071819665068
44;-16544;9;1904;15;289.53194067108984;194.33776171602818;350.12878627867457;196.5237388071064;467.47622485407686;335.49664639041464;276.9949436658411;241.3202958000291;210.49362809521216;265.31633124272827;392.3715560398074;478.1244648896346;571.2929367436109;504.04818169728463;287.9686150357881;318.48531493354716;447.6871092575572;328.2590320572485;251.51492494195128;342.64031654857484;326.2878596481432;324.5244635737358;233.79942128795471;259.04892802605957;428.2545183385465;366.5539676332575;341.9938417253757;347.1154087318366;286.42242570357024;174.70786648438198;257.7567353246328;330.4361878750567;361.5838422314358
45;-16514;10;1904;15;91.32683674251928;78.55519293973417;97.61187291132649;94.02022691241028;115.20167944407795;105.54342340658201;95.02146168990235;110.97251902055869;85.02858808298929;98.51423878235016;99.89469620312703;145.09079391122842;130.62423982412918;108.840227899788;95.74967761281493;104.1284301667935;133.31804008888219;99.60957967073254;98.02648095326371;111.47585429912935;95.91635331824268;119.87855162259257;93.61826004696971;116.50646548472656;101.72291713989571;103.73172724210839;114.50538949657754;128.4534820649067;116.1488481923333;86.40235273651558;95.24428988458565;114.41461036067297;102.48810127447354
46;-16483;11;1904;15;163.10294729796428;179.2485118692728;138.77271468360124;262.5803372841952;134.87264036650075;182.5449336033877;190.35433666260403;185.03472002676133;209.487816753728;241.46747460612434;141.5809976588341;178.74946223782197;168.4481087505795;138.45283534916072;197.4104450184615;184.84172341638455;152.25396589670396;192.4383378034386;257.2251489293046;141.43398280448673;161.86373599424417;217.2019046052137;223.46474703143923;193.60439487355103;130.54558104982718;168.66503435964586;229.3531739204272;124.37888780033825;203.9831031383879;258.5941392165175;233.8635114940896;218.5789095380361;149.94843673637646
47;-16453;12;1904;15;64.56599999071521;93.68731010420635;41.98529985293814;142.1706552911208;31.369459605119932;68.89711639559413;83.5861995421782;61.132993665648726;112.98800500161855;90.58043931064013;51.682387793770104;80.80255253962885;35.792580075437776;30.88127956251569;73.89750859297341;70.81002696412892;59.00570393412392;54.843509992257445;113.78377208048218;45.35725343130673;51.51842653561415;88.91692407293472;104.06674986939376;80.69506521410739;29.68330368299975;64.05352042997453;60.892556739150436;50.04302800096771;123.81833158294063;151.72038726680324;97.60952120001278;47.86253563256948;65.31017745061828
