index;time;month;year;day;Le_Marin;MTQ;Fort-de-France;Saint-Pierre;Le_Trinite
35;-16819;12;1903;15;24.887946806930046;24.210283927601765;23.88156415105241;23.400000000000002;24.07026981932487
36;-16788;1;1904;15;24.36429186902776;23.70001133437996;23.381564151052412;22.900000000000002;23.56385832869988
37;-16757;2;1904;15;24.100771935982966;23.377314497066518;23.03225511432108;22.5;23.231376024648554
38;-16728;3;1904;15;24.35580353454165;23.600557611926618;23.232255114321084;22.700000000000003;23.444199005898536
39;-16697;4;1904;15;24.73987031939349;23.992982947121295;23.632255114321087;23.1;23.837787515273547
40;-16667;5;1904;15;26.003390252438287;25.315679784434735;24.98156415105241;24.5;25.170269819324872
41;-16636;6;1904;15;26.30339025243829;25.61567978443474;25.281564151052407;24.8;25.470269819324873
42;-16606;7;1904;15;26.0078793045013;25.366496049647587;25.056218669418072;24.6;25.23330522603804
43;-16575;8;1904;15;26.064291869027763;25.40001133437996;25.08156415105241;24.6;25.263858328699882
44;-16544;9;1904;15;26.028426156308342;25.336224547528822;25.00690963268675;24.5;25.194411431361722
45;-16514;10;1904;15;25.787946806930044;25.11028392760177;24.781564151052407;24.3;24.970269819324873
46;-16483;11;1904;15;25.85657014627364;25.197313405963477;24.88156415105241;24.400000000000002;25.06385832869988
47;-16453;12;1904;15;25.064291869027763;24.40001133437996;24.081564151052408;23.6;24.26385832869988
48;-16422;1;1905;15;24.36429186902776;23.70001133437996;23.381564151052412;22.900000000000002;23.56385832869988
49;-16391;2;1905;15;24.1129827108001;23.430828690695854;23.106909632686747;22.6;23.294411431361723
50;-16363;3;1905;15;24.419937821822234;23.636770825075477;23.257600595955424;22.700000000000003;23.474752108560377
51;-16332;4;1905;15;25.27573603211291;24.556769733972438;24.20690963268675;23.700000000000003;24.407234412611704
52;-16302;5;1905;15;25.89117947762115;25.1621655908054;24.806909632686747;24.3;25.0072344126117
53;-16271;6;1905;15;26.439255965157706;25.779466571285873;25.45621866941807;25.0;25.639716716663028
54;-16241;7;1905;15;26.184224366599018;25.556223456425776;25.25621866941807;24.8;25.426893735413046
55;-16210;8;1905;15;26.476502643844896;25.853525528009293;25.556218669418072;25.1;25.72689373541305
56;-16179;9;1905;15;26.24063693112548;25.589738741158154;25.281564151052407;24.8;25.45744683807489
57;-16149;10;1905;15;25.952081094210627;25.246497140750627;24.906909632686748;24.400000000000002;25.100822921986712
58;-16118;11;1905;15;26.05657014627364;25.397313405963473;25.08156415105241;24.6;25.263858328699882
59;-16088;12;1905;15;25.064291869027763;24.40001133437996;24.081564151052408;23.6;24.26385832869988
60;-16057;1;1906;15;24.287946806930044;23.610283927601763;23.281564151052407;22.8;23.47026981932487
61;-16026;2;1906;15;24.136637648702383;23.441101283917657;23.106909632686747;22.6;23.300822921986715
62;-15998;3;1906;15;24.532148596639367;23.790285018704807;23.432255114321087;22.900000000000002;23.637787515273544
63;-15967;4;1906;15;25.03987031939349;24.292982947121295;23.932255114321084;23.400000000000002;24.137787515273544
64;-15937;5;1906;15;26.127045190340567;25.425952377656543;25.08156415105241;24.6;25.27668130994986
65;-15906;6;1906;15;26.203390252438282;25.515679784434735;25.18156415105241;24.700000000000003;25.370269819324875
66;-15876;7;1906;15;26.172013591781884;25.502709262796444;25.18156415105241;24.700000000000003;25.363858328699884
67;-15845;8;1906;15;26.576502643844897;25.953525528009294;25.656218669418074;25.200000000000003;25.82689373541305
68;-15814;9;1906;15;26.24063693112548;25.589738741158154;25.281564151052407;24.8;25.45744683807489
69;-15784;10;1906;15;26.164291869027764;25.50001133437996;25.18156415105241;24.700000000000003;25.363858328699884
70;-15753;11;1906;15;25.95657014627364;25.29731340596347;24.98156415105241;24.5;25.16385832869988
71;-15723;12;1906;15;24.487946806930044;23.810283927601766;23.48156415105241;23.0;23.67026981932487
72;-15692;1;1907;15;23.85208109421063;23.146497140750625;22.806909632686747;22.3;23.000822921986714
73;-15661;2;1907;15;23.724426873885253;22.987587090288322;22.632255114321083;22.1;22.837787515273547
74;-15633;3;1907;15;24.119937821822234;23.336770825075476;22.957600595955423;22.400000000000002;23.17475210856038
75;-15602;4;1907;15;24.73987031939349;23.992982947121295;23.632255114321087;23.1;23.837787515273547
76;-15572;5;1907;15;25.791179477621153;25.062165590805407;24.70690963268675;24.200000000000003;24.907234412611707
77;-15541;6;1907;15;26.30339025243829;25.61567978443474;25.281564151052407;24.8;25.470269819324873
78;-15511;7;1907;15;26.38422436659902;25.75622345642578;25.45621866941807;25.0;25.62689373541305
79;-15480;8;1907;15;26.376502643844894;25.75352552800929;25.45621866941807;25.0;25.62689373541305
80;-15449;9;1907;15;26.24063693112548;25.589738741158154;25.281564151052407;24.8;25.45744683807489
81;-15419;10;1907;15;25.96429186902776;25.30001133437996;24.98156415105241;24.5;25.16385832869988
82;-15388;11;1907;15;25.78022508417592;25.107585999185282;24.781564151052407;24.3;24.970269819324873
83;-15358;12;1907;15;25.064291869027763;24.40001133437996;24.081564151052408;23.6;24.26385832869988
84;-15327;1;1908;15;24.46429186902776;23.80001133437996;23.48156415105241;23.0;23.663858328699877
85;-15296;2;1908;15;24.136637648702383;23.441101283917657;23.106909632686747;22.6;23.300822921986715
86;-15267;3;1908;15;24.43214859663937;23.690285018704806;23.332255114321086;22.8;23.537787515273546
87;-15236;4;1908;15;24.975736032112906;24.256769733972433;23.906909632686748;23.400000000000002;24.107234412611703
88;-15206;5;1908;15;26.127045190340567;25.425952377656543;25.08156415105241;24.6;25.27668130994986
89;-15175;6;1908;15;26.51560102725542;25.86919397806407;25.556218669418072;25.1;25.73330522603804
90;-15145;7;1908;15;26.4078793045013;25.766496049647582;25.45621866941807;25.0;25.63330522603804
91;-15114;8;1908;15;26.6765026438449;26.053525528009295;25.75621866941807;25.3;25.926893735413046
92;-15083;9;1908;15;26.34063693112548;25.689738741158152;25.381564151052412;24.900000000000002;25.55744683807489
93;-15053;10;1908;15;26.064291869027763;25.40001133437996;25.08156415105241;24.6;25.263858328699882
94;-15022;11;1908;15;25.65657014627364;24.997313405963475;24.681564151052413;24.200000000000003;24.863858328699884
95;-14992;12;1908;15;24.96429186902776;24.30001133437996;23.98156415105241;23.5;24.163858328699877
96;-14961;1;1909;15;24.164291869027764;23.500011334379963;23.18156415105241;22.700000000000003;23.36385832869988
97;-14930;2;1909;15;24.000771935982964;23.27731449706652;22.932255114321087;22.400000000000002;23.131376024648556
98;-14902;3;1909;15;24.83214859663937;24.09028501870481;23.732255114321084;23.200000000000003;23.93778751527355
99;-14871;4;1909;15;24.83987031939349;24.092982947121293;23.732255114321084;23.200000000000003;23.93778751527355
100;-14841;5;1909;15;26.103390252438288;25.415679784434737;25.08156415105241;24.6;25.27026981932487
101;-14810;6;1909;15;26.046977687911827;25.382164499702363;25.056218669418072;24.6;25.239716716663025
102;-14780;7;1909;15;26.272013591781885;25.602709262796445;25.281564151052407;24.8;25.46385832869988
103;-14749;8;1909;15;26.107879304501303;25.46649604964758;25.156218669418074;24.700000000000003;25.33330522603804
104;-14718;9;1909;15;26.34063693112548;25.689738741158152;25.381564151052412;24.900000000000002;25.55744683807489
105;-14688;10;1909;15;26.064291869027763;25.40001133437996;25.08156415105241;24.6;25.263858328699882
106;-14657;11;1909;15;25.444359371456507;24.743799212334146;24.406909632686748;23.900000000000002;24.600822921986715
107;-14627;12;1909;15;24.487946806930044;23.810283927601766;23.48156415105241;23.0;23.67026981932487
108;-14596;1;1910;15;24.052081094210624;23.34649714075063;23.006909632686742;22.5;23.200822921986713
109;-14565;2;1910;15;23.82442687388525;23.087587090288324;22.732255114321088;22.200000000000003;22.93778751527355
110;-14537;3;1910;15;24.319937821822233;23.53677082507548;23.157600595955422;22.6;23.37475210856038
111;-14506;4;1910;15;24.78345775486703;24.05946766238892;23.70690963268675;23.200000000000003;23.907234412611707
112;-14476;5;1910;15;25.714834415523434;24.972438184027204;24.606909632686747;24.1;24.813645903236697
113;-14445;6;1910;15;26.30339025243829;25.61567978443474;25.281564151052407;24.8;25.470269819324873
114;-14415;7;1910;15;26.184224366599018;25.556223456425776;25.25621866941807;24.8;25.426893735413046
115;-14384;8;1910;15;26.4078793045013;25.766496049647582;25.45621866941807;25.0;25.63330522603804
116;-14353;9;1910;15;25.96429186902776;25.30001133437996;24.98156415105241;24.5;25.16385832869988
117;-14323;10;1910;15;25.887946806930042;25.210283927601765;24.88156415105241;24.400000000000002;25.07026981932487
118;-14292;11;1910;15;25.85657014627364;25.197313405963477;24.88156415105241;24.400000000000002;25.06385832869988
119;-14262;12;1910;15;25.16429186902776;24.500011334379963;24.181564151052413;23.700000000000003;24.36385832869988
120;-14231;1;1911;15;24.064291869027763;23.40001133437996;23.08156415105241;22.6;23.263858328699882
121;-14200;2;1911;15;23.936637648702387;23.241101283917658;22.906909632686748;22.400000000000002;23.100822921986712
122;-14172;3;1911;15;24.163525257295774;23.4032555403431;23.03225511432108;22.5;23.244199005898533
123;-14141;4;1911;15;24.88345775486703;24.15946766238892;23.806909632686747;23.3;24.0072344126117
124;-14111;5;1911;15;25.734766913094692;25.028650306073025;24.681564151052413;24.200000000000003;24.876681309949866
125;-14080;6;1911;15;26.503390252438287;25.81567978443474;25.481564151052407;25.0;25.670269819324872
126;-14050;7;1911;15;26.21560102725542;25.569193978064067;25.25621866941807;24.8;25.433305226038037
127;-14019;8;1911;15;26.6078793045013;25.966496049647585;25.656218669418074;25.200000000000003;25.833305226038036
128;-13988;9;1911;15;26.36429186902776;25.70001133437996;25.381564151052412;24.900000000000002;25.56385832869988
129;-13958;10;1911;15;26.164291869027764;25.50001133437996;25.18156415105241;24.700000000000003;25.363858328699884
130;-13927;11;1911;15;26.05657014627364;25.397313405963473;25.08156415105241;24.6;25.263858328699882
131;-13897;12;1911;15;24.96429186902776;24.30001133437996;23.98156415105241;23.5;24.163858328699877
132;-13866;1;1912;15;24.564291869027763;23.90001133437996;23.58156415105241;23.1;23.763858328699882
133;-13835;2;1912;15;24.5129827108001;23.83082869069585;23.506909632686746;23.0;23.694411431361722
134;-13806;3;1912;15;24.73214859663937;23.99028501870481;23.632255114321087;23.1;23.837787515273547
135;-13775;4;1912;15;24.975736032112906;24.256769733972433;23.906909632686748;23.400000000000002;24.107234412611703
136;-13745;5;1912;15;26.134766913094687;25.428650306073024;25.08156415105241;24.6;25.27668130994986
137;-13714;6;1912;15;26.315601027255425;25.669193978064072;25.356218669418077;24.900000000000002;25.53330522603804
138;-13684;7;1912;15;26.41560102725542;25.769193978064067;25.45621866941807;25.0;25.63330522603804
139;-13653;8;1912;15;26.56429186902776;25.900011334379958;25.58156415105241;25.1;25.763858328699882
140;-13622;9;1912;15;26.36429186902776;25.70001133437996;25.381564151052412;24.900000000000002;25.56385832869988
141;-13592;10;1912;15;26.064291869027763;25.40001133437996;25.08156415105241;24.6;25.263858328699882
142;-13561;11;1912;15;25.85657014627364;25.197313405963477;24.88156415105241;24.400000000000002;25.06385832869988
143;-13531;12;1912;15;25.064291869027763;24.40001133437996;24.081564151052408;23.6;24.26385832869988
144;-13500;1;1913;15;24.187946806930043;23.51028392760177;23.18156415105241;22.700000000000003;23.37026981932487
145;-13469;2;1913;15;23.84435937145651;23.14379921233414;22.806909632686747;22.3;23.000822921986714
146;-13441;3;1913;15;24.163525257295774;23.4032555403431;23.03225511432108;22.5;23.244199005898533
147;-13410;4;1913;15;24.583457754867027;23.859467662388916;23.506909632686746;23.0;23.707234412611704
148;-13380;5;1913;15;26.403390252438285;25.715679784434734;25.381564151052412;24.900000000000002;25.57026981932487
149;-13349;6;1913;15;25.846977687911824;25.18216449970236;24.856218669418073;24.400000000000002;25.03971671666303
150;-13319;7;1913;15;25.9078793045013;25.266496049647586;24.95621866941807;24.5;25.133305226038036
151;-13288;8;1913;15;26.100157581747176;25.4637981212311;25.156218669418074;24.700000000000003;25.33330522603804
152;-13257;9;1913;15;26.128426156308343;25.43622454752882;25.106909632686747;24.6;25.294411431361723
153;-13227;10;1913;15;25.652081094210626;24.946497140750623;24.606909632686747;24.1;24.800822921986715
154;-13196;11;1913;15;25.544359371456505;24.84379921233414;24.506909632686746;24.0;24.700822921986713
155;-13166;12;1913;15;24.58794680693004;23.910283927601768;23.58156415105241;23.1;23.770269819324874
156;-13135;1;1914;15;24.187946806930043;23.51028392760177;23.18156415105241;22.700000000000003;23.37026981932487
157;-13104;2;1914;15;24.0129827108001;23.330828690695853;23.006909632686742;22.5;23.194411431361722
158;-13076;3;1914;15;24.532148596639367;23.790285018704807;23.432255114321087;22.900000000000002;23.637787515273544
159;-13045;4;1914;15;24.78345775486703;24.05946766238892;23.70690963268675;23.200000000000003;23.907234412611707
160;-13015;5;1914;15;25.82704519034057;25.125952377656546;24.781564151052407;24.3;24.97668130994986
161;-12984;6;1914;15;26.039255965157707;25.379466571285874;25.056218669418072;24.6;25.239716716663025
162;-12954;7;1914;15;26.072013591781882;25.402709262796442;25.08156415105241;24.6;25.263858328699882
163;-12923;8;1914;15;26.2078793045013;25.566496049647583;25.25621866941807;24.8;25.433305226038037
164;-12892;9;1914;15;26.34063693112548;25.689738741158152;25.381564151052412;24.900000000000002;25.55744683807489
165;-12862;10;1914;15;26.064291869027763;25.40001133437996;25.08156415105241;24.6;25.263858328699882
166;-12831;11;1914;15;25.85657014627364;25.197313405963477;24.88156415105241;24.400000000000002;25.06385832869988
167;-12801;12;1914;15;25.264291869027762;24.60001133437996;24.28156415105241;23.8;24.46385832869988
168;-12770;1;1915;15;24.452081094210627;23.746497140750627;23.406909632686748;22.900000000000002;23.600822921986712
169;-12739;2;1915;15;23.936637648702387;23.241101283917658;22.906909632686748;22.400000000000002;23.100822921986712
170;-12711;3;1915;15;24.819937821822236;24.03677082507548;23.657600595955422;23.1;23.87475210856038
171;-12680;4;1915;15;24.77573603211291;24.056769733972434;23.70690963268675;23.200000000000003;23.907234412611707
172;-12650;5;1915;15;25.983457754867032;25.25946766238892;24.906909632686748;24.400000000000002;25.107234412611703
173;-12619;6;1915;15;26.41560102725542;25.769193978064067;25.45621866941807;25.0;25.63330522603804
174;-12589;7;1915;15;26.46429186902776;25.80001133437996;25.481564151052407;25.0;25.66385832869988
175;-12558;8;1915;15;26.576502643844897;25.953525528009294;25.656218669418074;25.200000000000003;25.82689373541305
176;-12527;9;1915;15;26.440636931125482;25.789738741158157;25.481564151052407;25.0;25.65744683807489
177;-12497;10;1915;15;26.264291869027765;25.60001133437996;25.281564151052407;24.8;25.46385832869988
178;-12466;11;1915;15;25.936637648702384;25.241101283917658;24.906909632686748;24.400000000000002;25.100822921986712
179;-12436;12;1915;15;25.064291869027763;24.40001133437996;24.081564151052408;23.6;24.26385832869988
180;-12405;1;1916;15;24.164291869027764;23.500011334379963;23.18156415105241;22.700000000000003;23.36385832869988
181;-12374;2;1916;15;23.912982710800105;23.23082869069585;22.906909632686748;22.400000000000002;23.094411431361724
182;-12345;3;1916;15;24.21221609906811;23.43407289665899;23.05760059595542;22.5;23.274752108560378
183;-12314;4;1916;15;24.73987031939349;23.992982947121295;23.632255114321087;23.1;23.837787515273547
184;-12284;5;1916;15;26.103390252438288;25.415679784434737;25.08156415105241;24.6;25.27026981932487
185;-12253;6;1916;15;26.395668529684166;25.71298185601825;25.381564151052412;24.900000000000002;25.57026981932487
186;-12223;7;1916;15;26.164291869027764;25.50001133437996;25.18156415105241;24.700000000000003;25.363858328699884
187;-12192;8;1916;15;26.35657014627364;25.697313405963474;25.381564151052412;24.900000000000002;25.56385832869988
188;-12161;9;1916;15;26.040636931125476;25.389738741158155;25.08156415105241;24.6;25.25744683807489
189;-12131;10;1916;15;25.652081094210626;24.946497140750623;24.606909632686747;24.1;24.800822921986715
190;-12100;11;1916;15;25.45657014627364;24.79731340596347;24.48156415105241;24.0;24.66385832869988
191;-12070;12;1916;15;24.444359371456507;23.743799212334142;23.406909632686748;22.900000000000002;23.600822921986712
192;-12039;1;1917;15;23.787946806930048;23.110283927601763;22.781564151052407;22.3;22.970269819324873
193;-12008;2;1917;15;23.636637648702386;22.941101283917657;22.606909632686747;22.1;22.80082292198671
194;-11980;3;1917;15;23.955803534541655;23.200557611926616;22.832255114321082;22.3;23.044199005898534
195;-11949;4;1917;15;24.77573603211291;24.056769733972434;23.70690963268675;23.200000000000003;23.907234412611707
196;-11919;5;1917;15;25.93476691309469;25.22865030607303;24.88156415105241;24.400000000000002;25.076681309949862
197;-11888;6;1917;15;26.37063262581411;25.692437092924166;25.356218669418077;24.900000000000002;25.54612820728802
198;-11858;7;1917;15;26.21560102725542;25.569193978064067;25.25621866941807;24.8;25.433305226038037
199;-11827;8;1917;15;26.164291869027764;25.50001133437996;25.18156415105241;24.700000000000003;25.363858328699884
200;-11796;9;1917;15;26.072013591781882;25.402709262796442;25.08156415105241;24.6;25.263858328699882
201;-11766;10;1917;15;26.46429186902776;25.80001133437996;25.481564151052407;25.0;25.66385832869988
202;-11735;11;1917;15;25.78022508417592;25.107585999185282;24.781564151052407;24.3;24.970269819324873
203;-11705;12;1917;15;24.59566852968416;23.912981856018252;23.58156415105241;23.1;23.770269819324874
204;-11674;1;1918;15;23.987946806930047;23.310283927601766;22.981564151052407;22.5;23.170269819324872
205;-11643;2;1918;15;23.90077193598297;23.17731449706652;22.832255114321082;22.3;23.03137602464856
206;-11615;3;1918;15;24.119937821822234;23.336770825075476;22.957600595955423;22.400000000000002;23.17475210856038
207;-11584;4;1918;15;24.67573603211291;23.956769733972436;23.606909632686747;23.1;23.807234412611702
208;-11554;5;1918;15;25.714834415523434;24.972438184027204;24.606909632686747;24.1;24.813645903236697
209;-11523;6;1918;15;26.246977687911826;25.582164499702362;25.25621866941807;24.8;25.43971671666303
210;-11493;7;1918;15;26.072013591781882;25.402709262796442;25.08156415105241;24.6;25.263858328699882
211;-11462;8;1918;15;26.600157581747176;25.9637981212311;25.656218669418074;25.200000000000003;25.833305226038036
212;-11431;9;1918;15;26.528426156308342;25.83622454752882;25.506909632686746;25.0;25.694411431361722
213;-11401;10;1918;15;25.852081094210625;25.146497140750625;24.806909632686747;24.3;25.000822921986714
214;-11370;11;1918;15;25.487946806930044;24.810283927601766;24.48156415105241;24.0;24.670269819324872
215;-11340;12;1918;15;24.644359371456503;23.94379921233414;23.606909632686747;23.1;23.800822921986715
216;-11309;1;1919;15;24.152081094210626;23.44649714075063;23.106909632686747;22.6;23.300822921986715
217;-11278;2;1919;15;24.200771935982964;23.47731449706652;23.132255114321083;22.6;23.331376024648556
218;-11250;3;1919;15;24.319937821822233;23.53677082507548;23.157600595955422;22.6;23.37475210856038
219;-11219;4;1919;15;24.73987031939349;23.992982947121295;23.632255114321087;23.1;23.837787515273547
220;-11189;5;1919;15;26.203390252438282;25.515679784434735;25.18156415105241;24.700000000000003;25.370269819324875
221;-11158;6;1919;15;26.339255965157705;25.679466571285875;25.356218669418077;24.900000000000002;25.53971671666303
222;-11128;7;1919;15;25.872013591781883;25.202709262796446;24.88156415105241;24.400000000000002;25.06385832869988
223;-11097;8;1919;15;26.36429186902776;25.70001133437996;25.381564151052412;24.900000000000002;25.56385832869988
224;-11066;9;1919;15;26.028426156308342;25.336224547528822;25.00690963268675;24.5;25.194411431361722
225;-11036;10;1919;15;25.752081094210627;25.04649714075063;24.70690963268675;24.200000000000003;24.900822921986716
226;-11005;11;1919;15;25.380225084175922;24.70758599918528;24.38156415105241;23.900000000000002;24.57026981932487
227;-10975;12;1919;15;24.852081094210625;24.146497140750625;23.806909632686747;23.3;24.00082292198671
228;-10944;1;1920;15;24.164291869027764;23.500011334379963;23.18156415105241;22.700000000000003;23.36385832869988
229;-10913;2;1920;15;24.2129827108001;23.530828690695852;23.206909632686745;22.700000000000003;23.394411431361725
230;-10884;3;1920;15;24.519937821822232;23.736770825075475;23.35760059595542;22.8;23.57475210856038
231;-10853;4;1920;15;25.03987031939349;24.292982947121295;23.932255114321084;23.400000000000002;24.137787515273544
232;-10823;5;1920;15;26.203390252438282;25.515679784434735;25.18156415105241;24.700000000000003;25.370269819324875
233;-10792;6;1920;15;26.1392559651577;25.479466571285876;25.156218669418074;24.700000000000003;25.33971671666303
234;-10762;7;1920;15;25.972013591781884;25.302709262796448;24.98156415105241;24.5;25.16385832869988
235;-10731;8;1920;15;26.164291869027764;25.50001133437996;25.18156415105241;24.700000000000003;25.363858328699884
236;-10700;9;1920;15;26.064291869027763;25.40001133437996;25.08156415105241;24.6;25.263858328699882
237;-10670;10;1920;15;25.752081094210627;25.04649714075063;24.70690963268675;24.200000000000003;24.900822921986716
238;-10639;11;1920;15;25.580225084175922;24.90758599918528;24.581564151052408;24.1;24.77026981932487
239;-10609;12;1920;15;24.752081094210624;24.046497140750628;23.70690963268675;23.200000000000003;23.900822921986716
240;-10578;1;1921;15;24.36429186902776;23.70001133437996;23.381564151052412;22.900000000000002;23.56385832869988
241;-10547;2;1921;15;24.3129827108001;23.63082869069585;23.306909632686747;22.8;23.494411431361723
242;-10519;3;1921;15;24.419937821822234;23.636770825075477;23.257600595955424;22.700000000000003;23.474752108560377
243;-10488;4;1921;15;24.43214859663937;23.690285018704806;23.332255114321086;22.8;23.537787515273546
244;-10458;5;1921;15;26.034766913094693;25.32865030607303;24.98156415105241;24.5;25.176681309949863
245;-10427;6;1921;15;26.41560102725542;25.769193978064067;25.45621866941807;25.0;25.63330522603804
246;-10397;7;1921;15;25.664291869027764;25.000011334379963;24.681564151052413;24.200000000000003;24.863858328699884
247;-10366;8;1921;15;26.264291869027765;25.60001133437996;25.281564151052407;24.8;25.46385832869988
248;-10335;9;1921;15;26.228426156308345;25.53622454752882;25.206909632686745;24.700000000000003;25.394411431361725
249;-10305;10;1921;15;25.944359371456507;25.243799212334146;24.906909632686748;24.400000000000002;25.100822921986712
250;-10274;11;1921;15;25.65657014627364;24.997313405963475;24.681564151052413;24.200000000000003;24.863858328699884
251;-10244;12;1921;15;24.764291869027762;24.10001133437996;23.78156415105241;23.3;23.963858328699878
252;-10213;1;1922;15;24.144359371456503;23.44379921233414;23.106909632686747;22.6;23.300822921986715
253;-10182;2;1922;15;23.993050213228845;23.274616568650032;22.932255114321087;22.400000000000002;23.131376024648556
254;-10154;3;1922;15;24.05580353454165;23.300557611926614;22.932255114321087;22.400000000000002;23.144199005898535
255;-10123;4;1922;15;24.36352525729577;23.6032555403431;23.232255114321084;22.700000000000003;23.444199005898536
256;-10093;5;1922;15;25.68345775486703;24.959467662388917;24.606909632686747;24.1;24.807234412611706
257;-10062;6;1922;15;25.939255965157706;25.279466571285873;24.95621866941807;24.5;25.139716716663028
258;-10032;7;1922;15;26.0078793045013;25.366496049647587;25.056218669418072;24.6;25.23330522603804
259;-10001;8;1922;15;26.1765026438449;25.553525528009292;25.25621866941807;24.8;25.426893735413046
260;-9970;9;1922;15;26.228426156308345;25.53622454752882;25.206909632686745;24.700000000000003;25.394411431361725
261;-9940;10;1922;15;25.995668529684167;25.312981856018254;24.98156415105241;24.5;25.170269819324872
262;-9909;11;1922;15;25.48022508417592;24.807585999185278;24.48156415105241;24.0;24.670269819324872
263;-9879;12;1922;15;24.36429186902776;23.70001133437996;23.381564151052412;22.900000000000002;23.56385832869988
264;-9848;1;1923;15;23.664291869027764;23.000011334379963;22.681564151052413;22.200000000000003;22.86385832869988
265;-9817;2;1923;15;23.512982710800102;22.830828690695853;22.506909632686746;22.0;22.694411431361722
266;-9789;3;1923;15;23.71221609906812;22.93407289665899;22.55760059595542;22.0;22.774752108560378
267;-9758;4;1923;15;24.532148596639367;23.790285018704807;23.432255114321087;22.900000000000002;23.637787515273544
268;-9728;5;1923;15;26.30339025243829;25.61567978443474;25.281564151052407;24.8;25.470269819324873
269;-9697;6;1923;15;25.895668529684166;25.212981856018253;24.88156415105241;24.400000000000002;25.07026981932487
270;-9667;7;1923;15;26.0078793045013;25.366496049647587;25.056218669418072;24.6;25.23330522603804
271;-9636;8;1923;15;26.36429186902776;25.70001133437996;25.381564151052412;24.900000000000002;25.56385832869988
272;-9605;9;1923;15;26.34063693112548;25.689738741158152;25.381564151052412;24.900000000000002;25.55744683807489
273;-9575;10;1923;15;26.0443593714565;25.34379921233414;25.00690963268675;24.5;25.200822921986713
274;-9544;11;1923;15;25.687946806930043;25.01028392760177;24.681564151052413;24.200000000000003;24.870269819324875
275;-9514;12;1923;15;24.46429186902776;23.80001133437996;23.48156415105241;23.0;23.663858328699877
276;-9483;1;1924;15;24.0443593714565;23.34379921233414;23.006909632686742;22.5;23.200822921986713
277;-9452;2;1924;15;23.893050213228847;23.17461656865003;22.832255114321082;22.3;23.03137602464856
278;-9423;3;1924;15;24.65580353454165;23.900557611926615;23.53225511432108;23.0;23.744199005898533
279;-9392;4;1924;15;25.27573603211291;24.556769733972438;24.20690963268675;23.700000000000003;24.407234412611704
280;-9362;5;1924;15;26.403390252438285;25.715679784434734;25.381564151052412;24.900000000000002;25.57026981932487
281;-9331;6;1924;15;26.1392559651577;25.479466571285876;25.156218669418074;24.700000000000003;25.33971671666303
282;-9301;7;1924;15;25.98422436659902;25.35622345642578;25.056218669418072;24.6;25.22689373541305
283;-9270;8;1924;15;26.2765026438449;25.653525528009293;25.356218669418077;24.900000000000002;25.526893735413047
284;-9239;9;1924;15;26.097049495651937;25.42325402589053;25.106909632686747;24.6;25.287999940736732
285;-9209;10;1924;15;25.82070443355422;25.133526619112338;24.806909632686747;24.3;24.994411431361723
286;-9178;11;1924;15;25.65657014627364;24.997313405963475;24.681564151052413;24.200000000000003;24.863858328699884
287;-9148;12;1924;15;24.732915208371356;24.08704081274167;23.78156415105241;23.3;23.957446838074894
288;-9117;1;1925;15;23.756570146273642;23.097313405963476;22.781564151052407;22.3;22.96385832869988
289;-9086;2;1925;15;23.600771935982966;22.877314497066518;22.532255114321085;22.0;22.731376024648554
290;-9058;3;1925;15;24.119937821822234;23.336770825075476;22.957600595955423;22.400000000000002;23.17475210856038
291;-9027;4;1925;15;24.952081094210627;24.246497140750627;23.906909632686748;23.400000000000002;24.100822921986712
292;-8997;5;1925;15;26.127045190340567;25.425952377656543;25.08156415105241;24.6;25.27668130994986
293;-8966;6;1925;15;26.239255965157703;25.579466571285874;25.25621866941807;24.8;25.43971671666303
294;-8936;7;1925;15;26.01560102725542;25.369193978064068;25.056218669418072;24.6;25.23330522603804
295;-8905;8;1925;15;26.376502643844894;25.75352552800929;25.45621866941807;25.0;25.62689373541305
296;-8874;9;1925;15;26.24063693112548;25.589738741158154;25.281564151052407;24.8;25.45744683807489
297;-8844;10;1925;15;26.195668529684163;25.51298185601825;25.18156415105241;24.700000000000003;25.370269819324875
298;-8813;11;1925;15;25.65657014627364;24.997313405963475;24.681564151052413;24.200000000000003;24.863858328699884
299;-8783;12;1925;15;24.887946806930046;24.210283927601765;23.88156415105241;23.400000000000002;24.07026981932487
300;-8752;1;1926;15;24.36429186902776;23.70001133437996;23.381564151052412;22.900000000000002;23.56385832869988
301;-8721;2;1926;15;24.2129827108001;23.530828690695852;23.206909632686745;22.700000000000003;23.394411431361725
302;-8693;3;1926;15;24.73214859663937;23.99028501870481;23.632255114321087;23.1;23.837787515273547
303;-8662;4;1926;15;25.139870319393488;24.392982947121293;24.03225511432108;23.5;24.237787515273546
304;-8632;5;1926;15;26.43476691309469;25.72865030607303;25.381564151052412;24.900000000000002;25.576681309949862
305;-8601;6;1926;15;26.846977687911828;26.18216449970236;25.856218669418073;25.400000000000002;26.03971671666303
306;-8571;7;1926;15;26.184224366599018;25.556223456425776;25.25621866941807;24.8;25.426893735413046
307;-8540;8;1926;15;26.40015758174718;25.763798121231098;25.45621866941807;25.0;25.63330522603804
308;-8509;9;1926;15;26.140636931125478;25.489738741158153;25.18156415105241;24.700000000000003;25.357446838074893
309;-8479;10;1926;15;25.852081094210625;25.146497140750625;24.806909632686747;24.3;25.000822921986714
