index;time;month;year;day;VIR;Saint_John;Saint_Croix;Saint_Thomas
80;-15449;9;1907;15;209.16346911905686;214.0;205.70000000000002;214.88864274616438
81;-15419;10;1907;15;201.53122466082465;197.60000000000002;203.4;199.22177301175003
82;-15388;11;1907;15;164.68707574305856;169.8;161.10000000000002;170.55534633423974
83;-15358;12;1907;15;349.0838012923964;355.90000000000003;342.3;361.8650144336285
84;-15327;1;1908;15;212.4387048274137;222.70000000000002;204.3;226.54337987716102
85;-15296;2;1908;15;128.6025794843195;139.5;120.80000000000001;141.49944617886987
86;-15267;3;1908;15;99.64924089091554;107.10000000000001;94.4;108.25523557001372
87;-15236;4;1908;15;59.378962036571885;59.400000000000006;59.5;59.06675897018836
88;-15206;5;1908;15;150.79981669165045;165.70000000000002;140.8;166.77747932972434
89;-15175;6;1908;15;170.73596260041236;170.4;170.4;171.76628822222776
90;-15145;7;1908;15;130.21805542179905;126.9;132.20000000000002;127.26656513279282
91;-15114;8;1908;15;139.80415764010024;145.3;136.20000000000002;145.48883658355993
92;-15083;9;1908;15;375.65172160659137;378.3;372.40000000000003;382.143379877161
93;-15053;10;1908;15;136.7659948220542;141.8;133.4;142.13324102981164
94;-15022;11;1908;15;202.40509609969376;212.8;195.10000000000002;214.36623284011472
95;-14992;12;1908;15;213.459227209809;203.10000000000002;219.10000000000002;205.59930772358734
96;-14961;1;1909;15;83.1756842037821;84.5;82.2;84.81102496115753
97;-14930;2;1909;15;214.5901173877648;219.60000000000002;209.8;223.49892004879626
98;-14902;3;1909;15;96.20514025248069;98.7;94.2;99.69972308943494
99;-14871;4;1909;15;102.96313206553066;104.30000000000001;101.80000000000001;105.05534633423974
100;-14841;5;1909;15;118.70834125774114;120.4;117.60000000000001;120.45554017163528
101;-14810;6;1909;15;303.683685183041;306.3;300.3;310.52105304428085
102;-14780;7;1909;15;134.06379828017063;133.70000000000002;134.1;134.18875351039043
103;-14749;8;1909;15;447.4656834524462;444.70000000000005;446.90000000000003;450.4983939187227
104;-14718;9;1909;15;189.51650820463794;189.10000000000002;189.60000000000002;189.55542940740926
105;-14688;10;1909;15;221.83978070644696;220.10000000000002;222.10000000000002;222.2216345564675
106;-14657;11;1909;15;413.03371987599655;410.3;412.6;415.7207207516028
107;-14627;12;1909;15;92.38187435775535;93.5;91.7;93.41113572538356
108;-14596;1;1910;15;228.19919260005216;232.0;224.10000000000002;236.1099727010103
109;-14565;2;1910;15;101.0193412177526;98.80000000000001;102.0;99.89969539837844
110;-14537;3;1910;15;138.68634591505662;140.6;136.70000000000002;142.47725780127226
111;-14506;4;1910;15;108.47050521038742;120.5;100.30000000000001;121.61080343270548
112;-14476;5;1910;15;221.17641971421523;190.70000000000002;240.0;192.53282566396408
113;-14445;6;1910;15;74.2129242569415;69.10000000000001;77.80000000000001;68.34465366576028
114;-14415;7;1910;15;169.083071758017;167.70000000000002;169.5;168.86634360434076
115;-14384;8;1910;15;174.0390933852272;170.70000000000002;175.9;171.39980616260448
116;-14353;9;1910;15;483.84759296548333;493.0;475.6;498.876150159012
117;-14323;10;1910;15;139.06016898447652;149.9;131.9;150.39986154471745
118;-14292;11;1910;15;134.11886088211958;141.5;129.3;141.69994461788698
119;-14262;12;1910;15;221.64665946696869;232.70000000000002;213.3;235.79914157724832
120;-14231;1;1911;15;191.33423739665665;194.70000000000002;187.9;197.8546817488836
121;-14200;2;1911;15;201.33996703624797;206.0;196.9;209.5878950876387
122;-14172;3;1911;15;35.53449836707014;36.4;35.1;36.100083073169515
123;-14141;4;1911;15;132.3734592038184;134.20000000000002;130.6;135.68847659982538
124;-14111;5;1911;15;240.43693492995897;244.4;236.70000000000002;247.3547371309966
125;-14080;6;1911;15;89.59172896270454;90.10000000000001;89.4;89.76675897018836
126;-14050;7;1911;15;242.8455533036145;242.5;242.0;245.14371216983906
127;-14019;8;1911;15;183.13932634835464;181.70000000000002;183.70000000000002;182.59975078049146
128;-13988;9;1911;15;247.46873943947702;247.10000000000002;247.10000000000002;248.59958463415242
129;-13958;10;1911;15;173.87483459067462;172.4;174.4;173.44415522674316
130;-13927;11;1911;15;104.97609267296465;104.0;105.80000000000001;103.51124648960958
131;-13897;12;1911;15;476.79227187366035;484.1;468.5;493.01975156462504
132;-13866;1;1912;15;67.94277849198878;69.0;67.3;68.91113572538356
133;-13835;2;1912;15;80.72314610961978;82.5;79.30000000000001;83.19980616260446
134;-13806;3;1912;15;67.26574368368045;69.0;66.0;69.37767316711987
135;-13775;4;1912;15;194.91596470643702;197.70000000000002;191.9;200.74360140561305
136;-13745;5;1912;15;115.0473941659315;116.7;114.0;116.66667589701883
137;-13714;6;1912;15;123.88476850369256;124.7;123.2;125.09988923577397
138;-13684;7;1912;15;90.59709676643968;90.2;91.0;89.83343486720719
139;-13653;8;1912;15;101.00421996813347;100.0;101.9;99.37795007768491
140;-13622;9;1912;15;164.63179174614476;164.20000000000002;164.9;164.22221606865412
141;-13592;10;1912;15;294.24129698498854;292.1;294.1;295.85451560254455
142;-13561;11;1912;15;291.63831692389886;289.6;291.7;292.6880335429213
143;-13531;12;1912;15;133.60594442747254;135.4;132.1;136.27753471183732
144;-13500;1;1913;15;169.98216890449942;173.0;167.0;175.5881719982038
145;-13469;2;1913;15;157.62310608337708;161.20000000000002;154.3;163.7437398608956
146;-13441;3;1913;15;120.61995419198249;123.9;117.9;125.42180070280652
147;-13410;4;1913;15;155.66735496499766;157.9;153.4;159.96609438483222
148;-13380;5;1913;15;133.22758995325756;135.20000000000002;131.8;135.599889235774
149;-13349;6;1913;15;132.40939409056725;133.3;131.6;133.8887258193339
150;-13319;7;1913;15;117.80639585423131;117.4;118.0;117.56662051490582
151;-13288;8;1913;15;98.73239022087853;97.80000000000001;99.60000000000001;97.13351794037672
152;-13257;9;1913;15;241.94415681017853;241.60000000000002;241.60000000000002;242.99961232520891
153;-13227;10;1913;15;415.51049078255784;412.70000000000005;414.70000000000005;419.17598401267304
154;-13196;11;1913;15;187.72758747271814;186.3;188.20000000000002;187.39969539837844
155;-13166;12;1913;15;120.23398580748885;121.80000000000001;119.0;122.36650975067981
156;-13135;1;1914;15;96.89766430255389;98.5;95.60000000000001;99.16648205962329
157;-13104;2;1914;15;201.33996703624797;206.0;196.9;209.5878950876387
158;-13076;3;1914;15;102.49703195786701;105.2;100.30000000000001;106.34412753568665
159;-13045;4;1914;15;93.14665773084587;94.30000000000001;92.2;94.81096957904452
160;-13015;5;1914;15;406.6587399734698;413.6;399.40000000000003;420.5425214544093
161;-12984;6;1914;15;143.38404115623007;144.4;142.4;145.22199454020208
162;-12954;7;1914;15;102.83264796633591;102.5;103.10000000000001;102.36670358807534
163;-12923;8;1914;15;177.61474371905615;176.20000000000002;178.20000000000002;176.99977847154798
164;-12892;9;1914;15;186.7664867258498;186.3;186.9;186.71099727010102
165;-12862;10;1914;15;140.32819503507503;139.1;141.0;139.38880889250342
166;-12831;11;1914;15;205.17043370461312;203.60000000000002;205.60000000000002;205.03293642819008
167;-12801;12;1914;15;265.8055116267541;269.7;261.7;273.6766762890856
168;-12770;1;1915;15;179.1595473734176;182.3;176.0;185.132548753399
169;-12739;2;1915;15;158.96766475565443;162.60000000000002;155.60000000000002;165.1659559295497
170;-12711;3;1915;15;84.41047418626275;86.60000000000001;82.7;87.35534633423973
171;-12680;4;1915;15;221.8735389626813;225.10000000000002;218.3;228.8211914995634
172;-12650;5;1915;15;149.59686012756208;151.9;147.8;152.68867043722088
173;-12619;6;1915;15;181.3689294450282;182.8;179.8;184.41066497742298
174;-12589;7;1915;15;200.72067905890555;200.4;200.20000000000002;202.1995015609829
175;-12558;8;1915;15;129.83532732439195;128.70000000000002;130.6;128.61113572538358
176;-12527;9;1915;15;259.92609890784;259.5;259.5;261.23285335502055
177;-12497;10;1915;15;194.6895535274008;193.10000000000002;195.10000000000002;194.6106926684795
178;-12466;11;1915;15;328.4103953289881;326.20000000000005;328.3;329.98783970552574
179;-12436;12;1915;15;162.66625008697218;164.9;160.60000000000002;166.46623284011474
180;-12405;1;1916;15;162.37935158609156;165.20000000000002;159.60000000000002;167.59933541464386
181;-12374;2;1916;15;123.15635252444676;125.9;120.7;127.6217453206935
182;-12345;3;1916;15;28.30351079591724;28.900000000000002;28.1;28.455678626917802
183;-12314;4;1916;15;129.91797491851955;131.70000000000002;128.20000000000002;133.12182839386304
184;-12284;5;1916;15;160.51606586550224;163.0;158.5;164.04415522674313
185;-12253;6;1916;15;194.82086906445676;196.3;193.10000000000002;198.21058190425344
186;-12223;7;1916;15;295.46193272564165;313.8;282.3;317.243490641387
187;-12192;8;1916;15;365.29148120645846;362.90000000000003;365.1;367.1765932159161
188;-12161;9;1916;15;519.430665918711;519.2;517.0;525.5871197380566
189;-12131;10;1916;15;267.09106980594237;265.1;267.1;268.24357371455653
190;-12100;11;1916;15;272.34818061647115;270.40000000000003;272.5;273.1214684101285
191;-12070;12;1916;15;117.78123292544535;119.30000000000001;116.60000000000001;119.81096957904454
192;-12039;1;1917;15;96.89766430255389;98.5;95.60000000000001;99.16648205962329
193;-12008;2;1917;15;87.3786733524949;89.30000000000001;85.80000000000001;90.15531864318324
194;-11980;3;1917;15;43.73458428222261;44.800000000000004;43.1;44.677811622402395
195;-11949;4;1917;15;109.0795634426392;110.5;107.80000000000001;111.41085881481851
196;-11919;5;1917;15;290.3774793343609;295.2;285.6;299.3655128726456
197;-11888;6;1917;15;200.92910623179915;202.5;199.10000000000002;204.53277028185104
198;-11858;7;1917;15;263.22207555234155;262.90000000000003;262.2;265.94360140561304
199;-11827;8;1917;15;163.14919004092695;161.8;163.8;162.33318564769866
200;-11796;9;1917;15;276.4753071240133;276.1;275.90000000000003;278.121662247524
201;-11766;10;1917;15;101.41514558115502;100.4;102.30000000000001;99.82238221499316
202;-11735;11;1917;15;298.0683623597081;296.0;298.1;299.21022192051885
203;-11705;12;1917;15;151.74704434903202;153.8;149.9;155.11074805059246
204;-11674;1;1918;15;150.2046615628525;152.8;147.70000000000002;154.8772024191593
205;-11643;2;1918;15;96.6287807464355;98.80000000000001;94.80000000000001;99.87747932972432
206;-11615;3;1918;15;50.92920739086432;52.2;50.1;52.233324102981165
207;-11584;4;1918;15;89.48571063903623;90.60000000000001;88.60000000000001;91.0221053044281
208;-11554;5;1918;15;106.88094131003481;108.4;106.0;108.16673127913185
209;-11523;6;1918;15;162.98058240551222;164.20000000000002;161.70000000000002;165.4329918103031
210;-11493;7;1918;15;162.68129157772842;162.3;162.5;163.35526326107023
211;-11462;8;1918;15;81.01135225745038;80.10000000000001;82.0;79.10027691056507
212;-11431;9;1918;15;259.92609890784;259.5;259.5;261.23285335502055
213;-11401;10;1918;15;157.58469828324695;156.20000000000002;158.20000000000002;156.87759009395035
214;-11370;11;1918;15;219.9387187859977;218.3;220.3;220.01063728636646
215;-11340;12;1918;15;197.8738887795808;200.70000000000002;195.10000000000002;203.07711934598976
216;-11309;1;1919;15;104.46684856170593;106.2;103.0;107.07753471183734
217;-11278;2;1919;15;76.72310315204354;78.4;75.4;79.01094188798803
218;-11250;3;1919;15;72.67398085102285;74.5;71.3;74.99986154471746
219;-11219;4;1919;15;246.4728975303713;250.10000000000002;242.4;254.42102535322437
220;-11189;5;1919;15;95.11444549656193;96.4;94.5;95.87792238662843
221;-11158;6;1919;15;227.84481026144522;229.70000000000002;225.60000000000002;232.3103880668579
222;-11128;7;1919;15;359.76827937588916;359.40000000000003;358.0;364.36529134419357
223;-11097;8;1919;15;87.644129096515;86.7;88.60000000000001;85.83357332248971
224;-11066;9;1919;15;527.7052700267977;527.5;525.2;534.0315241843083
225;-11036;10;1919;15;182.92673125252693;181.4;183.4;182.6552078789572
226;-11005;11;1919;15;219.9387187859977;218.3;220.3;220.01063728636646
227;-10975;12;1919;15;185.74922023512988;188.4;183.20000000000002;190.49941848781336
228;-10944;1;1920;15;255.3049990671728;259.90000000000003;250.4;264.743102966596
229;-10913;2;1920;15;153.62033172254547;157.10000000000002;150.4;159.5437675519521
230;-10884;3;1920;15;125.1227285528141;128.5;122.30000000000001;130.12177301175
231;-10853;4;1920;15;45.28976786448786;45.7;45.300000000000004;45.02240990604965
232;-10823;5;1920;15;78.68700259127937;79.7;78.4;78.80024921950856
233;-10792;6;1920;15;103.08003304464427;103.7;102.7;103.65556786269178
234;-10762;7;1920;15;170.79772295483696;170.5;170.5;171.71077574164897
235;-10731;8;1920;15;200.92126844601617;199.4;201.4;200.63299181030308
236;-10700;9;1920;15;233.66955270209195;233.3;233.4;234.5552078789572
237;-10670;10;1920;15;209.17149562506233;207.5;209.5;209.3439336982911
238;-10639;11;1920;15;161.06284705720387;159.70000000000002;161.70000000000002;160.28872581933393
239;-10609;12;1920;15;146.9388071816896;148.9;145.20000000000002;150.08855967299488
240;-10578;1;1921;15;260.1958797020985;273.90000000000003;249.3;279.09856006506175
241;-10547;2;1921;15;145.478565586346;150.4;141.4;152.67714703704624
242;-10519;3;1921;15;111.4171368735746;114.5;108.9;115.83296411924658
243;-10488;4;1921;15;137.27328617830273;146.70000000000002;130.5;148.48839352665584
244;-10458;5;1921;15;125.61067447464785;122.30000000000001;127.7;122.38886427461644
245;-10427;6;1921;15;120.2490780581158;108.60000000000001;127.7;108.66664820596233
246;-10397;7;1921;15;384.9055678886157;402.90000000000003;371.0;408.73171802170384
247;-10366;8;1921;15;162.61326672234065;166.3;160.0;166.91094188798803
248;-10335;9;1921;15;339.71688086424;352.1;330.40000000000003;355.48795046975175
249;-10305;10;1921;15;205.2736310341234;207.5;203.10000000000002;209.3439336982911
250;-10274;11;1921;15;130.38241830675037;126.80000000000001;132.70000000000002;126.75556786269179
251;-10244;12;1921;15;124.12592955807453;126.7;122.2;127.37759009395035
252;-10213;1;1922;15;234.55177245657993;246.0;225.4;250.46542979947606
253;-10182;2;1922;15;153.3887820271513;159.9;148.20000000000002;162.39930772358736
254;-10154;3;1922;15;132.65467514922824;126.60000000000001;135.9;128.18844890876886
255;-10123;4;1922;15;93.53140145220843;96.80000000000001;91.2;97.37761778500686
256;-10093;5;1922;15;96.5478794626434;95.4;97.5;94.86681435230136
257;-10062;6;1922;15;89.2527970348305;81.4;94.5;80.88903042095548
258;-10032;7;1922;15;189.20512996964683;199.0;182.20000000000002;200.7772854923288
259;-10001;8;1922;15;189.13549667415748;185.0;191.4;185.96639898645375
260;-9970;9;1922;15;207.43754616806604;207.0;207.4;207.78867043722087
261;-9940;10;1922;15;196.6669931291415;196.70000000000002;196.0;198.29955694309592
262;-9909;11;1922;15;113.06822642910157;114.9;112.0;114.63340717615068
263;-9879;12;1922;15;245.306991104009;247.5;242.5;250.96570671004113
264;-9848;1;1923;15;104.91919545510629;112.4;99.7;113.43304719241611
265;-9817;2;1923;15;78.6597265552229;73.0;82.10000000000001;73.47764547606336
266;-9789;3;1923;15;51.89557433160851;53.1;51.1;53.15554017163527
267;-9758;4;1923;15;172.5888158069865;159.10000000000002;180.4;161.19941848781338
268;-9728;5;1923;15;75.93961751297103;76.0;76.3;75.01138494489211
269;-9697;6;1923;15;224.12965807320649;229.70000000000002;219.5;232.3103880668579
270;-9667;7;1923;15;142.96731568317156;140.5;144.3;141.12204992231506
271;-9636;8;1923;15;152.96832803896086;153.0;152.8;153.3665651327928
272;-9605;9;1923;15;191.59464789097171;190.5;192.10000000000002;190.9887535103904
273;-9575;10;1923;15;270.2244348369069;275.0;265.8;278.3657344010976
274;-9544;11;1923;15;205.9496977295473;216.5;198.5;218.17731318338528
275;-9514;12;1923;15;79.2436437998031;81.10000000000001;78.2;80.7334348672072
276;-9483;1;1924;15;126.62234854171166;126.4;126.2;127.79961232520893
277;-9452;2;1924;15;176.49794443991976;193.4;164.5;196.24365678772605
278;-9423;3;1924;15;65.43052044968726;69.9;62.400000000000006;70.29988923577397
279;-9392;4;1924;15;122.12224573664162;131.70000000000002;115.4;133.12182839386304
280;-9362;5;1924;15;145.6573322054937;143.5;146.8;144.09983385366095
281;-9331;6;1924;15;169.2232477194791;169.20000000000002;168.70000000000002;170.5329641192466
282;-9301;7;1924;15;145.00884885624362;139.20000000000002;148.5;139.7887258193339
283;-9270;8;1924;15;225.88165487935356;179.4;254.8;181.67714703704627
284;-9239;9;1924;15;148.71494520265202;133.8;158.5;133.27792238662843
285;-9209;10;1924;15;129.044506627078;128.3;129.5;128.35554017163528
286;-9178;11;1924;15;344.56768448678764;320.70000000000005;358.40000000000003;324.3878673965823
287;-9148;12;1924;15;159.32960061613417;158.8;159.10000000000002;160.21072035953597
288;-9117;1;1925;15;93.06684066929355;86.10000000000001;97.4;86.44434906413869
289;-9086;2;1925;15;89.49334143923244;82.5;93.7;83.19980616260446
290;-9058;3;1925;15;67.57423198939657;72.7;64.10000000000001;73.15542940740924
291;-9027;4;1925;15;147.18407254564374;144.20000000000002;148.4;145.9328533550206
292;-8997;5;1925;15;107.07759564722089;91.7;117.2;91.07795007768492
293;-8966;6;1925;15;164.27342533386533;166.70000000000002;162.20000000000002;167.9774239476113
294;-8936;7;1925;15;191.51481935137477;197.60000000000002;186.9;199.35506942367468
295;-8905;8;1925;15;141.62109909625065;143.1;140.6;143.27772854923288
296;-8874;9;1925;15;238.71526040518177;230.5;243.5;231.71077574164897
297;-8844;10;1925;15;169.72525425581142;173.3;167.0;174.36637129539727
298;-8813;11;1925;15;354.69200046324147;368.3;344.1;372.89872621140074
299;-8783;12;1925;15;66.42971086282249;66.3;66.8;65.58908580306849
300;-8752;1;1926;15;173.4215497785928;179.20000000000002;168.60000000000002;181.95479251310962
301;-8721;2;1926;15;92.01229732412759;93.30000000000001;90.80000000000001;94.25529095212673
302;-8693;3;1926;15;89.7579711572643;83.80000000000001;93.30000000000001;84.49980616260447
303;-8662;4;1926;15;75.96147406076913;61.900000000000006;85.10000000000001;61.62229914182363
304;-8632;5;1926;15;125.13201553153112;106.5;137.20000000000002;106.23340717615068
305;-8601;6;1926;15;83.36760436724856;79.0;86.4;78.43349024932019
306;-8571;7;1926;15;239.83204333531256;241.20000000000002;237.9;243.8103880668579
307;-8540;8;1926;15;189.8054421507251;185.0;192.5;185.96639898645375
308;-8509;9;1926;15;147.72843047874193;151.8;145.20000000000002;151.58894734778596
309;-8479;10;1926;15;286.7933159124858;287.6;284.8;291.25454329360105
310;-8448;11;1926;15;109.70082235023811;110.4;109.4;110.03343486720719
311;-8418;12;1926;15;106.52977740751795;113.2;102.10000000000001;113.5665651327928
312;-8387;1;1927;15;180.95045398588402;183.9;177.9;186.76587285638016
313;-8356;2;1927;15;147.51301980062917;161.20000000000002;137.70000000000002;163.7437398608956
314;-8328;3;1927;15;130.65509940323557;139.70000000000002;124.10000000000001;141.55504173261818
315;-8297;4;1927;15;162.07000834551295;172.8;154.20000000000002;175.23265951762502
316;-8267;5;1927;15;135.5405468849414;139.8;132.6;140.31096957904452
317;-8236;6;1927;15;173.52890053154107;175.3;171.8;176.76626053117124
318;-8206;7;1927;15;330.65623833145;377.90000000000003;298.8;381.68783970552573
319;-8175;8;1927;15;148.67679027701834;142.0;152.9;142.15551248057875
320;-8144;9;1927;15;234.0912139225838;231.9;235.0;233.13299181030308
321;-8114;10;1927;15;467.93271962928185;484.70000000000005;453.90000000000003;492.79775702442305
322;-8083;11;1927;15;250.5513804265209;255.8;246.20000000000002;258.232659517625
323;-8053;12;1927;15;111.41277481854505;120.60000000000001;105.30000000000001;121.13318564769864
324;-8022;1;1928;15;130.6967887119057;138.8;124.80000000000001;140.52174532069353
325;-7991;2;1928;15;70.67661725150263;71.60000000000001;69.9;72.05542940740926
326;-7962;3;1928;15;54.02325139522926;49.400000000000006;57.0;49.37778393134589
327;-7931;4;1928;15;68.61854980613407;63.2;72.2;62.94451521047774
328;-7901;5;1928;15;316.6185870582148;311.0;318.40000000000003;315.52096997111136
329;-7870;6;1928;15;85.35890007844054;85.10000000000001;85.7;84.66678666124486
330;-7840;7;1928;15;184.0437937791116;189.5;179.9;191.08844890876884
331;-7809;8;1928;15;254.09797950508366;262.40000000000003;247.8;264.79933541464385
332;-7778;9;1928;15;585.4887920163627;589.7;579.7;597.3423276170138
333;-7748;10;1928;15;199.223713645734;203.0;196.10000000000002;204.73285335502055
334;-7717;11;1928;15;281.389004617327;277.7;282.6;280.56587285638017
335;-7687;12;1928;15;218.51128000725947;210.5;222.60000000000002;213.1103880668579
336;-7656;1;1929;15;145.93176860981964;137.3;150.8;138.96620514905825
337;-7625;2;1929;15;60.57385197829413;62.1;59.5;62.33326872086815
338;-7597;3;1929;15;79.99454380057296;77.30000000000001;81.5;77.85540171635274
339;-7566;4;1929;15;78.77226180355677;83.10000000000001;75.9;83.33326872086816
340;-7536;5;1929;15;272.6504775730033;282.3;264.90000000000003;286.15448791148805
341;-7505;6;1929;15;202.1677440637232;208.70000000000002;197.10000000000002;210.86606669377574
342;-7475;7;1929;15;94.19977612449571;93.0;95.10000000000001;92.6778670045154
343;-7444;8;1929;15;346.7909033875104;349.70000000000005;343.3;353.7211084263939
344;-7413;9;1929;15;348.10862552165133;359.0;339.70000000000005;362.5101388473493
345;-7383;10;1929;15;220.07503909572196;226.4;215.10000000000002;228.6660390027192
346;-7352;11;1929;15;130.98336044209398;127.7;133.1;127.67778393134589
347;-7322;12;1929;15;87.00891246960552;86.10000000000001;87.7;85.83340717615067
348;-7291;1;1930;15;361.2217770362248;368.6;353.40000000000003;376.2423276170138
